countryCode,countryName,seriesCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,goal,sdg,controlOfCorruption,ruleOfLaw,group,instrumental
HUN,Hungary,sdg16_cpi,0.6174562947965576,0.6155912771908589,0.6131907714035449,0.6102276253971795,0.6066736219695983,0.6024994413104494,0.5976746223196869,0.5921675226488077,0.5859452774234981,0.5789737566072617,0.5712175209617243,0.562639776559692,0.55,0.54,0.54,0.51,0.48,0.45,0.46,0.44,0.44,0.4307431699323771,0.8859999999999999,16,0.5867822863920332,0.6580714660420681,West,1
IDN,Indonesia,sdg16_cpi,0.1945973913015848,0.203447449067994,0.2125326300051995,0.2218582206392056,0.2314296169307681,0.2412523264317769,0.2513319704818855,0.2616742864477146,0.2722851300044908,0.283170477460942,0.2943364281285028,0.3057892067358523,0.32,0.32,0.34,0.36,0.37,0.37,0.38,0.4,0.37,0.3869463357426639,0.8859999999999999,16,0.35746970402817363,0.39497606376675687,East & South Asia,1
IND,India,sdg16_cpi,0.2670054747986512,0.2736896940195379,0.280518409762152,0.2874945183614557,0.2946209715871646,0.3019007776721309,0.3093370023589443,0.3169327699668542,0.3246912644760868,0.3326157306342736,0.3407094750799047,0.3489758674890595,0.36,0.36,0.38,0.38,0.4,0.4,0.41,0.41,0.4,0.4035057053047808,0.8859999999999999,16,0.4272429565881889,0.5255178037210079,East & South Asia,1
IRL,Ireland,sdg16_cpi,0.7151948164909064,0.7156279068033772,0.7160612032855712,0.7164947058365017,0.7169284143547452,0.7173623287383102,0.7177964488846479,0.7182307746908233,0.718665306053254,0.7191000428678577,0.7195349850302065,0.719970132435156,0.69,0.72,0.74,0.75,0.73,0.74,0.73,0.74,0.72,0.7314503293846215,0.8859999999999999,16,0.8170851804457612,0.8248566585012257,West,1
IRN,"Iran, Islamic Rep.",sdg16_cpi,0.2722139581013607,0.2722139186452779,0.2722138791060757,0.2722138394839248,0.2722137997786547,0.2722137599903931,0.2722137201190975,0.2722136801647821,0.2722136401273616,0.2722136000069213,0.2722135598034185,0.2722135195168675,0.28,0.25,0.27,0.27,0.29,0.3,0.28,0.26,0.25,0.2722131120489877,0.8859999999999999,16,0.3711126342112375,0.34998774245650843,MENA,1
IRQ,Iraq,sdg16_cpi,0.2858134439340172,0.279465207905031,0.2726706249115049,0.2654124485280702,0.2576728734265683,0.2494335187503966,0.240675411019986,0.2313789665538861,0.2215239733953522,0.2110895727281363,0.2000542397694675,0.1883957641253086,0.18,0.16,0.16,0.16,0.17,0.18,0.18,0.2,0.21,0.2218247524133292,0.8859999999999999,16,0.22521936455988853,0.19710024762838943,MENA,1
ISL,Iceland,sdg16_cpi,0.862444557368903,0.857865439850741,0.8532083285182281,0.8484724953271936,0.8436572065354184,0.8387617226624968,0.8337852984476442,0.8287271828091463,0.823586618802139,0.8183628435765229,0.8130550883347709,0.8076625782892748,0.82,0.78,0.79,0.79,0.78,0.77,0.76,0.78,0.75,0.7524996338127252,0.8859999999999999,16,0.9010412630161123,0.8559567080119681,West,1
ISR,Israel,sdg16_cpi,0.6099881161249385,0.609988118973618,0.6099881216394465,0.6099881241222747,0.6099881264222162,0.6099881285392854,0.6099881304734325,0.6099881322246716,0.6099881337929318,0.6099881351782344,0.6099881363806219,0.6099881374000518,0.6,0.61,0.6,0.61,0.64,0.62,0.61,0.6,0.6,0.6099881374036116,0.8859999999999999,16,0.6910313517014312,0.7059084271822417,West,1
ITA,Italy,sdg16_cpi,0.3221920054758058,0.3296649085563459,0.3372709071005388,0.3450103224127261,0.3528833406598011,0.3608900032023427,0.3690301964207876,0.377303641013313,0.3857098807409969,0.3942482705953267,0.4029179643609026,0.411717901546865,0.42,0.43,0.43,0.44,0.47,0.5,0.52,0.53,0.53,0.5296026991768485,0.8859999999999999,16,0.5721944233965386,0.6161185695545726,West,1
JAM,Jamaica,sdg16_cpi,0.2824761073021982,0.2896504120644145,0.2969256055991955,0.3043028790824209,0.3117834366038252,0.3193684953000506,0.3270592854890601,0.3348570508059971,0.3427630483399717,0.3507785487728903,0.3589048365190592,0.3671432098665299,0.38,0.38,0.38,0.41,0.39,0.44,0.44,0.43,0.44,0.4516240359773,0.8859999999999999,16,0.46707845089541383,0.4477891403338298,LAC,1
JOR,Jordan,sdg16_cpi,0.4855315626759307,0.4855316210082865,0.4855316791970185,0.4855317372421002,0.4855317951435367,0.4855318529012837,0.4855319105154265,0.4855319679858958,0.4855320253126738,0.4855320824958227,0.4855321395352323,0.4855321964309791,0.48,0.45,0.49,0.53,0.48,0.48,0.49,0.48,0.49,0.4855327573872667,0.8859999999999999,16,0.5301415619382214,0.570779112808392,MENA,1
JPN,Japan,sdg16_cpi,0.7470754331536469,0.7465088444349206,0.7459402495601779,0.7453696449490437,0.7447970270155437,0.7442223921683464,0.7436457368110538,0.7430670573418681,0.7424863501534134,0.7419036116333118,0.7413188381637141,0.7407320261214352,0.74,0.74,0.76,0.75,0.72,0.73,0.73,0.73,0.74,0.734790007265687,0.8859999999999999,16,0.7728084411833953,0.7805173485722017,East & South Asia,1
KAZ,Kazakhstan,sdg16_cpi,0.2514902038544306,0.2535695875333204,0.255598419284837,0.2575729370475699,0.2594892238493003,0.2613432024525082,0.2631306298289075,0.2648470914594867,0.2664879954541845,0.2680485664850778,0.2695238395292278,0.270908653413386,0.28,0.26,0.29,0.28,0.29,0.31,0.31,0.34,0.38,0.393916080383363,0.8859999999999999,16,0.32090984788452354,0.3577496746743798,E. Europe & C. Asia,1
KEN,Kenya,sdg16_cpi,0.2185361885232879,0.2216275740724,0.224740902311936,0.2278763023243186,0.2310339038862849,0.2342138374723816,0.2374162342586601,0.2406412261260868,0.2438889456642385,0.2471595261748547,0.2504531016756175,0.2537698069035059,0.27,0.27,0.25,0.25,0.26,0.28,0.27,0.28,0.31,0.2892279117459964,0.8859999999999999,16,0.30466961887977617,0.35797606098586143,Africa,1
KGZ,Kyrgyz Republic,sdg16_cpi,0.1253608978451517,0.1339794687955873,0.1427665786587368,0.1517248311298757,0.1608568661549156,0.1701653604073634,0.1796530277697279,0.1893226198214179,0.1991769263329814,0.209218775766331,0.219451035781887,0.2298766137510455,0.24,0.24,0.27,0.28,0.28,0.29,0.29,0.3,0.31,0.315156768939449,0.8859999999999999,16,0.28327646176637605,0.31716759312433584,E. Europe & C. Asia,1
KHM,Cambodia,sdg16_cpi,0.2124686933709227,0.2121782259961975,0.2118873797383855,0.2115961542717741,0.2113045492692862,0.2110125644045979,0.2107201993505043,0.2104274537798858,0.2101343273652531,0.2098408197786909,0.2095469306925537,0.2092526597786417,0.22,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.2063010242715677,0.8859999999999999,16,0.2699300587336428,0.29610622213205173,East & South Asia,1
KOR,"Korea, Rep.",sdg16_cpi,0.4887995115064001,0.4929340286307138,0.4971010153093829,0.5013007151768107,0.50553337364002,0.5097992378912011,0.5140985569205014,0.5184315815287022,0.5227985643401496,0.5271997598157867,0.5316354242660566,0.5361058158642891,0.56,0.55,0.55,0.54,0.53,0.54,0.57,0.59,0.61,0.5857630850454427,0.8859999999999999,16,0.6002069563843162,0.7025900438204584,East & South Asia,1
KWT,Kuwait,sdg16_cpi,0.4738826018189002,0.4711120138903037,0.4683090965319749,0.465473624044904,0.4626053693915359,0.459704104188523,0.4567695986992177,0.4538016218264893,0.4507999411050978,0.447764322694308,0.4446945313703629,0.4415903305189879,0.44,0.43,0.44,0.49,0.41,0.39,0.41,0.4,0.42,0.4092974120195993,0.8859999999999999,16,0.5516584273151899,0.5960447286918348,MENA,1
LAO,Lao PDR,sdg16_cpi,0.1018081448131091,0.1109571112875436,0.1203597619670375,0.1300216811296657,0.1399485639936237,0.1501462187966851,0.160620568912492,0.1713776550057844,0.1824236372262859,0.1937647974416272,0.205407541511235,0.2173584016007694,0.21,0.26,0.25,0.25,0.3,0.29,0.29,0.29,0.29,0.3023364680083631,0.8859999999999999,16,0.2949284485657461,0.32139532626429657,East & South Asia,1
LBN,Lebanon,sdg16_cpi,0.3138853188643509,0.3117299186918671,0.3095608771130287,0.3073781369286337,0.3051816407320586,0.3029713309087753,0.3007471496350717,0.2985090388779099,0.2962569403939028,0.2939907957287175,0.2917105462163647,0.2894161329783742,0.3,0.28,0.27,0.28,0.28,0.28,0.28,0.28,0.25,0.2660468793768871,0.8859999999999999,16,0.3373879715628908,0.39635141478031044,MENA,1
LBR,Liberia,sdg16_cpi,0.5398033269983706,0.5307224231771759,0.5212747150191515,0.5114516154834341,0.5012443676072262,0.4906440414114144,0.479641530752243,0.4682275501191313,0.4563926313761524,0.4441271204481207,0.4314211739483777,0.4182647557490213,0.41,0.38,0.37,0.37,0.37,0.31,0.32,0.28,0.28,0.2611357649406542,0.8859999999999999,16,0.3019137823804283,0.2603582525914382,Africa,1
LBY,Libya,sdg16_cpi,0.1699933982964865,0.1699933391139868,0.1699932798783649,0.1699932205897698,0.1699931612480522,0.1699931018533112,0.1699930424055112,0.1699929829046235,0.1699929233506977,0.1699928637437265,0.1699928040836599,0.1699927443705829,0.21,0.15,0.18,0.16,0.14,0.17,0.17,0.18,0.17,0.1699921444636959,0.8859999999999999,16,0.25746350065018664,0.2600471782390378,MENA,1
LKA,Sri Lanka,sdg16_cpi,0.3777743569523188,0.377774258297709,0.377774159526254,0.377774060638135,0.3777739616331708,0.377773862511475,0.3777737632729909,0.3777736639177433,0.3777735644456932,0.3777734648569222,0.3777733651513237,0.3777732653289689,0.4,0.37,0.38,0.37,0.36,0.38,0.38,0.38,0.38,0.37777226095114,0.8859999999999999,16,0.4477972152997649,0.5199725898914378,East & South Asia,1
LSO,Lesotho,sdg16_cpi,0.5591611902269769,0.5527195145629236,0.5461001081149099,0.5393001275341476,0.5323166910194601,0.5251468778385089,0.5177877278434764,0.5102362409813068,0.5024893767977723,0.4945440539357548,0.4863971496278623,0.478045499182592,0.45,0.49,0.49,0.44,0.39,0.42,0.41,0.4,0.41,0.3893246380973316,0.8859999999999999,16,0.5036931382836083,0.4832098633853553,Africa,1
LTU,Lithuania,sdg16_cpi,0.2893217561323524,0.3062459056761,0.3238420544003588,0.342133393406371,0.3611438576541701,0.3808981487738379,0.4014217585504411,0.4227409931091443,0.4448829978186523,0.4678757829334614,0.4917482499962204,0.5165302190241619,0.54,0.57,0.58,0.59,0.59,0.59,0.59,0.6,0.6,0.6025524838500189,0.8859999999999999,16,0.583771242495269,0.6545004348944434,E. Europe & C. Asia,1
LUX,Luxembourg,sdg16_cpi,0.8121987676140208,0.8121987157613546,0.8121986636631533,0.8121986113195447,0.8121985587304934,0.8121985058959353,0.8121984528158706,0.8121983994903275,0.812198345919299,0.8121982921027211,0.8121982380406223,0.8121981837329741,0.8,0.8,0.82,0.85,0.81,0.82,0.81,0.8,0.8,0.8121976270958129,0.8859999999999999,16,0.8988470276183185,0.8656387755145821,West,1
LVA,Latvia,sdg16_cpi,0.2055176790005504,0.2239108768328037,0.2432080269468173,0.263446385476584,0.2846646179375085,0.3069028498977104,0.3302027194096553,0.354607431263517,0.3801618131228395,0.4069123736070565,0.4349073623866246,0.4641968323587377,0.49,0.53,0.55,0.56,0.57,0.58,0.58,0.56,0.57,0.5650753215001885,0.8859999999999999,16,0.5551384324349056,0.6400308227701961,E. Europe & C. Asia,1
MAR,Morocco,sdg16_cpi,0.3112785999739458,0.3158074345350314,0.3203770778137844,0.3249878439949896,0.3296400494978471,0.3343340129910288,0.3390700554081078,0.3438484999626361,0.3486696721638118,0.3535338998320192,0.3584415131142648,0.3633928445002468,0.37,0.37,0.39,0.36,0.37,0.4,0.43,0.41,0.4,0.4143081629275826,0.8859999999999999,16,0.45367291187808284,0.49407041859347534,MENA,1
MDA,Moldova,sdg16_cpi,0.3707442167611887,0.3684644357148059,0.366166570467989,0.3638505295758136,0.3615162211962968,0.3591635530887984,0.356792432612373,0.3544027667241778,0.351994461977803,0.3495674245218154,0.347121560097996,0.3446567740396347,0.36,0.35,0.35,0.33,0.3,0.31,0.33,0.32,0.34,0.3200114810668424,0.8859999999999999,16,0.36170801795128277,0.4371943680375647,E. Europe & C. Asia,1
MDG,Madagascar,sdg16_cpi,0.4304731450571211,0.4222830368277215,0.4137351810526297,0.4048204484933677,0.3955295127492917,0.3858528463374995,0.3757807166978324,0.3653031821231849,0.3544100876121803,0.3430910606442126,0.3313355068737564,0.3191326057446702,0.32,0.28,0.28,0.28,0.26,0.24,0.25,0.24,0.25,0.2386150886228222,0.8859999999999999,16,0.38599353354042765,0.39184551764864484,Africa,1
MEX,Mexico,sdg16_cpi,0.3092849967737976,0.312998823001827,0.3165889581878573,0.3200420244561357,0.3233438529636103,0.326479444705491,0.3294329295388465,0.3321875233473719,0.3347254832653306,0.3370280608799803,0.3390754533225859,0.3408467521593294,0.34,0.34,0.35,0.31,0.3,0.29,0.28,0.29,0.31,0.3203938408687605,0.8859999999999999,16,0.40446729112179286,0.40971023709619325,LAC,1
MKD,North Macedonia,sdg16_cpi,0.5621884492419973,0.5542419755387655,0.5459821126273354,0.5374018955288058,0.5284942289684231,0.5192518851354251,0.509667501406529,0.4997335780320071,0.4894424757839708,0.4787864135664215,0.4677574659860823,0.456347560883934,0.43,0.44,0.45,0.42,0.37,0.35,0.37,0.35,0.35,0.3294380239644177,0.8859999999999999,16,0.424951462986647,0.44961115599774154,E. Europe & C. Asia,1
MLI,Mali,sdg16_cpi,0.3144308141691567,0.3144305701233598,0.3144303258339,0.3144300813007277,0.3144298365237965,0.3144295915031421,0.3144293462386862,0.3144291007304467,0.3144288549784839,0.3144286089826948,0.3144283627430901,0.3144281162596272,0.34,0.28,0.32,0.35,0.32,0.31,0.32,0.29,0.3,0.3144256383003885,0.8859999999999999,16,0.36070552051502547,0.41721965589524435,Africa,1
MLT,Malta,sdg16_cpi,0.6084074273554592,0.6053907666582745,0.602338248588012,0.5992496260525186,0.5961246505203164,0.5929630720129495,0.5897646390971403,0.5865290988770511,0.583256196986369,0.5799456775805396,0.5765972833288373,0.5732107554063504,0.57,0.56,0.55,0.6,0.55,0.56,0.54,0.54,0.53,0.5373268690343451,0.8859999999999999,16,0.6497853240356698,0.7625487141237036,E. Europe & C. Asia,1
MMR,Myanmar,sdg16_cpi,9.912664310102182e-05,0.0089441782635859,0.0184416652836373,0.0286254253067103,0.0395308325670793,0.0511948629670464,0.063656161749374,0.0769551139082167,0.0911339174459973,0.1062366595885508,0.1223093960739977,0.1394002336361574,0.15,0.21,0.21,0.22,0.28,0.3,0.29,0.29,0.28,0.2819101432561304,0.8859999999999999,16,0.2564726153161623,0.2352875846075958,East & South Asia,1
MNE,Montenegro,sdg16_cpi,0.3748524704163287,0.3788156720087769,0.3828075387629042,0.3868282511662499,0.390877990763208,0.3949569401611086,0.399065283035803,0.4032032041379949,0.407370889299024,0.4115685254369694,0.4157963005629312,0.4200544037866791,0.41,0.44,0.42,0.44,0.45,0.46,0.45,0.45,0.45,0.4608216315194511,0.8859999999999999,16,0.4866283649188348,0.48428973584624324,E. Europe & C. Asia,1
MNG,Mongolia,sdg16_cpi,0.402268597937125,0.4003186116238724,0.398353813021743,0.3963741314383945,0.3943794958924432,0.3923698351124189,0.3903450775357672,0.3883051513075026,0.3862499842794499,0.3841795040087856,0.3820936377571966,0.3799923124896335,0.36,0.38,0.39,0.39,0.38,0.36,0.37,0.35,0.35,0.3576269923730848,0.8859999999999999,16,0.4211917309585779,0.48122652242840086,East & South Asia,1
MOZ,Mozambique,sdg16_cpi,0.4045213836080883,0.3978412443132946,0.3909988200030234,0.3839916409324324,0.3768172051794138,0.369472978257054,0.3619563927215807,0.3542648477759158,0.3463957088687763,0.3383463072889014,0.3301139397548773,0.3216958680001234,0.31,0.3,0.31,0.31,0.27,0.25,0.23,0.26,0.25,0.2325391546023887,0.8859999999999999,16,0.3833001160719836,0.3609077664221313,Africa,1
MRT,Mauritania,sdg16_cpi,0.3388498232405794,0.3359750257886986,0.3330755844383049,0.3301513605802029,0.327202214932015,0.3242280075353392,0.3212285977525226,0.3182038442638628,0.3151536050641823,0.3120777374600294,0.3089760980666085,0.3058485428043127,0.31,0.3,0.3,0.31,0.27,0.28,0.27,0.28,0.29,0.2744562259800887,0.8859999999999999,16,0.3763065283137615,0.3753715212999994,Africa,1
MUS,Mauritius,sdg16_cpi,0.5731172397397657,0.5705342800564424,0.5679262471763593,0.565292997326658,0.5626343860357679,0.5599502681298318,0.5572404977300138,0.5545049282490595,0.551743412388177,0.5489558021338894,0.5461419487547587,0.5433017027983382,0.57,0.52,0.54,0.53,0.54,0.5,0.51,0.52,0.53,0.5146022230999066,0.8859999999999999,16,0.5714630982404743,0.6917137543795994,Africa,1
MYS,Malaysia,sdg16_cpi,0.4977541041959412,0.4977541350983863,0.497754165852502,0.4977541964584198,0.4977542269160544,0.4977542572254414,0.4977542873865204,0.4977543173993233,0.4977543472638643,0.4977543769800761,0.4977544065480082,0.4977544359676393,0.49,0.5,0.52,0.5,0.49,0.47,0.47,0.53,0.51,0.4977547220093825,0.8859999999999999,16,0.5483459142814756,0.6038418818351559,East & South Asia,1
NAM,Namibia,sdg16_cpi,0.3696457773816632,0.377735400509593,0.3859957066222961,0.3944302055519131,0.4030424779420727,0.4118361766550222,0.4208150282075849,0.4299828342347922,0.439343472982074,0.4489009008267572,0.4586591538301547,0.4686223493193395,0.48,0.48,0.49,0.53,0.52,0.51,0.53,0.52,0.51,0.515183486701055,0.8859999999999999,16,0.5758572916597514,0.553299707150934,Africa,1
NER,Niger,sdg16_cpi,0.3567517430080329,0.3554721323931176,0.3541869228881893,0.352896098766891,0.3515996442652778,0.3502975435812487,0.348989780874291,0.3476763402661618,0.3463572058397233,0.3450323616399373,0.3437017916728564,0.3423654799062774,0.33,0.34,0.35,0.34,0.35,0.33,0.34,0.32,0.32,0.328628966571415,0.8859999999999999,16,0.35000519062986546,0.39310563480454846,Africa,1
NGA,Nigeria,sdg16_cpi,0.2644432817537847,0.2644431663240141,0.2644430508109394,0.2644429352144755,0.2644428195346222,0.2644427037715502,0.2644425879250605,0.264442471995352,0.2644423559821405,0.2644422398856534,0.2644421237057486,0.2644420074425682,0.27,0.25,0.27,0.26,0.28,0.27,0.27,0.26,0.25,0.2644408402252054,0.8859999999999999,16,0.2685484609646623,0.28896249883536496,Africa,1
NIC,Nicaragua,sdg16_cpi,0.3519799843159639,0.3476446442519272,0.3431681436624139,0.3385478655311793,0.3337811519408316,0.3288653034850011,0.3237975786729112,0.3185751933250689,0.313195319961304,0.3076550871801427,0.3019515790297316,0.2960818343706357,0.29,0.28,0.28,0.27,0.26,0.26,0.25,0.22,0.22,0.2083475131428187,0.8859999999999999,16,0.3421698163236592,0.3569821853288661,LAC,1
NLD,Netherlands,sdg16_cpi,0.863279070489007,0.8611743154764824,0.8590546366995824,0.8569199750072443,0.8547702710514002,0.8526054652854356,0.8504254979652757,0.8482303091476524,0.846019838689827,0.8437940262487089,0.8415528112805148,0.8392961330402571,0.84,0.83,0.83,0.84,0.83,0.82,0.82,0.82,0.82,0.8161698385316996,0.8859999999999999,16,0.9082374187931556,0.8618983732771036,West,1
NOR,Norway,sdg16_cpi,0.8841265711043143,0.8822533801027248,0.8803651749829626,0.878461892073009,0.876543467475404,0.8746098370667745,0.8726609364970024,0.8706967011883755,0.8687170663349875,0.866721966902027,0.8647113376248718,0.8626851130083786,0.85,0.86,0.86,0.88,0.85,0.85,0.84,0.84,0.84,0.8414771399502037,0.8859999999999999,16,0.9253255296086909,0.8928583135618082,West,1
NPL,Nepal,sdg16_cpi,0.2129628376275185,0.218056018190186,0.223207281738901,0.2284171739684382,0.2336862452521941,0.2390150506806314,0.244404150099001,0.2498541081464722,0.2553654942949421,0.260938882888011,0.2665748531809004,0.2722739893800732,0.27,0.31,0.29,0.27,0.29,0.31,0.31,0.34,0.33,0.333381220813477,0.8859999999999999,16,0.3629036918484847,0.4029709261288176,East & South Asia,1
NZL,New Zealand,sdg16_cpi,0.956943457600353,0.953525678594211,0.9500446946380308,0.94649993125428,0.9428908096485245,0.9392167466797828,0.9354771548311192,0.931671442179244,0.9277990123643604,0.9238592645598728,0.9198515934418624,0.9157753891577728,0.9,0.91,0.91,0.91,0.9,0.89,0.87,0.87,0.88,0.8692062421024573,0.8859999999999999,16,0.9525612279261233,0.8797801571343643,West,1
OMN,Oman,sdg16_cpi,0.4966333238764422,0.4980569814960289,0.4989545043020906,0.4992866948442938,0.49901223401787,0.4980875797644271,0.4964668612522933,0.4941017683425222,0.4909414361399982,0.4869323244191093,0.4820180917059131,0.4761394637892122,0.47,0.47,0.45,0.45,0.45,0.44,0.52,0.52,0.54,0.5608111113617502,0.8859999999999999,16,0.5882151592331488,0.6046602371911617,MENA,1
PAK,Pakistan,sdg16_cpi,0.17307253781793,0.17982797130513,0.1867993133625702,0.1939928494563787,0.2014150383601247,0.2090725167673639,0.2169721040211243,0.2251208069700396,0.2335258249462271,0.242194554875553,0.2511345965178293,0.2603537578441859,0.27,0.28,0.29,0.3,0.32,0.32,0.33,0.32,0.31,0.3016187083197792,0.8859999999999999,16,0.3127492632384949,0.3551883318123548,East & South Asia,1
PAN,Panama,sdg16_cpi,0.3715169235633198,0.3713544632349936,0.3711917082370348,0.3710286582926017,0.3708653131242982,0.3707016724547856,0.3705377360064261,0.3703735035014119,0.3702089746615229,0.3700441492085673,0.3698790268641119,0.3697136073492828,0.38,0.35,0.37,0.39,0.38,0.37,0.37,0.36,0.35,0.3680454309228906,0.8859999999999999,16,0.43161296702002566,0.4904159026599744,LAC,1
PER,Peru,sdg16_cpi,0.3730905006618599,0.3727634892814819,0.3724357317703806,0.3721072271565617,0.3717779744667524,0.3714479727267132,0.3711172209610822,0.3707857181934599,0.3704534634463243,0.3701204557411586,0.3697866940982521,0.3694521775369566,0.38,0.38,0.38,0.36,0.35,0.37,0.35,0.36,0.38,0.3660915565392741,0.8859999999999999,16,0.4284781320971685,0.3968489096391953,LAC,1
PHL,Philippines,sdg16_cpi,0.3537313379518565,0.3535693410401634,0.3534070563053291,0.3532444834783419,0.3530816222898352,0.3529184724704066,0.3527550337503697,0.3525913058597894,0.3524272885285668,0.3522629814863762,0.3520983844626784,0.3519334971867067,0.34,0.36,0.38,0.35,0.35,0.34,0.36,0.34,0.34,0.3502714046124211,0.8859999999999999,16,0.3910252623496439,0.4353797998464495,East & South Asia,1
PNG,Papua New Guinea,sdg16_cpi,0.2035615790683351,0.2072978032011576,0.2110633116042919,0.2148582912019776,0.2186829300032968,0.2225374171083842,0.2264219427142677,0.2303366981208654,0.2342818757371958,0.2382576690873179,0.242264272816655,0.2463018826976792,0.25,0.25,0.25,0.25,0.28,0.29,0.28,0.28,0.27,0.2861883207783648,0.8859999999999999,16,0.3188522207198327,0.34782348770582383,East & South Asia,1
POL,Poland,sdg16_cpi,0.6081905501323636,0.6074656236309489,0.6067366425300842,0.6060035951555949,0.6052664698053924,0.6045252547493922,0.6037799382294264,0.6030305084591795,0.6022769536241724,0.6015192618816523,0.6007574213605607,0.5999914201615001,0.58,0.6,0.61,0.63,0.62,0.6,0.6,0.58,0.56,0.579997032613616,0.8859999999999999,16,0.6147260278900165,0.6350730062501152,West,1
PRT,Portugal,sdg16_cpi,0.6266630389149839,0.6266628319884546,0.6266626248666682,0.6266624175497384,0.6266622100376082,0.6266620023303346,0.6266617944278607,0.6266615863301581,0.6266613780372836,0.6266611695491804,0.6266609608658484,0.6266607519872593,0.63,0.62,0.63,0.64,0.62,0.63,0.64,0.62,0.61,0.6266586525571256,0.8859999999999999,16,0.7096479053752992,0.7371637799107389,West,1
PRY,Paraguay,sdg16_cpi,0.2991680692540548,0.2995886634247355,0.2993994344438775,0.298542662850032,0.2969565753646037,0.29457509248099,0.2913275613352581,0.2871384730351316,0.2819271635774925,0.2756074974411859,0.2680875328876375,0.2592691679544892,0.25,0.24,0.24,0.27,0.3,0.29,0.29,0.28,0.28,0.2782269297518986,0.8859999999999999,16,0.2883576263278606,0.35084026227843257,LAC,1
QAT,Qatar,sdg16_cpi,0.7706319530202848,0.7646877340675822,0.758564011055622,0.7522579377191683,0.7457666301739501,0.7390871664612995,0.7322165860873859,0.7251518895572353,0.7178900379034658,0.7104279522093755,0.7027625131269097,0.6948905603886715,0.68,0.68,0.69,0.71,0.61,0.63,0.62,0.62,0.63,0.609031138475526,0.8859999999999999,16,0.6527739455951173,0.6319244927609465,MENA,1
RUS,Russian Federation,sdg16_cpi,0.2684478055585373,0.2694318705602825,0.2704180401470921,0.2714063181273332,0.272396708315938,0.2733892145339496,0.2743838406090049,0.2753805903748514,0.2763794676718589,0.2773804763466216,0.2783836202521002,0.2793889032481047,0.28,0.28,0.27,0.29,0.29,0.29,0.28,0.28,0.3,0.2894909896636193,0.8859999999999999,16,0.3096593681977469,0.34519687304028973,E. Europe & C. Asia,1
RWA,Rwanda,sdg16_cpi,0.5129679841795272,0.5142852842546008,0.515605848067296,0.5169296835018607,0.5182567984614199,0.5195872008677145,0.5209208986612864,0.5222578998015523,0.5235982122667111,0.5249418440539584,0.5262888031794154,0.5276390976781798,0.53,0.53,0.49,0.54,0.54,0.55,0.56,0.53,0.54,0.5411508816486296,0.8859999999999999,16,0.5062930358287517,0.40700292960785406,Africa,1
SAU,Saudi Arabia,sdg16_cpi,0.3685298076953494,0.375468542636213,0.3824972284255317,0.3896168815335734,0.3968285291179505,0.4041332091313272,0.4115319704299125,0.4190258728829263,0.4266159874833022,0.434303396459434,0.4420891933880106,0.4499744833079191,0.44,0.46,0.49,0.52,0.46,0.49,0.49,0.53,0.53,0.5292484902603185,0.8859999999999999,16,0.4987176320616331,0.5283287387348727,MENA,1
SDN,Sudan,sdg16_cpi,0.0564871353374052,0.0610442196064696,0.0656613400916479,0.0703391025458221,0.0750781181838502,0.0798790037289789,0.0847423814592553,0.089668879254961,0.0946591306454894,0.0997137748575947,0.1048334568633916,0.1100188274288635,0.13,0.11,0.11,0.12,0.14,0.16,0.16,0.16,0.16,0.1709680182924167,0.8859999999999999,16,0.24234841569754964,0.2416667435858279,Africa,1
SEN,Senegal,sdg16_cpi,0.0003571751460516,0.0204332893664822,0.0420226147469679,0.0652085249269625,0.0900784513902909,0.1167240681620972,0.1452414845683712,0.1757314463948911,0.2082995458070285,0.2430564403972147,0.2801180817479286,0.3196059539113088,0.36,0.41,0.43,0.44,0.45,0.45,0.45,0.45,0.45,0.4494729350804465,0.8859999999999999,16,0.4692512737448903,0.47949457474552193,Africa,1
SGP,Singapore,sdg16_cpi,0.8619496002680762,0.8612219685688913,0.8604915955515509,0.8597584759540879,0.8590226045060092,0.8582839759285861,0.857542584934464,0.8567984262281385,0.8560514945053086,0.855301784453502,0.854549290751784,0.8537940080705368,0.87,0.86,0.84,0.85,0.84,0.84,0.85,0.85,0.85,0.8461970502139167,0.8859999999999999,16,0.9342373480102547,0.8263669027476179,East & South Asia,1
SLE,Sierra Leone,sdg16_cpi,0.281746428392708,0.2833280265269025,0.2849151213737144,0.2865077292541684,0.2881058665341101,0.2897095496242343,0.2913187949802989,0.2929336191029961,0.2945540385385072,0.2961800698781758,0.2978117297588483,0.2994490348630449,0.31,0.3,0.31,0.29,0.3,0.3,0.3,0.33,0.33,0.3162111324961927,0.8859999999999999,16,0.3412725814646525,0.31513613177041677,Africa,1
SLV,El Salvador,sdg16_cpi,0.4366992819009141,0.4326177586321904,0.4284803468908436,0.4242865669990934,0.4200359357542496,0.4157279664048374,0.4113621686264466,0.4069380484974232,0.4024551084745198,0.3979128473684525,0.3933107603189469,0.3886483387699755,0.38,0.38,0.39,0.39,0.36,0.33,0.35,0.34,0.36,0.3403783858884068,0.8859999999999999,16,0.400802330433389,0.3795990674482281,LAC,1
