sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,0.3498234213879438,0.2167380138690928,0.0833480657819069,0.1343689855249889,0.2996832298572017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0177866391459123,7.411471882354533,7.512662331724231,0.0165696625728868,0.2372042101851035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.7835299765095056,0.2020827044270492,0.0654928449911271,0.2356475056987137,0.3351992754501892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.7520892404625908,2.1121307226777346,2.149092916319401,2.856810793332996,3.4484807679908576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0136831671139902,0.139705746700004,0.077831703504632,0.0118110086734214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5.947083763630684,6.435594584386388,3.9452985635935214,0.8616115373654911,0.0120462543040293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1485543037064493,0.9644690370831838,1.634549179648881,4.351091143909456,0.6160690466571275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1364124994788457,0.5049295041517172,0.511552669447108,0.0792361609047885,0.057623419539125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.719987792116262,9.62054024103652,4.547458493607375,0.8701112268833433,0.6505229290853305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.3456828862067449,0.1576862687603116,0.0633216605893502,0.0828248867213161,0.1205821501602717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2.567849530561345,23.203139580138657,16.743997467276788,1.4413404491374244,1.0625328070700542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0132715867820421,0.0,0.0,0.0,0.1626034342324202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.005304044221264,0.0,0.0,0.4842817035152496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1.4997640307015565,3.2037144373583426,1.5046134016222237,2.4251461669566656,2.277343062900396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0089364736615758,0.3668678076981871,0.1814888722840404,0.0215780725094871,0.266704198384329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
