sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,2.8051812611012434,19.240689169797527,17.491858181432598,0.0,1.558070728640709,2.358385856423673,0.3831380144326248,8.978120095148036,4.630111003636927,1.9177836799907608,13.1562314268953,23.659925548967728,1.518020086435135,10.678116572006918
2,1.880831342765562,19.34829715074836,0.4387162578390879,5.389062164251789,0.5774592372323228,1.785369841836128,12.770190927502606,3.230105189272449,12.957966706647063,9.32233610210112,7.41119896904242,9.407681106239982,26.415507154259465,13.2011406630768
3,1.4957044568301996,25.65536849373489,5.23515950839704,111.47752463129756,88.77378250543836,2.070919550481627,6.012720962699333,3.0059662497440947,7.929991526735279,14.312785065978808,212.126198055414,34.35150455783233,31.814824932837563,27.13352490075466
4,35.35871770686593,47.80758351780021,33.57001195526447,109.8818055123455,84.00948334026722,64.91704386173544,142.06391385044944,39.74253332393452,56.4194305695272,45.844477848253554,140.07232679239476,114.0076937725719,106.06692130606602,169.46549181343843
5,0.0,0.0658445198107268,0.2189272189289357,0.4839694349891054,1.4493683517273035,0.9728961033812978,1.264319562695401,1.7176949998537685,0.3724648881838582,2.918168320548235,0.0736603033246458,2.968425133741478,0.3003115850334839,2.8535864928071697
6,93.14412016904517,0.0,0.0,10.644679740137162,6.28058953838785,24.285051730288977,3.987710639636628,1.3596615225635376,0.2627776058190822,0.3920699346468136,11.590877179484714,65.21930608934125,7.094827519078025,16.346073421900794
7,64.17901839488782,0.0,14.731365440352242,0.5935676918597061,5.769972259364959,7.951579656717009,4.515435436616395,0.2919660352710647,1.6480862609301246,1.3636317699259843,96.60757253729048,254.36521562795727,105.2064349400405,281.7017038754815
8,0.9953825636471284,16.342687699274997,42.79505242216455,11.47605888152544,2.705357634661824,4.749178955087803,6.516738629883792,106.37036105281192,6.928352407529212,13.863568268573683,26.135874400130795,45.24685255605555,69.08356826623579,33.68061947567016
9,47.82553421837039,16.51164691171991,2.8117630204793134,23.679856466277077,51.6590615659412,6.49793595948785,16.267422843538668,24.304372311681806,49.45566671922154,17.35091340077192,129.93925197872687,215.330505687634,33.49272355873306,8.302756773907317
11,0.8210224372715951,36.45709866087204,124.72835133352858,78.6426283499513,40.37046720019159,11.757411701748126,4.804707316593586,46.9193302592199,203.73698438705628,13.978224148916713,118.09543042478914,322.9003766005524,67.76418483472202,26.76801055341561
13,0.3453277801596537,0.1748745963729412,0.0097856053644102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3467501303617296,0.0,0.0
14,0.5358557399808089,28.985763895940376,0.0,0.0,3.998493224499571,0.0692536766163237,4.742888147157717,0.0,0.0245831076375454,0.3954012146645235,0.2953856954635943,0.7104279727302575,0.1573969494627005,0.398168746560805
15,0.0,0.0,2.5437484220837585,5.679572785693487,0.0057501945835911,1.0834700915685576,0.0,0.0,0.0,0.7282436740233116,0.0404862426789509,1.8479820969891267,4.0389042789285154,16.730480111626445
16,55.60498629162328,199.83565962632767,160.72879225207197,82.90502367665195,43.38109745912977,47.36507916617117,93.08209464220948,169.99517305927347,79.6243313223378,125.74820164297329,90.75919077523778,221.31574533787827,160.052723962097,215.09326854086743
17,0.4904112410934852,20.74790662577933,0.0416060016359835,4.411653546334508,3.934010018560281,3.543535398580885,0.623397968814519,24.52846815562943,0.9956880590807088,7.511864666929748,2.0083755782306385,20.80931854612874,11.10547435348855,24.610079671409483
