alpha,alpha_prime,beta,T,error_alpha,error_beta,GoF_alpha,GoF_beta,years
6.382617528192573e-06,7.559584914296354e-09,0.08215850412872294,84.0,-3.6943323070692813e-06,-0.004766620829295798,0.9908016249475561,0.9944267202611311,21.0
1.800388586362117e-06,3.6559827983636305e-11,0.05645730739103054,,-2.232807016722127e-06,-0.0035790879553161403,0.9779153581420832,0.9949813526825826,
0.0002827359143213386,0.0002730025467628952,0.005183702436797184,,-0.0001502726302581303,0.0009300788371903526,0.992594582632262,0.981398423256193,
0.00045287625186980475,2.0240024997614363e-07,0.08876443198394107,,9.882459962401446e-05,0.0006416484748974494,0.996459461461251,0.99924976486012,
0.0002439104436500298,8.077563741428314e-08,0.08617433508387953,,-7.718837010939339e-05,-0.0036894054455722802,0.9949442902696244,0.9956862336328693,
0.00021311650601434873,2.568235460252804e-06,0.07417695472331846,,-3.865954318948983e-05,-0.019428759191020162,0.9972295049907395,0.9795486745357682,
8.273687329774775e-08,2.891315659444063e-06,0.023388237597050998,,2.6435937260371745e-06,0.002262091270350486,0.9854504904181766,0.9905539045853496,
0.0003245286337944422,2.212208350807089e-06,0.09070520272952236,,8.128790285555354e-05,-0.003538662804513648,0.9960490867919551,0.9960796155518508,
6.94098345947782e-05,5.796945454506422e-09,0.0471257201541259,,4.779786116337892e-05,0.0012620477123355123,0.9824752374378396,0.9973503970680249,
3.741018791310181e-05,2.751739145644219e-10,0.051576004494111406,,2.874400417129941e-05,0.003154278403751598,0.9821718628673166,0.9939767548069065,
0.00034637905004050154,1.4803405454645088e-09,0.042894668765790886,,0.0001601238282483708,0.0019824368364600997,0.986932003441264,0.99537836811132,
2.5728954019217904e-10,4.7484650803642175e-08,0.03612136337582358,,-2.2931049059593533e-08,-0.003185674633577329,0.9905077345540793,0.9916513354430387,
2.448557514984146e-13,1.765492904514422e-05,0.055450947697330624,,-1.6297575874069103e-05,-0.008851761705810035,0.9739238786014889,0.9844992191326829,
0.0011900179768262362,1.128017898399385e-06,0.07888529378756276,,0.00020175294327395843,0.0035008787215611292,0.9970489894656138,0.9953967684629992,
0.00014590279316986152,1.1760226235693284e-10,0.03733866401957045,,-9.227948399381791e-05,-0.004165904685578314,0.9841185008775922,0.9912539017650842,
6.686971180946677e-05,0.00015157802823030067,0.01479699627874971,,0.00011470071164321194,0.0005361419163188719,0.9885299288356788,0.9962957467599787,
0.000720525102384842,1.3090938781692159e-07,0.08100870214370867,,-0.000733163813814941,-0.003636837917249114,0.9823518688156376,0.9952179985863161,
0.0021573854947774156,4.485749831967226e-06,0.08562606409184509,,0.001691694622341089,0.004305658638752652,0.9867924608176777,0.9946705202517068,
0.012185893681455439,3.7705313113953086e-08,0.043103757230133,,-0.003477672639130236,-0.00027248695151260716,0.9910201914136787,0.9992858962650014,
6.958195992190561e-08,0.0006935376963971833,0.04535190704426078,,0.00014283229670697395,0.008233235265212135,0.9957442345378669,0.9808059545964379,
8.074410087399163e-05,1.8401694726230296e-08,0.0655141390283954,,-3.341640799980894e-05,-0.0007958622116035485,0.9926251256528615,0.998884030847198,
0.000541415309900687,0.008875579858640396,1.4484306818184909,,-0.005153037970331675,-0.004841522439720525,0.9857159309188702,0.989835477750863,
0.0031473791637719917,3.7978745190577732e-06,0.06767873229201354,,0.0009017975023980496,0.0007784998799363896,0.994883874995621,0.998976366939876,
0.00036522926834919384,2.5376205809097174e-05,1.5924735120545848,,-0.00015227176953569455,-0.005322999809416085,0.9898485486976204,0.9898354777508638,
0.004409016289929602,3.1453049180510933e-09,0.06622126466663236,,0.002407276996901908,-0.0011386480747668237,0.9890400800664907,0.9981587818365473,
0.010947746217539297,8.573695827778828e-09,0.06892865115244373,,-0.00959325998130034,-0.010109003282256612,0.9824401781178942,0.9836535266074149,
0.009715668467352175,2.1537163190672842e-05,0.0994637870272477,,-0.012054967611472622,-0.011216979224196066,0.9800818119708495,0.9875730259323775,
0.0004304381453379946,1.8396715318401392e-10,0.057598356991383055,,-0.0004685813470680644,-0.006540014176833253,0.9770303261241144,0.9885474406119971,
3.656452123636987e-07,7.628239049290031e-11,0.06423275316818584,,6.126006917295257e-07,0.014284581842031518,0.9681590423662891,0.9785448968380555,
5.30593629781111e-11,8.305985380751369e-09,0.03626335957561613,,2.982563751530165e-09,0.0010047013140491723,0.993028471190666,0.9973669896597332,
0.0017776823182415657,3.4927122827321814e-08,0.06003629563664505,,-0.0013546946263046644,-0.003844215972115872,0.9785913413129623,0.9910380241140857,
6.313728134871346e-11,0.0009154068366747716,0.05090252472246184,,0.0006255372583269247,0.004980611887167807,0.9830834014135856,0.990489283833549,
0.0002744306407522777,0.0010703799709713305,0.016214252231007042,,-0.0004878158820237899,-0.002014400836668595,0.9932359133624201,0.9860823214921078,
0.0030561646312139037,2.299649247411578e-09,0.014069349308225981,,-0.0009057485808188007,-0.001916575478556809,0.9756272346631064,0.9867582057845166,
0.0027263562428194916,5.834491895373944e-10,0.009001637028027452,,0.00044781547913205766,0.0012854695758631324,0.9793053790142743,0.9867978800316759,
0.0013574908905610872,0.0008474417445882106,0.005318591222491331,,-0.00033535598132594657,0.0005902658141089603,0.9945023609618697,0.9881946837178208,
2.7032265720484926e-11,0.00028301081978381656,0.05307403061611123,,-0.0006754283341747769,0.0013180197277309347,0.9402935473836078,0.997483178409358,
0.0001426878582281787,1.0007535234542033e-06,0.07616503309431809,,-0.00014429528592629914,-0.0036049498984392914,0.9826810540702273,0.9952599274691801,
0.00011400538449308263,0.0030683458151400974,0.015824888232065466,,-0.00018307042854526223,-0.0005231586200867555,0.9990942038430407,0.997276708552973,
0.0019686062310670695,2.861804138525512e-07,0.08000530891083528,,-0.002125253830799534,-0.005382322068137602,0.9813486335814658,0.9929228983187118,
0.0004848023098741243,2.1269869000469016e-07,0.07337552701919649,,0.00038998818682853265,0.0017000890080445252,0.9855559930804247,0.9976161113540335,
