0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.839019272541709882e-02,0.000000000000000000e+00,2.195341098083920112e-02,-4.073613545813810077e-01,0.000000000000000000e+00,4.513185953216269919e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.271061252983779921e+00,1.775275764585390048e+00,0.000000000000000000e+00,-2.089903530614520000e-01,-2.117975303056050113e-02,-1.796660701954740091e-02,0.000000000000000000e+00,-1.383562451513339897e-01,2.559628716212000027e-02,-1.822475619850029982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.353428147821380059e-02,3.116028505615999963e-02,-2.322780926669019974e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.498486775603230036e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.105782379566369933e-01,-7.948912897015559809e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.060125076331249971e+00,0.000000000000000000e+00,4.258503268056300084e-01,-7.875062003240669573e-02,4.143483431183580201e+00,-4.405553255638650079e+00,0.000000000000000000e+00,3.528507336626769852e+00,3.432909514337639800e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.495461087918630028e-02,1.233215030263419942e+00,0.000000000000000000e+00,2.808796529639649986e-01,0.000000000000000000e+00,-7.212003819163700369e-01,-1.433912115796390108e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.257006643444240124e-01,-1.516906782757289907e-01,-1.464291988655760102e-01,0.000000000000000000e+00,-2.450549472936059958e-01,1.775979224313749966e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.835302135319849925e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.541907139098890088e-03,0.000000000000000000e+00,-1.704876398782489977e-02,0.000000000000000000e+00,-3.957403293511330133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.179964283150009896e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.907273318592409561e-01,7.265806330699039473e-01,1.584852888909920043e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.891616982224169741e-01,0.000000000000000000e+00,-3.558242531578229784e+00,0.000000000000000000e+00,2.628842964302210206e+00,0.000000000000000000e+00,5.199934462018949988e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.386846169262549555e-01,6.796343213368190028e-01,0.000000000000000000e+00,-3.787823741688269852e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.323027289621140135e-01,0.000000000000000000e+00,-2.735553217127590031e+00,-1.182524957957150069e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.604180789077319869e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.243349834712870056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.008559325260410006e-02,0.000000000000000000e+00,1.431561132902040012e-01,-5.509539356533999843e+00,0.000000000000000000e+00,1.054863024177150055e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.005761304245719849e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.192314099040799658e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.532515300263060209e-02,0.000000000000000000e+00,1.022167680908040062e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.770731985309329848e-01,-2.462779955298929901e-01,0.000000000000000000e+00,-6.501678859839610247e-01,0.000000000000000000e+00,3.216047516577699827e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.012849261635899945e+00,1.350592788407700029e+00,3.898702376378599954e-01,0.000000000000000000e+00,5.041413698628519624e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.427069240046749843e-01,-1.397246714938859928e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.949820738947789810e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.575611309593310083e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.593044984149159855e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.953566945025140278e+00,4.165166496695389853e+00,-2.933889109147779783e-01,4.856388772497570172e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.214670595371950046e-01,0.000000000000000000e+00,-1.230468871327849989e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.048384513336109894e-02,9.709880653811420181e-01,0.000000000000000000e+00,-8.380630046001310424e-04,0.000000000000000000e+00,4.139603668148869708e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.426661869101599978e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.029658454439609905e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.096901768491640068e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.680749738926879955e-01
7.271158609756619984e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.527393860353480126e-01,0.000000000000000000e+00,8.292041862920449535e-01,1.020600478266789901e+00,6.589100103039720324e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.448022257108300348e-01,0.000000000000000000e+00,-4.471096834538290210e+00,1.337541059970930035e-02,4.884740941290550108e-03,0.000000000000000000e+00,5.502129185499849973e-01,1.029441329327119986e-01,1.226302389608509902e+00,1.646190754797719924e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.963794038013269960e-02,-1.509361771025160004e-01,1.439405609534500086e-01,0.000000000000000000e+00,-7.634239032544179460e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.187086701455230209e-01
