0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.600382973699509881e-02,0.000000000000000000e+00,-1.914792217534010133e-02,-1.456816600881490065e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.492517047372129868e-01,-3.974601852854709794e+00,2.614086330868000130e-01,0.000000000000000000e+00,-2.348640498257900111e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.900006493007970129e-02,0.000000000000000000e+00,5.191514966809870346e-01,-1.615471515800569913e+00,-2.645115761053619785e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.082857044020640036e-01,9.040235808515110216e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.978447052893669955e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.547971216897940039e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.247212049969440018e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.155051752149990028e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.788536439206910300e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.510261630948839917e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.982594627517789920e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.973256980306410426e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.826191112855569953e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.436069792528649858e-01,0.000000000000000000e+00,3.627924425969410116e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.566007607283530056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.805470900589420280e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.085243679215750046e-01,-1.628643901003689942e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.576300864334029939e+00,1.116973227327189983e-01,0.000000000000000000e+00,4.411794284841240033e-01,7.991541330587680347e-01,0.000000000000000000e+00,1.592424568917200078e-01,1.487704041359430018e+00,-8.683538137715110516e-02,1.341103150605879868e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.905045735155129982e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.372207834480700106e-01,2.449624575376520008e-01,0.000000000000000000e+00,-2.797614825756459922e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.884100172814340279e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.477161842982130047e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.309896160479030014e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.663704856225919571e+00,0.000000000000000000e+00,-3.702812429221840063e-01,4.331838840660119594e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.648818250800459939e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.824621232346920058e-02,-2.393544527464829930e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.191376648569530156e-02,-3.060716693278500156e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.898310068072739831e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.807379585601269767e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.253583021867459957e-01,0.000000000000000000e+00,8.666401873783310394e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.103838951905210086e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.359517297502869981e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.352286549207420308e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.544944500846120450e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.911531794877579848e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.337293603833519473e-01,1.577478206920910064e-01,0.000000000000000000e+00,4.126694241818349873e+00,0.000000000000000000e+00,5.397006440417179834e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.360491683703870275e-02,1.584626395720790115e-01,0.000000000000000000e+00,1.192723509231109924e+00,0.000000000000000000e+00,7.204758421178579786e-01,9.787497255632819637e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.928999625489909997e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.576441781427950106e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.989137203928380171e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.529793026275340084e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.189827825625720037e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.305163785222749784e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.331564496064240100e+00,0.000000000000000000e+00,-5.697215148136620222e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.732364560550930355e-01,5.212633843516130128e-01,0.000000000000000000e+00,0.000000000000000000e+00
