0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.727511645024009945e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.028967883836019670e-01,-6.363031179405670423e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.082441705656159714e-01,1.263956497591300077e-01,0.000000000000000000e+00,4.951036475017000171e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.975464752965700121e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.677603666607740185e-01,0.000000000000000000e+00,-4.650636759559950151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.476872791685669650e-01,0.000000000000000000e+00,-1.125283810328850054e+00,-3.275436902446689835e+00,-4.225810220382699711e+00,8.038235896650479662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.295155024624140061e-01,6.224433012706120039e+00,6.628838279167570402e-01,9.632824286735619523e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.033804202574549969e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.549500864595860006e-01,2.160403161354050194e+00,0.000000000000000000e+00,4.634454094142309799e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.382936647968159738e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.543024423398489997e-01,0.000000000000000000e+00
-3.513848620522680086e-03,0.000000000000000000e+00,-9.932994722262380657e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960998750458859963e+00,-5.907519584956549830e-02,2.008254285847199949e-01,0.000000000000000000e+00,5.524552656759349478e-01,3.317089884039280179e+00,0.000000000000000000e+00,6.428382952089080060e-01,9.199378861116049369e-03,-2.938852935068920202e-01,1.044266621465079981e+00,9.288142082786669806e-02,4.166023018817069712e+00,-1.449600159915990005e+00,3.847068828892180083e-03,-3.401852729376270146e-02,-2.002934346898129991e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.656470717115720026e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.617639459304379690e-01,1.141699039654489933e+00,2.475388558080160104e-02,0.000000000000000000e+00,3.240335221634270013e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000304729594850062e-01,3.779612586384870077e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.852993913229850076e+00,0.000000000000000000e+00,-1.441758157302690080e+00,0.000000000000000000e+00,9.378592372693219659e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.491866990073289934e+00,0.000000000000000000e+00
3.791337189464629841e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.019244979214930283e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.118116101541920020e-03,2.808262878907529826e-03,0.000000000000000000e+00,-5.990669375818529624e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.483407390075190006e-03,2.243191721822110124e-04,3.809866364551909787e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.210734402033050022e-01,4.902274141847880184e-02,1.028539913604599931e-03,0.000000000000000000e+00,-8.384188878538480563e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.865522040030660023e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.784064038647430239e-01,-4.022740341533689867e-02,0.000000000000000000e+00,-2.293425728516889972e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.652108633367999957e-01,0.000000000000000000e+00,0.000000000000000000e+00
-3.772115577531180014e-02,-1.422571879840980047e-01,1.454904965620990032e-02,0.000000000000000000e+00,-8.699834696926220245e-02,0.000000000000000000e+00,1.465831510407940019e-01,-1.687464262766039891e+00,-4.881864585365350284e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.859138625286310242e-01,1.691917014483949933e+00,0.000000000000000000e+00,-1.720769973876480063e-01,-4.186114765285599976e-02,0.000000000000000000e+00,4.860848858666519945e+00,0.000000000000000000e+00,-2.576634786798859822e-01,-2.616128458229100007e-02,1.908042232221469903e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.648278216607969915e-01,-8.385998687807709739e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.152923428449129983e-01,-3.599695412644040027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.274881804629959925e+00,0.000000000000000000e+00,9.347442282847220341e-01,-3.271737551891999995e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.424078781609079636e-01,0.000000000000000000e+00,1.071225664802339939e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.334859174122870178e-04,0.000000000000000000e+00,3.022199653196039944e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.650475406588559551e-04,-3.243511726842549826e-03,0.000000000000000000e+00,-4.999140832160619934e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.008133501260120246e-02,-8.997347789823800270e-04,-4.624991992737120111e-04,-1.281987327604630078e-01,-1.800232722153259982e-02,-3.028356528510019879e-02,-6.162516839173220323e-02,-5.958236572323429708e-02,0.000000000000000000e+00,-6.027626687036619774e-03
-1.138880163412589984e-03,0.000000000000000000e+00,6.567013529829249935e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.583647284378239872e-01,0.000000000000000000e+00,-1.693201030577369925e+00,-5.842644767029120043e-03,1.276898362380319944e-02,0.000000000000000000e+00,1.410410645618040068e-02,3.802353089973160016e-01,0.000000000000000000e+00,1.219080026102860037e-01,-8.977297312536039985e-04,-3.004590184792869934e-02,-4.362195322583859933e-03,4.046281696135010410e-03,-1.547655518102200034e-01,-4.791615429522250169e-02,-1.336473142736709918e-01,-5.511018574567579618e-03,-1.116995410371350028e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.558479857451869885e-02,1.051502899255809975e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.574665844462659808e-03,0.000000000000000000e+00,2.875476543155969789e-01,0.000000000000000000e+00,-1.482091183285149993e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.004374659150460009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.521389002200679963e-01,4.266158575435469835e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.016553853200100110e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.976237300670040081e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.773783897003640253e-01,0.000000000000000000e+00,5.188917440520119939e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.417040526150149971e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.158234502227900170e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.214137577704929999e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.448994904620479363e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.614669115808799960e-02,1.100102981839079952e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.354141776929969907e-03,-1.202089525501089939e-01,0.000000000000000000e+00,-3.575751497462720165e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.763114972648389955e-01,-7.179639909915269680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.657660512823289967e-01,3.542325674295380283e-02,3.370790168754189686e-02
