step,AGU,BCN,BCS,CAM,COA,COL,CHP,CHH,CMX,DUR,GUA,GRO,HID,JAL,MEX,MIC,MOR,NAY,NLE,OAX,PUE,QUE,ROO,SLP,SIN,SON,TAB,TAM,TLA,VER,YUC,ZAC,fitness
0,0.048359982597963175,0.04192633754145791,0.04780851407052115,0.042543616113853704,0.03021220469262905,0.03169733514768817,0.01906837526819969,0.026353928513799446,0.0486547103800313,0.05106235575511171,0.0133321264037301,0.024062765871524356,0.027898533455123435,0.022087924765679296,0.012069044564142633,0.01947878487830134,0.011087190435309018,0.0440405117534761,0.0173978850526298,0.01950066348247346,0.03211805911469216,0.03954143249363589,0.015156789424908597,0.04914299129039364,0.04396133956803793,0.03293860496022779,0.0463250324891745,0.018932209465407537,0.05099817901587822,0.011461440773252847,0.04181274576515572,0.018968384895590443,0.21437988650478584
1,0.048359982597963175,0.04192633754145791,0.04780851407052115,0.042543616113853704,0.03021220469262905,0.03169733514768817,0.01906837526819969,0.026353928513799446,0.0486547103800313,0.05106235575511171,0.0133321264037301,0.024062765871524356,0.027898533455123435,0.022087924765679296,0.012069044564142633,0.01947878487830134,0.011087190435309018,0.0440405117534761,0.0173978850526298,0.01950066348247346,0.03211805911469216,0.03954143249363589,0.015156789424908597,0.04914299129039364,0.04396133956803793,0.03293860496022779,0.0463250324891745,0.018932209465407537,0.05099817901587822,0.011461440773252847,0.04181274576515572,0.018968384895590443,0.2144427503253086
2,0.04530241560891011,0.02468757606347156,0.023024927697514144,0.03491609701834143,0.022327228619867356,0.031054008651368304,0.04323538803573238,0.022055384617383798,0.031944791942468236,0.04625666737104792,0.04697079656036808,0.018365900208244548,0.04160767758999256,0.027812048751870093,0.03885590423442521,0.040069352384015856,0.010315857629205892,0.009976087524546325,0.029995830120096885,0.01739073009129313,0.02457383113084093,0.034685353967754795,0.032592076144363005,0.03255294121596004,0.033624284030746784,0.03725255098395024,0.03484408701468061,0.02045496855834373,0.04232456236361034,0.026288079885134288,0.04229805390645026,0.03234454007800104,0.214460512020185
4,0.042624438376436355,0.019128198552243608,0.025722350518863756,0.028006308868947102,0.034009117702227726,0.011151023707044912,0.02996377757647997,0.01559746047306016,0.03784939989138127,0.04577564342404466,0.011388790036240238,0.03301230988624631,0.0317375491771982,0.02800528460202975,0.01740306751163935,0.04058524474272797,0.03454827688879192,0.035785981087298656,0.012637643351209744,0.039884008545395075,0.013193443038598748,0.014659479755855756,0.049762174040929905,0.03199955618708692,0.018206151025211583,0.03308762362908106,0.05360994032561314,0.0423858038435711,0.0439082548955569,0.05317497904251113,0.04788413729731263,0.02331258199916453,0.2145641147265245
7,0.050688189466327964,0.027224493839528786,0.04922131761952861,0.02732527794224699,0.043008645964809245,0.03394541261447725,0.01649597905252594,0.058838189561271875,0.037972684631896216,0.0172961586226561,0.014716372726262174,0.024675948418619444,0.035036748120992604,0.03266921403803329,0.017146434153082365,0.019480307707151378,0.015180746429533841,0.04436816389535345,0.02255697747799869,0.01677084949188765,0.031185837554704183,0.05076447991581543,0.025166655537354282,0.03352632835303258,0.038272733491985476,0.01720289094566408,0.03521091726530812,0.024375188807210582,0.04627868598977142,0.015460392421598723,0.05167190358187921,0.02626587436149189,0.21460443678442515
8,0.04701662199414285,0.02362914486822159,0.04886036893562836,0.04231416793517832,0.03000289360858541,0.03239713912235592,0.025130662434796412,0.028132705497091477,0.050493833589071876,0.05255581119899572,0.013105289591026728,0.023727267894010678,0.02780283520972496,0.026639326506026396,0.012227164184773322,0.02267981946628922,0.01150987865068,0.010163449323154649,0.01800747169075087,0.017566653982595885,0.044968082345316455,0.03684645961309315,0.049064317216663024,0.049007271521288885,0.04432979004555329,0.033260105155378784,0.05160330854334888,0.01888542469288421,0.0328941071257766,0.011592855815715628,0.04561047192931386,0.017975300312566632,0.21466146424104787
10,0.051069168513604664,0.027931083721735337,0.0527771167575705,0.02258615587499181,0.03237106416169377,0.03373089828145832,0.03130246565737092,0.02685097736631757,0.05676337610798549,0.04781453714331127,0.01190491162600222,0.023859053888583677,0.04384444800959344,0.025747563615739166,0.015032388886333856,0.024703898858953896,0.04432852826127617,0.009465215810126508,0.01806319917309176,0.018401289245412317,0.03257441275579721,0.012591060921476011,0.018744035849202804,0.03342839578300929,0.04934505641082006,0.03556166782076325,0.04440399117767748,0.02026729237732699,0.05659021101617758,0.011796486702534652,0.04691917972100046,0.019230868503061466,0.21473713460509813
12,0.04505852621657704,0.024864932377479006,0.04363667113109518,0.04244491662431799,0.028761550743423226,0.04226094422860443,0.020517674458680715,0.04884118644017542,0.0473465613253398,0.037096491313500346,0.013339791169043153,0.022690734216254498,0.026156632190709263,0.02506028858640749,0.011562453245028423,0.02341741526835007,0.039932316172808256,0.012148605562303438,0.01820894709194721,0.019093706916094633,0.04437425853337579,0.04418401006843289,0.019451324958776984,0.04177953903160514,0.0423563154795941,0.03689790761885844,0.05060196753272264,0.018532695145779134,0.034860869502940955,0.012489278924578342,0.04343652462797901,0.018594963297217038,0.214828802762758
14,0.050563106808363276,0.02659371776419781,0.04126541311813595,0.02704277921760466,0.04132703193226585,0.045027743474979856,0.015299168496388984,0.01992613442864992,0.0257846023216645,0.04279273017138142,0.014761601380846702,0.021730958442911737,0.030522664562100787,0.013976292837799227,0.01375246756962617,0.023139075319411437,0.04493966138845191,0.010389242777106055,0.01962635357606554,0.04136634578365049,0.044777337919316436,0.039840893779038725,0.04819621513881335,0.03197324953553425,0.01878624712478842,0.03297839021341773,0.05220522973728156,0.0249909782253985,0.034674071199007644,0.02683370651172196,0.05052457022585005,0.02439201901822921,0.21492295637106723
21,0.05142136516798301,0.025790492270689712,0.0421787328927029,0.03050742807478999,0.042897725878678836,0.045982749138255855,0.017804214063220518,0.01827843863735617,0.026844172869503205,0.040312405540400956,0.015056195432241558,0.025516205613215902,0.030777222198517383,0.014384814514807292,0.014154634732380652,0.022947246390858572,0.044137801206411066,0.008322311385749615,0.01872769388550052,0.04464810125462886,0.05141365106870467,0.036223561665187774,0.045661778452635665,0.03289271405108014,0.01601827812914004,0.03324296299378101,0.05562982154323276,0.025712212474429882,0.03610609509065255,0.01370995962617511,0.04749109692027411,0.02520791683681385,0.21502967863506844
