step,AGU,BCN,BCS,CAM,COA,COL,CHP,CHH,CMX,DUR,GUA,GRO,HID,JAL,MEX,MIC,MOR,NAY,NLE,OAX,PUE,QUE,ROO,SLP,SIN,SON,TAB,TAM,TLA,VER,YUC,ZAC,fitness
0,0.027489822390238606,0.03159679780885553,0.038267600783699465,0.029852334996618903,0.041574650465936475,0.026461998920115543,0.0445162698750358,0.032146198897685545,0.022817918023026847,0.026321261706091427,0.023960346030004066,0.04162355120815116,0.014105809360160669,0.032891563583105944,0.01898462580117529,0.0148804276202816,0.02722760294167868,0.01498539592936121,0.042384414097833036,0.037594935788627305,0.01255281284684154,0.025195021876604343,0.04689891844568344,0.04155954941600604,0.02301496856592807,0.03068469942541915,0.038180744579626516,0.037403653779228496,0.037753657114089074,0.04118811958094723,0.027174821718480412,0.04870950642346255,0.6142063550985297
1,0.0532096814133208,0.04197778769269915,0.03408721657862565,0.036992257858250874,0.013417707760818796,0.04858981938287711,0.027706322830149663,0.030604849735577918,0.03578791438698976,0.04702740297689451,0.04163426457215459,0.022122864092001884,0.016510129284113096,0.048509720825900216,0.01929409760780788,0.02107703946627696,0.018491237566590282,0.03127771072318822,0.0117689026142071,0.051210074272378434,0.02337508192291212,0.015679261432718923,0.0295497349805439,0.04691701820136004,0.02640407133717881,0.016721930417358387,0.016888741468519715,0.033497450508376145,0.028832065726014232,0.016012636136643235,0.04093266435347333,0.053892341874078244,0.6145021100609626
2,0.03560817914446836,0.03996184206985047,0.029128100891166596,0.020459234425401634,0.041771038954112306,0.02432386553930404,0.024155026246300657,0.012251493744836429,0.029381222862188274,0.018434445605693205,0.022577799207580285,0.04303611900441951,0.03167675027422654,0.03228561369235481,0.017769147306924513,0.027875702621924674,0.0357655962803718,0.044600836197418496,0.026218531000183905,0.02854136231666789,0.02336084998291392,0.04623623913154065,0.0539732787926086,0.053922737238804974,0.01385940638988033,0.019674072170774812,0.04729495684368552,0.030910344402305882,0.03769537513463173,0.019644315404820627,0.014707535692951081,0.052898981429687526,0.6151999288294634
11,0.04173499325542072,0.03709228353694447,0.04282602121776518,0.018647036190283055,0.039154288510144034,0.024096070058837474,0.022979685254207113,0.039418899283451034,0.021364709212930634,0.019156937104049726,0.03953992839144548,0.04025300137123242,0.029257464918613554,0.011194908105808423,0.01794149307693452,0.04628515173570152,0.03200437747403969,0.04420490826190478,0.019766048151195516,0.027203820466255746,0.027976346327929735,0.037317087762118825,0.047383126416075436,0.04819330354995524,0.015120988061610505,0.024821668237346876,0.041055434717646076,0.010441980023282236,0.036956111408831836,0.020778442199787875,0.026939278840265823,0.04889420687798443,0.6153192325618495
12,0.034633740040122166,0.04945292098162518,0.02705831982832302,0.020291967712881644,0.037675849815872346,0.020579776410486247,0.019533482221424262,0.012027929188607464,0.030580140191957934,0.03346803304192513,0.021007956530186816,0.04031318237195238,0.03230983123093683,0.0119347166347308,0.014867317108309946,0.04822771286117767,0.036159582950879864,0.051411596894589934,0.013259674381640989,0.031193663680780925,0.021654030268795397,0.04581092186246026,0.05087591509220342,0.05043780356304499,0.013154834774686968,0.017224219076481185,0.04955133918715222,0.03477743154618795,0.031503489696243274,0.016609249355005545,0.03153411565980657,0.05087925583952068,0.6153815993972063
15,0.045160251276363535,0.04181778081755399,0.05092845947063341,0.020330991848389674,0.043487271415139556,0.028755324183395627,0.027306539885296844,0.014366259443021886,0.020051572115244696,0.020220612510108905,0.024276124897579292,0.04086674240731971,0.03317784048963211,0.015865878051485937,0.0164863417950542,0.0323640728835816,0.02808927547952142,0.047886935578831016,0.022067373560873748,0.030318688102883747,0.02961703075962844,0.05594773460925314,0.04046824270092914,0.05738876724669805,0.016444178287025938,0.014712273697858947,0.017868467361213104,0.0377868191952669,0.03489021049266283,0.02331406639661538,0.012677588803450542,0.0550602842374866,0.6156039644038778
17,0.035419580411911185,0.0470808187910915,0.0471274219030774,0.019336668632091766,0.04412636893590455,0.025718830672523688,0.02469315661767705,0.010269343378665462,0.019522839437925477,0.018023878774598608,0.019403600482080726,0.04215116514668231,0.031538448071335275,0.014083906489901939,0.01384603471886315,0.02933810636907698,0.02727055441791779,0.04654558388146706,0.02066595987739307,0.0292848636764069,0.024024876600848833,0.036952503465347494,0.03953302670398301,0.056509706948246655,0.013980453770166828,0.019391395857909367,0.048616073043460405,0.03321355846494813,0.03909006580568257,0.02137250357167142,0.04876537118504559,0.053103333896097726,0.6157819433421707
20,0.03680428170820287,0.0463018924155421,0.04811719714077514,0.02186596034258519,0.0443408332684381,0.021753722915319094,0.024823427549094786,0.00968174122214409,0.018741100203205262,0.03640173958017273,0.02235408802245895,0.04443945033330336,0.031599585445388156,0.01230771137577137,0.013723361840319205,0.0305060464275769,0.02650645894682513,0.047450617205470384,0.020098986912340022,0.03287966526024944,0.025211769016045833,0.038287695016278496,0.03938528310295773,0.05698262392525708,0.014068799213178822,0.019661013881091868,0.015561158062168685,0.033221639816203796,0.039319712265455296,0.02129302188149283,0.05195378750920333,0.05435562819548388,0.6157928686961994
22,0.03653819210289429,0.04629363742234087,0.046014683125649214,0.02243836516367145,0.044267242754067807,0.021511061722854326,0.02494218280947838,0.007795621549467009,0.018788565633187117,0.03619938421302761,0.02269950189917115,0.04208791724256597,0.031679806576645424,0.012266038312269283,0.013928921719079132,0.029140996890524764,0.026652702432746707,0.047285706307440556,0.020131698084606596,0.03286052586126298,0.023657336647323675,0.03946056586587503,0.054929553228961744,0.056524650492214466,0.014237306097771569,0.018672498358293838,0.015694380041064233,0.03437722998276272,0.03303877990115791,0.021279714514610058,0.05042740257205455,0.0541778304749596,0.6158979380176749
27,0.044806725487640434,0.04638646957659363,0.0448570419238628,0.021978199049760703,0.04096774717995351,0.027140682592294844,0.024098105045840746,0.007961875200396193,0.018540112630504185,0.03567431337614357,0.021911717824892558,0.04178822299388982,0.030864722064238966,0.013805270950089132,0.013647680476427395,0.03276528107050963,0.026060710214328594,0.04636489953603938,0.01964015423300794,0.02853686363868083,0.022788681853668856,0.04661418028711835,0.052758948115731986,0.05546988412020437,0.01394958057261474,0.014276200938898762,0.01727953573503894,0.03295484717144212,0.03312498533193672,0.020557348782396068,0.049378721480922705,0.05305029054493155,0.6159129334683573
