step,AGU,BCN,BCS,CAM,COA,COL,CHP,CHH,CMX,DUR,GUA,GRO,HID,JAL,MEX,MIC,MOR,NAY,NLE,OAX,PUE,QUE,ROO,SLP,SIN,SON,TAB,TAM,TLA,VER,YUC,ZAC,fitness
0,0.01432020351043792,0.04203597696694115,0.0352987321156111,0.02562186151622602,0.019938820362364697,0.03609319974189341,0.04631092702586955,0.018349801017972817,0.02250103193190717,0.04255733253037708,0.042054870384818054,0.031434522798074085,0.03804251495328829,0.0464328241952553,0.015337572176272202,0.012531358793475141,0.03224300745714429,0.041086594969138655,0.03729681419011445,0.03604838440848846,0.013234073163552367,0.015358409633488099,0.01904095481383566,0.0374046556026398,0.033124535790346216,0.0359444547599419,0.04903198982098559,0.011340976689536958,0.018753940322297883,0.043669942009800004,0.03881469278270883,0.048745023565196804,0.9101550433404604
1,0.03460844602684165,0.041356433828596294,0.02441109154434293,0.04307311042518929,0.019619105302578394,0.03864024092446351,0.04029955685877205,0.02901547442282103,0.01970880470883149,0.04186929968568701,0.030163503752894342,0.03092761277048521,0.037428000985387545,0.02152229149216849,0.023234108491961343,0.02163434370497157,0.027102787378412797,0.02304394899264337,0.03669444314528721,0.03546634268012381,0.04775287145478039,0.015113281563379889,0.010954872979355563,0.03680052847810727,0.03259010574565151,0.046289122786577035,0.04823852424873264,0.025787032430837062,0.0209092847329444,0.024356953634617082,0.03872452995548272,0.03266394486707502,0.9108716187169752
2,0.012347991802713783,0.04189938310041229,0.03607105711259108,0.026031581271717022,0.04062160450823353,0.0307897953492747,0.047764560136735926,0.01808094848581751,0.02228822808947444,0.04280841145194988,0.04306846372696376,0.031881551134521104,0.0460072487971611,0.04649603431957601,0.017874315767162526,0.010878029540488728,0.03294191862246177,0.04243930193388262,0.04226449464346665,0.03821084074373462,0.015787044218302702,0.015822791768539915,0.01739041660013955,0.037675116481625026,0.03521515381607184,0.035325209763503465,0.016743450136278724,0.011879310874512428,0.011144234746272422,0.04455225637201303,0.03694380813681568,0.05075544654758611,0.9112170420402845
4,0.00879505242285594,0.038436586203516546,0.048167767784669475,0.03997741713959346,0.04305592928692858,0.013384143195063935,0.056392835058661876,0.028080529401479384,0.04498596440032343,0.023696353649511184,0.018610961645416365,0.05243310725651554,0.03608233895493725,0.024793772723263538,0.056392835058661876,0.01592944582392743,0.030097631971219195,0.05260001929029178,0.024992150908667583,0.049305073689278826,0.01462695920932718,0.01563796255796029,0.013629492181097056,0.03671104317485175,0.027115570561616835,0.013503461583580805,0.028150400928564346,0.050972340460033606,0.018533622107426456,0.015527534018930034,0.019059363807426594,0.040322333544401893,0.911837069844176
7,0.029808084080133766,0.022988113069829955,0.016238373253563542,0.03764897835241962,0.03214185878315156,0.026902429764311547,0.031066986871778404,0.03557707761259821,0.013436238158204201,0.03512618787434112,0.03841316704982144,0.04683127256106065,0.02383736982272838,0.01025939740907027,0.02290184937153318,0.032701421030615525,0.03964737083994406,0.038429162270842636,0.04457144344208025,0.045983692939885044,0.04383536124376618,0.04106263866812561,0.03249131954409943,0.027040449292055183,0.035215234348875475,0.04034887865446119,0.0246429140611577,0.02873294845776356,0.010285675895458373,0.045957716367950416,0.0252972565330255,0.020579132375348003,0.9129785770000314
10,0.031492996423211704,0.0266157972816513,0.0331409313423281,0.024654804852065858,0.015377634244997612,0.013808463197191612,0.03395394055785851,0.013316156348794787,0.015134946925697716,0.03531675556118623,0.042323414188777546,0.050329169937641006,0.04835647607835465,0.02458801601406787,0.023412639126053705,0.014932944256465552,0.044016861035547694,0.046069521068740286,0.044631544283933657,0.033713409946688845,0.044429883584257236,0.04663604428063203,0.03460284155334355,0.042561087820651024,0.037495106764484615,0.01730618914822385,0.048247202350603265,0.01159176960925801,0.019719141485428048,0.03394376410550984,0.02723024248593964,0.02105030414041468,0.913061999656492
18,0.017329643935555687,0.02803411116398298,0.03349897068600689,0.030367567681158662,0.0471002721148891,0.015979540162839468,0.052501979061479666,0.04325000678121167,0.015879750705178663,0.04134976307210072,0.02208304267609283,0.055938536293495836,0.04608740986321185,0.011389633919700074,0.025733939148523833,0.021876699222616043,0.02293510316910361,0.05024352655254455,0.04466342216074465,0.04043067195583042,0.017456512428814186,0.020071042601146567,0.037280866693504576,0.0320977221784081,0.025405094634327476,0.04958413858802829,0.03486447589305983,0.008967538252879013,0.02057555711050312,0.04177715559990068,0.02326242363446407,0.02198388205869683,0.9135426198780553
20,0.014816058722994402,0.028621221997198593,0.032442532229121614,0.02818961028683645,0.040642858787845126,0.011568118183956696,0.0482151237349621,0.04075020995578391,0.014594877671784247,0.03818358474289265,0.04518486381692036,0.052848039183086025,0.04477997007829477,0.013687747434427192,0.02341287837376683,0.017169865246314368,0.02185901665313973,0.047241727622203,0.0434194725450889,0.04030366853797566,0.016275067522105818,0.05288758177226058,0.03276046544056144,0.030274732390074277,0.02370320577289118,0.049144451549252795,0.018694798627636223,0.012614460935707669,0.019298134159295294,0.03639895704462921,0.03809481728329447,0.0219218816976986,0.914162701957418
23,0.016390173988526237,0.02651082248356978,0.03167763005249925,0.027222635759445186,0.014787365903294701,0.015113704508643445,0.05259067465162525,0.04089684728920321,0.020232311305478225,0.039100242355539896,0.020884323653630788,0.05292504838934432,0.04064787004014774,0.010369310238609498,0.024336101224694193,0.0206892341160267,0.021689912998925327,0.04750894239290284,0.04395819227189773,0.038231278218960864,0.04606007739928118,0.053585393453878576,0.03560856264570285,0.0303528052576743,0.024025191800928908,0.04512761683974354,0.03184030708271622,0.01292961146887537,0.020074541011019107,0.035370295394156294,0.0368384037796762,0.022424572023382175,0.9145642911453363
29,0.016775228996776984,0.026846286262655093,0.032804899576193286,0.027656090916055538,0.01755042962902265,0.015263834818688884,0.053018624229591776,0.04070397216145544,0.012330288498300165,0.03954294210750121,0.019400080223633154,0.05478329186366577,0.041544158535865724,0.011181251493872578,0.023726276080628727,0.02069467765656821,0.02195988920720344,0.04813825025293071,0.04435620732644289,0.039004610944480364,0.046866621713466866,0.05448219491020407,0.03612252925690412,0.031013297516174508,0.02338349916149308,0.04383383205584414,0.03310539894860057,0.008807713350943335,0.019708395616148303,0.034905188305423565,0.03765963816318928,0.022830400220075493,0.9148745117213859
