step,AGU,BCN,BCS,CAM,COA,COL,CHP,CHH,CMX,DUR,GUA,GRO,HID,JAL,MEX,MIC,MOR,NAY,NLE,OAX,PUE,QUE,ROO,SLP,SIN,SON,TAB,TAM,TLA,VER,YUC,ZAC,fitness
0,0.03205944709512757,0.0218547470580823,0.043537975444268774,0.011788917489534558,0.039853363470869665,0.02797518725793949,0.04254561934061958,0.021356753379443327,0.016170900290626,0.036790644762260204,0.03378190278793025,0.043705617932320855,0.0343663729551198,0.014871638958614661,0.035753756764598535,0.041405503389731056,0.03753498260136859,0.029633659400572925,0.023078798456694707,0.01665856611426365,0.025279300590590872,0.042772652635255856,0.042383147830293386,0.04454227322924911,0.0428441866548867,0.0355559719175298,0.02199565924145581,0.012052345107826523,0.03627081498433546,0.01661637434633856,0.033345609033230396,0.04161730947902111,0.7499284814058442
1,0.03205944709512757,0.0218547470580823,0.043537975444268774,0.011788917489534558,0.039853363470869665,0.02797518725793949,0.04254561934061958,0.021356753379443327,0.016170900290626,0.036790644762260204,0.03378190278793025,0.043705617932320855,0.0343663729551198,0.014871638958614661,0.035753756764598535,0.041405503389731056,0.03753498260136859,0.029633659400572925,0.023078798456694707,0.01665856611426365,0.025279300590590872,0.042772652635255856,0.042383147830293386,0.04454227322924911,0.0428441866548867,0.0355559719175298,0.02199565924145581,0.012052345107826523,0.03627081498433546,0.01661637434633856,0.033345609033230396,0.04161730947902111,0.7499976400959348
2,0.014917379806018372,0.021980741361093743,0.02599820303499316,0.03671770678636529,0.029079798660961834,0.011973245124917148,0.050046390405992916,0.02512475502299991,0.020067121128590132,0.02318647287755888,0.017692998614001962,0.054958506557758635,0.018385217080429637,0.01749718036614886,0.03816095181903767,0.02235846052783795,0.02555941587882361,0.021791228736339874,0.02715016684102599,0.03062571405738112,0.03612846942614912,0.03214182680221885,0.05267030567491534,0.0251701631569442,0.05424436252860459,0.03776653376094759,0.04352323709868693,0.026205196349676017,0.042666175412257215,0.02803188568314883,0.039225646019736826,0.04895454339843794,0.7500710604296833
3,0.04111864236023243,0.04529863628936076,0.035467006926719606,0.01787247691471478,0.03424693010200367,0.038720918371140695,0.042926699691649334,0.04984186192007779,0.011239030521479289,0.031262091264010916,0.010707431801131241,0.035067270426330906,0.023864059611406425,0.01457709474804296,0.03559086724032699,0.03865605605099284,0.05028161366631853,0.03513269123912055,0.03009802392938188,0.03891562695146057,0.045761460695008686,0.021057860974875175,0.03469550856085146,0.03299864927900114,0.018524987195755988,0.012990452146766609,0.015725216012067236,0.028343980735746493,0.04791904378829182,0.017761242985500022,0.018715293033779522,0.044621274566453706,0.7504948943177143
6,0.013809661135165345,0.019399118476421486,0.014872923541285433,0.027518366979254655,0.02845404513787905,0.02146584073682775,0.051062779780307134,0.03961156564613697,0.01337375818469493,0.022200132329127802,0.037985679658162776,0.02448690228837014,0.035945501987648364,0.017344021003549766,0.03089177433257449,0.04598331560339044,0.025538335979590057,0.03474486581014602,0.029056718520518002,0.03841472481458914,0.03910675716409837,0.02560026965387406,0.04599575648319956,0.034543675483981684,0.022039607886887965,0.04026949302125288,0.01870958585092981,0.06097301472218535,0.02455981018105377,0.044422402771991075,0.02226595589628311,0.04935363893862258,0.7506467272759172
8,0.031140216230708822,0.038165372068362916,0.04109601878240387,0.030285800497762836,0.015533296968214058,0.008822026354797348,0.041473544901399303,0.0207388684202609,0.0162058779203523,0.020209367842037227,0.032452666182687905,0.04221175941112196,0.04147924204405685,0.014399624951295521,0.03025110148424316,0.04021619668211814,0.04035384930972234,0.02168959763328769,0.022563482086709323,0.031713581337164426,0.042077927545221404,0.021174925128836734,0.04127910220891921,0.04283106407855831,0.039424996600383025,0.023840416678557488,0.045493008818312586,0.026624394609172704,0.03557495219235376,0.015699173716549567,0.04314952182574452,0.04182902548868376,0.750758596592946
9,0.031140216230708822,0.038165372068362916,0.04109601878240387,0.030285800497762836,0.015533296968214058,0.008822026354797348,0.041473544901399303,0.0207388684202609,0.0162058779203523,0.020209367842037227,0.032452666182687905,0.04221175941112196,0.04147924204405685,0.014399624951295521,0.03025110148424316,0.04021619668211814,0.04035384930972234,0.02168959763328769,0.022563482086709323,0.031713581337164426,0.042077927545221404,0.021174925128836734,0.04127910220891921,0.04283106407855831,0.039424996600383025,0.023840416678557488,0.045493008818312586,0.026624394609172704,0.03557495219235376,0.015699173716549567,0.04314952182574452,0.04182902548868376,0.7507767190995442
10,0.01564548517816799,0.01904339006132161,0.04281886987575815,0.03192277480578308,0.0256149110718138,0.012284868843222028,0.043827460477702855,0.022343839723550307,0.01699241025619769,0.038137351642400334,0.037456414510166264,0.04555081815712681,0.03440546444968725,0.015540317852944505,0.03153196090282606,0.04435210773902456,0.040092023791324725,0.019359255683734613,0.024120024114202318,0.028092457390164766,0.032820138797392345,0.02873361319758648,0.04354918785829646,0.02192953265690075,0.04563920664392347,0.03362040070772414,0.03829843377834413,0.02592321013543858,0.038431598908218595,0.024490091030486393,0.03435856123117409,0.043073818527394885,0.751517921927921
28,0.01734539562524143,0.02000724684107075,0.025768996211633168,0.032137555993017444,0.026885601173597513,0.01607035256179221,0.04639370308399822,0.02340900230206141,0.010531719787309502,0.03002953546031093,0.033831073644433565,0.04811821502776906,0.0366203819303415,0.01608859413555545,0.015657801916763865,0.046198669257676364,0.04219265839310744,0.019860594409610133,0.02502177655367377,0.0387963363777699,0.0367391063013438,0.025093167812565362,0.04602788251810877,0.024890385388152067,0.04369076138259341,0.035152744500838655,0.04344214081528353,0.027115033541973158,0.03897583494745029,0.026320596556319388,0.03462061323463482,0.04696652231400313,0.7515674851695107
32,0.016273187281291044,0.020025959067043953,0.03166775830778149,0.03142707484283315,0.025691893584038214,0.016389624875351966,0.04620398806253031,0.023406514481180817,0.016748899739354388,0.030042232954317627,0.03751888043244853,0.047435451833804966,0.034789832414887395,0.015844987604071232,0.015493877910576513,0.04539617537579704,0.0415272868099565,0.019494547402084027,0.024843496020467634,0.039184971771046996,0.048345144758050504,0.024872234343496297,0.0460048254796539,0.024859981190829605,0.04326172599168693,0.03494299974938347,0.03723152450041572,0.026879908406934768,0.0387731763956959,0.02536109170696834,0.032192150025295366,0.03786859668072532,0.7517009912149224
