step,AGU,BCN,BCS,CAM,COA,COL,CHP,CHH,CMX,DUR,GUA,GRO,HID,JAL,MEX,MIC,MOR,NAY,NLE,OAX,PUE,QUE,ROO,SLP,SIN,SON,TAB,TAM,TLA,VER,YUC,ZAC,fitness
0,0.04439548406479624,0.019188156181558794,0.05482037975430213,0.04083839901283991,0.018975144216872346,0.040765396481659236,0.018840645453658173,0.03766479467455252,0.0416837045218434,0.016785428494979233,0.0382903046083305,0.01805051518984369,0.020561060660929678,0.01498881623211762,0.03519282351064488,0.03712770860770302,0.030998282998469337,0.04231311375433017,0.02076620632943657,0.013882060058505046,0.053300772798622664,0.03629090051210714,0.025302795238424356,0.04820500499160987,0.012007406419719188,0.039232068765388727,0.03025472326666919,0.054199498405956115,0.013348316390712394,0.02106591075268829,0.03130328247066852,0.029360895180060947,0.2642287787137754
2,0.013659417136432716,0.022924656881341918,0.028618425662030714,0.031150328491908866,0.023847534113536968,0.03838930292733656,0.04290352773793289,0.02162913862469077,0.016336004507539737,0.02696177890740598,0.051183203114061354,0.0319355262479828,0.04768227664773742,0.01167269840250376,0.026199491371669336,0.03740358985186037,0.0272477259813643,0.03662451559485602,0.04636302407860778,0.033026391420080924,0.04697963120611646,0.0412664566761344,0.02729385814889482,0.02543729707959911,0.04566600797118242,0.021744311817084448,0.030128562718669285,0.010705128635354957,0.05173714887389773,0.020285758212746405,0.03500125958081585,0.027996021378622876,0.26440052783956214
6,0.015157950866623107,0.024686445403926595,0.031520919431197725,0.034712711230566164,0.028896584619996703,0.02693985371478517,0.048047484302453154,0.024010430396054706,0.020774816898211142,0.031036300773302824,0.05199544297975182,0.034327917180429796,0.015837913196435464,0.010143057790621768,0.024312115493770284,0.03871195633514387,0.030210023977592176,0.041559710388621364,0.05209013120078535,0.03406099543842951,0.052358733636298206,0.04531133589130489,0.030156963691765862,0.028175085844071673,0.036786223891687335,0.02182012644790797,0.03310511044514469,0.012182062417149062,0.015496860924835808,0.021575137592420315,0.03886351338071638,0.04513608421799909,0.2645425429645985
7,0.011197260920628659,0.037023617538585386,0.033301596484706375,0.022633319913240402,0.02301980839903607,0.015068664067210621,0.04330158408501643,0.0260086799015296,0.018600350723689877,0.02792094092971785,0.03148263721355225,0.032238504753163075,0.04816419472793757,0.04146486147425751,0.02712125615779899,0.03517764880885768,0.015246400217447068,0.04663141233758895,0.04311363628370119,0.029758464843734386,0.048486667622292146,0.04087021162745046,0.0293722683004917,0.027230827980253076,0.04536594081024929,0.024124016798100466,0.022011878014849554,0.011598299993674186,0.05075642507614626,0.014546621113606007,0.049838241018067074,0.027323761863419754,0.2645833421516188
8,0.03008655283285921,0.03340727161221813,0.02768717954758498,0.03544818342239864,0.02193445223805533,0.031745796345288256,0.012286072552703711,0.0187729570808111,0.01921889916247519,0.029221540963293997,0.023018171623515417,0.016658664525560907,0.04550734072283607,0.04421860989463514,0.022124374370679562,0.03654956864207682,0.015655325612883447,0.04197389745854975,0.044088471406748146,0.03419361056936643,0.047350943755607444,0.04190402592680995,0.02666949990481423,0.026909499811114457,0.047318903880220024,0.024334530306611164,0.03074946345796392,0.013123864680082241,0.04782820447159938,0.022371020959675785,0.04753899040292606,0.040104111858035134,0.2646189259538052
12,0.014557703860188424,0.02382889278610889,0.030160135879179577,0.033541883003563554,0.027356117433549598,0.054902857221736746,0.04590831679436901,0.024511720343442154,0.020059823185048394,0.028975759822136144,0.05040219300317899,0.033194516918764606,0.016898148932710348,0.007185984416847075,0.028609056480619597,0.04637327022541943,0.031056438052222368,0.0393973569592255,0.05041288277200501,0.03155924908280589,0.05074594525936332,0.044098016271371526,0.028962956176785883,0.027359033133960143,0.03267613419569798,0.021405756818241087,0.03215269058689298,0.011396182661277872,0.018096671796285983,0.023026788885704006,0.038890717454883275,0.03229679958641468,0.2646425283653451
13,0.011075304735888022,0.03537924653159699,0.032813127205181446,0.02296952397118595,0.022988230383831534,0.016910661457138515,0.0428744916718542,0.025754254012479452,0.018723709751262575,0.027407181079397273,0.03169015334576838,0.0318654829230253,0.04738614127143628,0.0380801994258983,0.026766791519829674,0.03538718950516778,0.015276801400554506,0.04521242850493312,0.045104678955375184,0.033194546087305585,0.047788966769876005,0.04038133139492851,0.028757874367584764,0.026755402269360767,0.04349431860347786,0.023834148857720117,0.03032563345372784,0.01120953037124658,0.05051479415198696,0.014849940019505351,0.049076519726980065,0.026151396274495184,0.26467980929076185
14,0.017342994734633688,0.024372336854953387,0.03171701479347201,0.036883555976743365,0.02902062543541225,0.018578436901903316,0.046949694352278096,0.025070563487367834,0.02237626024014393,0.029899085310705006,0.05154491611517681,0.03394917382993217,0.01728529139389313,0.013435423600530587,0.02926030243713187,0.03859127575858253,0.029214469111980508,0.040291899846689405,0.052433146354497265,0.03313344386780496,0.05304276675318391,0.04449219662460443,0.02972311339416929,0.027950085383685746,0.0406834790017219,0.0247175295657807,0.032581409187403924,0.011957620585676027,0.018510843253830296,0.022185999954633016,0.03977383464682175,0.03303121124465701,0.2647773940271991
19,0.014895505401965593,0.03663824477631444,0.030236197885987706,0.024501399452043028,0.052230852524595105,0.019401374592070145,0.015210000775601612,0.024755322102298638,0.05419119845939978,0.030336618681335026,0.03407862220658809,0.03385099827120375,0.03347578682720749,0.044471103655854764,0.027388459757720716,0.03759090886849027,0.028480128204619936,0.0455070010303196,0.050815520010192156,0.02578499249725847,0.052017878044153844,0.04115909408865705,0.02982902291442418,0.02829170385090169,0.011452323863420363,0.033563429494320646,0.024491687417592764,0.010443965567483884,0.017628830737312286,0.016567235485138398,0.04311254228588778,0.027602050269640722,0.2648373487104275
22,0.017412330865676614,0.02387674538394054,0.031211285119135915,0.03456347105884302,0.03151359010405519,0.027344375380309312,0.04158123114143925,0.022306641595445303,0.022321050256128853,0.03041949557411991,0.050332164491876254,0.033537214077059035,0.048606581234503926,0.013364356048116312,0.022590260124694464,0.0382775003157848,0.02810787325508361,0.03980144843014208,0.027786710348063837,0.034783940474851525,0.05205875563598638,0.04352223872062229,0.02875219119942889,0.027669270005095798,0.040881525823803416,0.022451139119480077,0.024669409134388372,0.014858737937478076,0.024469308608886246,0.01645247470464003,0.04076241720665307,0.04371426662426767,0.2649848417954576
23,0.03377454957255305,0.037580380518927044,0.02672197966358276,0.02484517783206136,0.029576796657754922,0.027052837007675433,0.016002372115270724,0.025856223905442448,0.021426832707653456,0.031370905908009034,0.03307947446029955,0.034886080319663074,0.049922565689334515,0.0074356411470339525,0.025394026616313008,0.03868522568173788,0.03012676199407236,0.0466521643705552,0.051359897739649156,0.02537837980793812,0.05266896983936222,0.04286185316706244,0.03019863260594559,0.02910943299760629,0.051380733822912826,0.022013650200425918,0.025577204415351315,0.01466037601565365,0.021587916294260136,0.02196629957469016,0.04337539139209345,0.027471265959108846,0.26509531980220524
44,0.015939883270320348,0.03482891039436902,0.029830357333617098,0.02375596035009579,0.031317216104618004,0.0361555504872193,0.015762943746665824,0.022458510180816044,0.024294363677041964,0.03086856357993113,0.051401541970066966,0.03281057824300888,0.05103961744700278,0.008315132103036717,0.022576020483527533,0.038840705090576716,0.03132807534785802,0.046029430262291185,0.05263638240495657,0.035471016469377115,0.0523293281041216,0.0421891703260747,0.02799839847142362,0.027888397372458202,0.05153496419668706,0.021779131969702437,0.025345022351603994,0.012696003789146983,0.021530924010235056,0.01713977094552771,0.03829290044564029,0.02561522907098124,0.2651453014263706
48,0.017176039983516033,0.03944771915280691,0.030336983892861914,0.02396779022368448,0.034266695572819306,0.039976802990470794,0.017189180669682766,0.02441327077810537,0.027302582708562315,0.033255638742896686,0.05354340528758088,0.03558670600969497,0.052093428915400274,0.009043272024229455,0.026859196245230248,0.04165466527326127,0.03411099737482344,0.05018015364691625,0.03174138524841673,0.027969188860308768,0.05526456968181302,0.04599941714138783,0.031399562563852935,0.030357419622472147,0.007458746715726059,0.02429306595603833,0.027630577676179654,0.015304486906977569,0.023149288862905237,0.016093261158929898,0.041845464089805086,0.031089036022643433,0.265151449537512
