step,AGU,BCN,BCS,CAM,COA,COL,CHP,CHH,CMX,DUR,GUA,GRO,HID,JAL,MEX,MIC,MOR,NAY,NLE,OAX,PUE,QUE,ROO,SLP,SIN,SON,TAB,TAM,TLA,VER,YUC,ZAC,fitness
0,0.028034550594067505,0.014610233876444405,0.045053232364460315,0.0333479690257623,0.021813551521111817,0.04104133802391047,0.016374285439098593,0.026187061884991054,0.022539549914679054,0.028632990989407064,0.013212901789037486,0.027067095855340756,0.036905559230981606,0.052847594548555116,0.0413579889072265,0.0505472686296333,0.030606600490216913,0.04168061991214293,0.03804148953391655,0.019627200696374577,0.04164579823901308,0.044229574504030526,0.04135950111415477,0.028735569097899805,0.023496003258769986,0.02566661154326553,0.03574330532436343,0.013823266558605836,0.012236077315561523,0.021561846250905573,0.038782459301498665,0.04319090426457298,0.6459617594205984
1,0.01964251414705891,0.025720970533358454,0.047329501845150314,0.03485620057777581,0.014199251574889953,0.025328650787448073,0.040133324344081914,0.014132112396098016,0.027144069613514277,0.040831014379589754,0.047898999411564926,0.010817373879294732,0.04843451196894196,0.011302438057790513,0.024796422366014932,0.0533582969043115,0.02904689787768797,0.0376053694460858,0.0462195388039073,0.044305243724011546,0.026365598604667043,0.02185950364482585,0.05157171536153429,0.030133674891198888,0.041077162901245835,0.014441886798656683,0.024100606060872876,0.021830492239376317,0.0371116206811582,0.022460136255336285,0.04726614632580646,0.01867875359674472,0.6459931909872039
2,0.028034550594067505,0.014610233876444405,0.045053232364460315,0.0333479690257623,0.021813551521111817,0.04104133802391047,0.016374285439098593,0.026187061884991054,0.022539549914679054,0.028632990989407064,0.013212901789037486,0.027067095855340756,0.036905559230981606,0.052847594548555116,0.0413579889072265,0.0505472686296333,0.030606600490216913,0.04168061991214293,0.03804148953391655,0.019627200696374577,0.04164579823901308,0.044229574504030526,0.04135950111415477,0.028735569097899805,0.023496003258769986,0.02566661154326553,0.03574330532436343,0.013823266558605836,0.012236077315561523,0.021561846250905573,0.038782459301498665,0.04319090426457298,0.6462135893135783
3,0.033885947773038466,0.04307930872629364,0.04239371512720618,0.03368787693761072,0.010303215393221578,0.04659500510193764,0.03303514414364412,0.013696038729060486,0.025741502430676882,0.04588406651114634,0.044727883201891236,0.04455489419134077,0.02633741294922849,0.00919057886200428,0.02709169204983306,0.04740091114593229,0.027825560268520903,0.03318511191876544,0.032185075465977965,0.039897956463255585,0.03897680573133762,0.01908939525582939,0.013102717103800348,0.03362803917231003,0.047832211921545846,0.011577398320038295,0.022937676906655265,0.020228628983944865,0.03467634232777681,0.02243161875122852,0.039812500675278764,0.03500776745966831,0.6465169228018753
5,0.033050066238440506,0.042162097667388834,0.043295421835145745,0.03358039098157858,0.012605323052791315,0.04540032464813652,0.03433118396875137,0.012267208361588443,0.026895438762743057,0.04568119408142466,0.04628486109236048,0.04246699611054191,0.028122509997193675,0.00789037267089226,0.026892581385522373,0.04642260520150493,0.028135405055780334,0.03494354619615048,0.041296236999383326,0.04198082457564104,0.02452373037454902,0.01927151833874035,0.015987480713932065,0.03363944519549229,0.04766734917152183,0.011070593950594149,0.021748053079019246,0.019290699758683645,0.034999931786672246,0.022014962234721,0.04221140290846567,0.03387024360464872,0.6465402960452743
8,0.033050066238440506,0.042162097667388834,0.043295421835145745,0.03358039098157858,0.012605323052791315,0.04540032464813652,0.03433118396875137,0.012267208361588443,0.026895438762743057,0.04568119408142466,0.04628486109236048,0.04246699611054191,0.028122509997193675,0.00789037267089226,0.026892581385522373,0.04642260520150493,0.028135405055780334,0.03494354619615048,0.041296236999383326,0.04198082457564104,0.02452373037454902,0.01927151833874035,0.015987480713932065,0.03363944519549229,0.04766734917152183,0.011070593950594149,0.021748053079019246,0.019290699758683645,0.034999931786672246,0.022014962234721,0.04221140290846567,0.03387024360464872,0.6466866620894407
11,0.03200472518972369,0.041325267947602544,0.03825389801391457,0.03216194185939938,0.013698832016470857,0.044767492130513155,0.032129542842498325,0.013970051105952312,0.012895160233441876,0.045019521816560853,0.04328532686912894,0.04175208056840592,0.024485121344713257,0.04224673493653659,0.02570683339366659,0.0448516361924887,0.026315764845118102,0.03131679409263962,0.038621012644524666,0.03975447063318025,0.034390181468557594,0.03468669121844102,0.01094879251547088,0.03137821270083596,0.036823475399881775,0.021037217202766512,0.03008999506976695,0.017394587916401468,0.0345254162893755,0.016235604299832996,0.03388800263732937,0.034039614604859846,0.6469182505601004
12,0.034042364032249056,0.04395483188445024,0.03928019177073347,0.034699198650825956,0.010578272240148137,0.04792415581919563,0.03615503844884354,0.01943042977523454,0.013719196892806386,0.04561683138594218,0.046016152099909696,0.04440875034097477,0.030934146939947164,0.04420485533829533,0.018853195130934038,0.04585916908973358,0.028653788691581226,0.03546366927761818,0.041078835877324534,0.018796852305683523,0.037716505214962705,0.03689465522718868,0.01164922007556142,0.03337606325273142,0.017329887657198367,0.02471038468144534,0.03477266861418233,0.010849878834981815,0.01309034326260745,0.022944781948511784,0.0407892008929686,0.036206484345228766,0.6470186551085396
15,0.03378459443458569,0.04411365791331479,0.04320711341778507,0.030534841581189884,0.013068045086625315,0.04913352654217684,0.024459277051392937,0.01948253110083439,0.01781281189630815,0.04462367712828295,0.004895097003606094,0.04277187703500276,0.03104745452821455,0.04899169956045945,0.028034931177491076,0.047583057744337,0.026337706990722378,0.035592811424078136,0.03502592383210256,0.022174676270228174,0.03682696762577294,0.0475007665432306,0.015671881950836207,0.033497907428981726,0.03896383275572045,0.013599977275394247,0.023931567271279784,0.010892974712531207,0.037163346097151356,0.02174364089076155,0.040936960331492286,0.03659486539810951,0.647231827499279
20,0.03491268926988409,0.04304840221695393,0.03994751895773283,0.03518765607937743,0.015398841960228738,0.048592169879612526,0.022968945907448864,0.019487697509777517,0.01833213130730078,0.04429062815309847,0.007301238577970128,0.04130003940068354,0.03147642136783536,0.0479797043851909,0.025721848437408698,0.04807106633582982,0.026648682125381143,0.03384895630674158,0.03886186407436676,0.019599067214766924,0.0370166149765486,0.048125771722960405,0.016073201745569473,0.0335979809612434,0.03572172667804153,0.01199451780363011,0.023935518364340505,0.01956216213451215,0.037337253536716186,0.021748189646232267,0.0349226452138602,0.03698884774875504,0.6472654315743176
32,0.024727463083308567,0.04246613644322663,0.03965851454623749,0.03731181582764732,0.01437491241249651,0.046035924229665494,0.03263497713434083,0.01882266572024692,0.014116903168072696,0.04730212822903118,0.041295670577625766,0.042936884741469776,0.03106567476731803,0.04700046185601817,0.018786658085236378,0.0476182797455884,0.026131041173118336,0.03337678880914205,0.030233690090570132,0.02803585954740012,0.023381554846338404,0.03429588563666452,0.012712927413872359,0.03436334151934884,0.04722778623600048,0.013150119256601407,0.022135355984422345,0.019074097831090302,0.036252437620034196,0.019411854804299127,0.03881674053467713,0.03524544812889001,0.6474065034950873
75,0.02368706035476602,0.0437563823961883,0.039994166160161236,0.03914922646127772,0.010261333938814952,0.045222192123524234,0.034321744016291074,0.01916910959022887,0.0133832021114332,0.04353837738037532,0.0413575986450408,0.04461361157102133,0.0316047718807141,0.04795785841869818,0.018074949220329786,0.047932521715240234,0.026277031413280333,0.03432967718016538,0.029100477690719568,0.025966134641019427,0.02352991807434047,0.040910777433428844,0.01400137688929144,0.0346955189247777,0.040595334407318044,0.014226742410105143,0.021368139305271046,0.019594751905526477,0.03630944267371488,0.01973029926013311,0.038749383126621115,0.03659088868018158,0.6477851530967565
