seriesCode,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
sdg1_320pov,0.9945999999999942,0.9946075001497051,0.9946148194266224,0.9946218673943674,0.9946290962348888,0.9946369129119653,0.9946444130616676,0.9946521393023506,0.9946604081613927,0.9946682700566655,0.9946769006612767,0.9946850338657235,0.9946932575065658,0.9947018428929808,0.9947109256795523,0.9947200989025153,0.9947299051802281,0.9947388070940144,0.9947474376986246,0.994756927448962,0.9947659650173399,0.9947746860583391,0.9947844018996597,0.9947939820863912,0.9948040596732793,0.994814137260169,0.9948243957198427,0.9948349707068911,0.9948457265667218,0.994855939808198,0.9948661982678735,0.994876501945745,0.9948869412782032,0.9948980588836068,0.9949090408344208,0.994919977567039,0.9949308690814614,0.9949425745234148,0.9949528329830873,0.994964493206846,0.9949751134120912,0.9949861405811014,0.9949969416591308,0.995008194919123,0.995019086433542,0.995030837093692,0.9950426329720377,0.9950542931957966,0.995066134292338,0.9950776136433114,0.9950895903944433,0.9951012958363978,0.9951127751873698,0.995124932811287,0.995137090435203,0.9951491576227278,0.9951605013191126,0.9951725232884397,0.9951847713487484,0.9951970194090581,0.9952094031239564,0.9952215607478695,0.9952343966447287,0.9952459664320946,0.995258485801581,0.9952706434254978,0.9952827558312181,0.9952951847643124,0.9953076589156034,0.9953197261031278,0.9953319741634364,0.9953444935329214,0.9953574650843707,0.995369577490091,0.9953818707685963,0.9953943449198872,0.9954069999439626,0.9954208758593343,0.9954332595742321,0.9954460954710912
sdg1_wpc,0.996100000000009,0.9961044766871361,0.9961073620917803,0.9961112340915746,0.9961144377527158,0.9961185325320503,0.9961223727061941,0.9961264038342339,0.9961307850444194,0.9961354208598069,0.9961395474647959,0.996144151454534,0.9961481507569193,0.9961529775262039,0.9961575815159435,0.9961625355878246,0.9961673305314596,0.9961726665111447,0.9961782570960251,0.9961833702961549,0.9961889290553885,0.9961943923376718,0.9961996010147515,0.9962049688200849,0.9962107185332161,0.9962161499898463,0.9962215814464768,0.9962275539391576,0.9962337173857349,0.9962393397962647,0.9962453759402442,0.9962510301764245,0.9962570026691032,0.9962631342900309,0.9962694250392081,0.9962760340448846,0.9962826430505592,0.9962891565792832,0.9962953200258633,0.996301801728939,0.9963082197807144,0.996314224099044,0.9963212150125174,0.9963279831464412,0.9963349422342647,0.9963421877529371,0.9963490195381609,0.9963556921951359,0.996363001365108,0.9963701832324786,0.9963772696229033,0.9963839104542276,0.9963909013677008,0.9963976376759759,0.9964048513689979,0.9964121605389678,0.9964195333602409,0.9964266197506628,0.9964340243975843,0.9964416518240553,0.996449183773574,0.9964570976308944,0.9964647250573645,0.9964723206581835,0.9964797571307547,0.9964873209059248,0.9964947255528458,0.9965028303640631,0.996510807872682,0.9965184989504505,0.9965265082847187,0.9965345176189876,0.9965425587789035,0.9965504089849232,0.9965581637139932,0.996566236699559,0.9965745642903264,0.9965828918810937,0.9965908693897103,0.9965984968161806
sdg2_crlyld,0.23293767230265414,0.23381506312724357,0.23467084647852138,0.23558713075507517,0.23657688044088868,0.2375018077067669,0.23845266394061956,0.23947266408907128,0.2404105558389365,0.24144784196603847,0.2424246271678655,0.2434316628323308,0.2445035209167327,0.2454759846238974,0.24656080719228687,0.24764130826601383,0.24870020186642863,0.24971155902555564,0.25079206009928323,0.25185095369969734,0.25284934637483764,0.253947133427214,0.2550146700169537,0.2560994925853429,0.25720160113238294,0.258256173238135,0.2593755677638242,0.2604690333215384,0.26159707083655304,0.26272078685690486,0.2638920393185441,0.26501143384423353,0.2661178638859355,0.2672718303689248,0.26836097443197693,0.26946740447367873,0.2706386569353183,0.27192226825818216,0.2730503057731961,0.2742215582348357,0.2753884892018123,0.27661159959940124,0.27777853056637813,0.27896706900666735,0.2801210354896565,0.2813052524352837,0.28261479272612194,0.2838465461130359,0.28506965651062505,0.2862495519615895,0.28748562684316614,0.288790845639342,0.2900312420155809,0.29137103276905735,0.29259414316664656,0.29381725356423544,0.29523483122163624,0.2965746219751132,0.2977977323727019,0.29912023714752844,0.3004859568689792,0.3017566037078559,0.3030791084826818,0.30431518336425845,0.3055253292778597,0.3068132620953865,0.30817466032217494,0.3094669146343639,0.31079806239851465,0.3120557447534042,0.3134041784962056,0.31465753935643204,0.31599733010990755,0.3174192292619715,0.3188151994460601,0.3201636331888613,0.3214904594583498,0.3228086427385138,0.32406200359874016,0.32539315136289126
sdg2_obesity,0.6128244835460873,0.6113184510152744,0.6096475441586561,0.6081415116278442,0.6065035796363943,0.60473374818429,0.6030793287602524,0.6013919344710537,0.5998199522099176,0.5982809448139466,0.5967419374179728,0.595054543128782,0.5935485105979672,0.5921249152300592,0.5905034706711864,0.5889479758426364,0.5872935564185973,0.5857380615900434,0.5841331044637503,0.5825776096351997,0.5810386022392268,0.5794501325455127,0.5780265371776073,0.5763721177535706,0.5747506731946943,0.5731292286358172,0.5714912966443658,0.5699852641135537,0.5684792315827403,0.5670721236474185,0.56561555341435,0.5641260083161213,0.5625870009201477,0.5609820437938535,0.5594760112630452,0.557986466164815,0.5564144839036829,0.5548425016425492,0.5533364691117394,0.5518139491483492,0.5504233286456027,0.5489832458451187,0.5473453138536611,0.5457568441599474,0.5442013493313955,0.5426788293680036,0.5411727968371955,0.539765688901868,0.5380618071800906,0.5364238751886339,0.5348848677926608,0.5334282975595953,0.5319552398939452,0.5305646193912021,0.5290915617255535,0.5275525543295806,0.5260959840965151,0.5246559012960261,0.5232652807932833,0.5216932985321496,0.520104828838434,0.518697720903111,0.5171752009397184,0.5157186307066527,0.5142785479061647,0.5128219776730953,0.5112664828445459,0.509826400044057,0.5083698298109913,0.5068143349824377,0.5053412773167882,0.5037528076230767,0.5023127248225882,0.5009550791850066,0.4994160717890339,0.4979430141233843,0.49650293132290013,0.4950628485224112,0.4935568159916026,0.492199170354019
sdg2_snmi,0.7725292562893362,0.772843705755994,0.7731696349781693,0.7734706913966976,0.7737851408633466,0.7741187232558704,0.7744503923558121,0.7748050209668074,0.7751596495778034,0.775518104773978,0.7758497738739156,0.7761814429738557,0.7765150253663831,0.7769155729994923,0.777306554169664,0.7776458764399529,0.7780368576101258,0.7784354919506458,0.7788475193392852,0.7792385005094554,0.7796581810684452,0.7800702084570843,0.780453536456901,0.780859823967776,0.7812680247712375,0.7816723989895235,0.782053813696756,0.7824888005964482,0.7828989146925008,0.7833339015921934,0.7837516688585984,0.784190482343469,0.7846159027802238,0.7849992307800433,0.7854380442649134,0.7858768577497857,0.7863118446494797,0.7867430049639993,0.7871684254007548,0.7876378515670345,0.7880766650519067,0.7885001721960728,0.7889734249475309,0.7894485909915766,0.789874011428329,0.7903319578390844,0.7907994707127743,0.7912784633419977,0.7917459762156898,0.7922287954300877,0.7927384007407169,0.7931886939811169,0.7936887328288067,0.7941964248468479,0.7946754174760702,0.7951544101052911,0.7956334027345109,0.7961277017044387,0.7966430468928307,0.7971258661072318,0.7976163384919782,0.7981163773396714,0.7986164161873585,0.799116455035049,0.7996375401012086,0.8001643650451306,0.8006739703557625,0.8012007952996846,0.8016931809770221,0.802216179335769,0.8027372644019266,0.8032411298347935,0.8037449952676591,0.8042737335041701,0.8047795122296248,0.8052948574180185,0.8058331621174711,0.8063638136465681,0.8068695923720242,0.807394504023358
sdg2_stunting,0.9624911761364272,0.962599229720642,0.9626817975082921,0.9627628949615371,0.96285085397539,0.962940773435136,0.9630316731178222,0.9631299244725928,0.9632252351585316,0.9633229964018312,0.9634212477566058,0.9635214595572672,0.9636197109120384,0.9637238436044796,0.9638284664083926,0.9639291683205273,0.9640308504556049,0.9641315523677384,0.9642371553945951,0.9643452089788161,0.9644537526745081,0.9645652370390321,0.9646826027412246,0.9647916365483876,0.9649016505784956,0.9650111744971333,0.9651167775239886,0.9652321827802925,0.9653495484824849,0.9654703449649849,0.9655901612245401,0.9657104675955662,0.9658302838551212,0.9659510803376189,0.9660684460398126,0.9661916930796749,0.9663154302310072,0.9664337761561452,0.9665599638648397,0.9666915427997295,0.9668211612887317,0.9669600918957078,0.9670911807191237,0.9672203090966514,0.967349927585654,0.9674849373008507,0.9676076942292399,0.9677373127182403,0.9678674213187118,0.9680004705880207,0.9681359704146907,0.9682646086807457,0.9683991282844694,0.9685360984455543,0.9686715982722245,0.9688066079874219,0.9689440682599796,0.9690874098702057,0.969218498693622,0.9693525281858758,0.9694806763404601,0.9696166662786001,0.9697585375544084,0.9698999187187457,0.9700452207748629,0.9701919931653945,0.9703333743297313,0.9704747554940676,0.9706195674387089,0.9707575178227414,0.97089938909855,0.9710412603743596,0.9711846019845854,0.9713333348210065,0.9714810874344844,0.9716303103823776,0.9717775728843834,0.9719228749404983,0.9720681769966132,0.9722169098330351
sdg2_trophic,0.7746724441240076,0.7744637403789115,0.7742610684751251,0.7740608093078579,0.7738617565088576,0.7736645132622518,0.7734660636473704,0.7732712331372854,0.7730715771541515,0.7728821753012481,0.7726837256863789,0.7724846728873805,0.7722910487455622,0.7720956150513478,0.7719104354873634,0.7717150017931486,0.7715249967561097,0.7713349917190723,0.7711437803137748,0.7709423147782463,0.7707408492427196,0.770547828285031,0.7703481723019006,0.7701617863696542,0.7699796227263261,0.7697926336099478,0.7696062476776979,0.7694210681137098,0.7692383012862486,0.7690452803285566,0.7688504498184717,0.7686616511496993,0.7684825034270264,0.7683039588884849,0.7681242079816801,0.7679510921003188,0.7677701348252509,0.7675795266040845,0.7673907279353116,0.7672085642919804,0.7670251942803871,0.7668418242687954,0.7666548351524162,0.7664708619566937,0.7662917142340195,0.766099296460461,0.7659237678425741,0.7657397946468509,0.7655612501083076,0.7653766737284523,0.7652065737677447,0.7650382833594309,0.7648645642939369,0.7646854165712628,0.76450626884859,0.7643216924687349,0.7641503861397653,0.763977873442534,0.7637993289039906,0.7636322448639392,0.7634615417191003,0.7632842035488195,0.7631135004039811,0.7629325431289145,0.7627654590888636,0.7625838986296641,0.7624107827483025,0.7622443018923818,0.7620723923792803,0.7618980701296552,0.7617297797213418,0.7615620924971587,0.7613968180095004,0.76121947983922,0.761055411719825,0.7608859149432495,0.7607134022460182,0.7605457150218351,0.7603659641150294,0.7601898323130121
sdg2_wasting,0.9777059171629513,0.9777097156664044,0.97771367215258,0.9777171151948915,0.9777204002544924,0.9777243172449885,0.9777287871749977,0.9777332571050182,0.977738200983205,0.977743026374346,0.9777481677309354,0.9777531906004825,0.9777582529657125,0.977763631296384,0.9777696415579432,0.9777752963583819,0.9777810696458638,0.9777874353685503,0.9777939195782808,0.9778001668139298,0.9778067695107004,0.9778133722074721,0.9778197774258466,0.977826064157172,0.9778326668539412,0.9778388745939065,0.9778450823338765,0.9778522379701768,0.9778590381453515,0.9778661147902951,0.9778729149654689,0.9778797151406424,0.9778871472467108,0.9778946583441385,0.9779026828854129,0.9779100754957973,0.9779174286105052,0.9779250581949747,0.977932529796718,0.977939882911424,0.9779476704786171,0.9779554975414877,0.9779628901518738,0.9779704802406644,0.9779782678078549,0.9779856209225576,0.9779937244551992,0.9780012750483053,0.9780093785809414,0.9780175611049386,0.9780256251418968,0.9780334522047689,0.9780412397719606,0.9780493828002814,0.9780575653242773,0.9780653528914662,0.9780738908765926,0.9780819944092302,0.9780902559245889,0.9780983199615446,0.9781067394596291,0.9781150009749877,0.9781231440033039,0.9781322349279574,0.978141128374209,0.978149389889566,0.9781588362753453,0.9781675717388748,0.9781761492196784,0.9781844897263973,0.9781930277115223,0.978202118636178,0.9782113675435511,0.9782202609898,0.9782295493928594,0.9782384033434273,0.9782472967896756,0.9782566246884165,0.9782650836821786,0.978273898137064
sdg3_births,0.9899986566408644,0.9899488144218854,0.9898978092613943,0.9898452050563108,0.9897946359988815,0.9897418864260892,0.9896882646471621,0.9896372594866767,0.9895858182231037,0.9895332140180036,0.9894813366513612,0.9894300407554916,0.9893800531688299,0.9893302109498571,0.9892802233631913,0.989229363570391,0.9891812657637116,0.9891311328093573,0.9890811452226935,0.9890315937391062,0.9889816061524481,0.9889333629780747,0.9888839568621727,0.9888358590554936,0.9887880519841948,0.9887418439574931,0.9886925832092853,0.9886453576087463,0.9885987134789738,0.9885495980984569,0.9885025178656118,0.9884532571174013,0.988404141736888,0.9883567707686574,0.9883082368589059,0.9882636278768001,0.9882164022762645,0.9881688859403455,0.9881222418105731,0.988075888416178,0.9880306979633126,0.9879820186858675,0.9879362467622375,0.9878909109416812,0.9878461565918866,0.9878003846682561,0.9877537405384814,0.9877050612610391,0.9876601615435526,0.9876123544722517,0.9875660010778592,0.9875202291542311,0.9874747479659811,0.9874298482484964,0.9873824772802672,0.9873362692535661,0.9872894797561019,0.9872415273171101,0.9871967729673169,0.987150564940615,0.9871039208108403,0.9870587303579736,0.9870151389497057,0.986969803129148,0.9869234497347549,0.9868798583264871,0.9868337956674748,0.9867899135238256,0.9867458860124846,0.9867036029134324,0.9866559412098238,0.9866116229630999,0.9865693398640489,0.9865251669850168,0.9864795404290779,0.9864326055639229,0.9863858160664571,0.9863430968643325,0.986298051779157,0.9862509715463116
sdg3_fertility,0.9282122993998843,0.9295833330353255,0.9309869269167746,0.9323036934755498,0.933647593572651,0.9349860669620966,0.9363516738898726,0.9377010006946509,0.9390883144530985,0.9405081884575478,0.9420094630770063,0.9434727507427924,0.9448926247472441,0.9463287788746924,0.9477974932481462,0.9492987678676039,0.9508163226100556,0.952285036983509,0.9538025917259647,0.9553255731760886,0.9567834341342084,0.9582955621689966,0.9597751299577846,0.9613306716539113,0.9628427996887013,0.964441755046166,0.9659864433269552,0.9676667992994262,0.9692657546568887,0.9709678174600203,0.9725396392791488,0.9741331679289446,0.9753225875338134,0.9761884532863329,0.9770142125657564,0.9777824672861867,0.9785161787618242,0.9791698004693884,0.9798191558624034,0.9803817495261135,0.9809303840107353,0.9814288860146628,0.9819943269647252,0.9824777140408376,0.9829905459950686,0.9834904994791172,0.9840049005411876,0.9844448171195446,0.9848641171802686,0.9853115045717301,0.9857139746297058,0.9861222753080029,0.9865254972020541,0.9869885674468062,0.9875103587905809,0.9878509128551096,0.9882650441537277,0.9887514463262228,0.9891271204756391,0.989424673390758,0.9897737070451667,0.9900797554930596,0.990386338724991,0.9906704443972638,0.9909192934640144,0.9912307914673701,0.9915656971278038,0.9918218425435187,0.9921099897262166,0.9923899238638685,0.9926857476132039,0.9929973141599445,0.9932553529119376,0.993483180701215,0.9937186393615407,0.9939432674543265,0.9941966739226242,0.9944571747835583,0.9946819157019985,0.9949151504588422
