sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,17.71386921813735,18.680678403601757,20.031417056992726,24.783628910332382,29.908038429021403,32.82013253081934,36.21088940371679,44.784326803858185,51.93320393665769,50.16070485063652,47.80223121656887,50.320873836984966,45.707126925745726,46.71181754723135
2,63.62281361702673,62.2196150616627,71.60925709006617,88.50034306719643,107.95190208338472,115.98094871759854,132.50408974944318,160.7975545164743,183.66062824243227,185.6816090930525,177.14442270364657,180.9077246479675,164.32092095855273,167.93286726331917
3,98.30118916919473,95.23943258970162,108.8385756091694,136.9242562070253,164.5561896312544,178.90986619466943,198.37990443862066,247.7770035481273,283.73784885130766,278.3184036426682,267.1300459868541,280.3716925735323,254.66538161397773,260.26319398447043
4,132.63642744052592,127.3428236932608,146.44221539943075,184.84392346478498,220.28009431864433,236.75713002743814,263.8692150778255,326.46122366642925,378.1985646609884,366.9581789160121,350.81514643372924,366.42431155650706,332.8281335345697,340.1440452275532
5,3.9494972735890523,3.9054043224620885,4.61202398427496,5.448952593401907,6.501112765602244,7.009252225250091,7.924320755000645,9.72293879240965,11.093752714251442,11.051947742652033,10.617355638125613,10.982410709436937,9.975471448946916,10.194742781094664
6,51.0317575457687,49.310424393056785,56.4504646449177,80.22840798606161,85.68789903029618,95.79205934776373,105.2525028865159,134.44308582697556,150.18017675240108,144.34559719998003,138.27807325242802,145.52459259338926,132.18194592627952,135.08744382855627
7,69.26777221022812,67.51267656528164,77.58520725315385,96.51914401709472,116.29308875889457,126.52470412952744,140.24029073004164,177.94488519858442,216.1271621502145,196.26567102335207,188.93306904616708,197.69247662483463,179.56673706876424,183.51380241279358
8,42.721657297200046,40.74566921118445,48.5693372496708,61.78313974006429,72.91184308068712,80.50606321759811,84.65270755832572,108.3309324858321,118.6704292166724,119.6225360515136,112.93624696023183,116.19734117684932,105.54360877773362,107.86356807136859
9,116.52175201656709,113.42925211749032,136.21083384754928,166.29041554354134,194.45107754013435,213.0088166010592,235.89971690812246,295.53979698084305,334.5110990587351,326.2273935156262,312.5511098979849,328.99548657943757,298.8310280898098,305.3996477236469
11,123.16076676159122,119.0283909784305,157.1155457438712,169.45882601782432,203.09115093967864,223.98964947745043,250.9802989928416,307.6262549181503,353.6393273201475,345.8832493132662,331.9958646612363,345.151084179427,313.50537481232755,320.3965519885036
13,1.101112447946837,1.062894339118641,1.2195706877732446,1.5332943960987229,1.8456302132924052,2.088600526110219,2.224392123499724,2.7706694514399253,3.1739697292805022,3.1142558930229534,3.153094120625277,3.1451469913280823,2.8567793396922707,2.9195743478953786
14,2.248228429100111,2.3046779968192053,2.4900939923634073,3.130648516340694,3.9007035516931503,4.093024315591292,4.54171744115992,5.6605526887133575,6.4805451902548405,6.358622724901572,6.091408981369221,6.421695525091249,5.832912468783661,5.961126006747968
15,9.941466106580584,9.596411399151226,11.16900852604921,13.84536866469358,16.66924314881725,18.102032981254712,20.249157354117692,25.025915492319175,28.666723444994574,28.120815286027206,26.938236362241444,28.39616632506878,25.79262002939556,26.359568888140814
16,250.7395560589145,246.41541100940435,279.1100947360171,356.73331796702706,435.54988319821,461.7377893423851,511.0823342084873,637.889765895778,717.4586183033207,713.4102099158899,681.3780584531906,692.4710413206909,628.9807661246397,642.8064235072811
17,83.92526530789506,82.752256186627,92.11327973472774,115.81175449839797,139.68048074289064,150.65573353222666,168.9627697404902,209.16283342678682,238.43048016742208,233.61031129222346,225.51400686197013,235.7136109455969,214.10184506171467,218.80802832555722
