source,target,weight
11.b,3.d,0.24716658404578326
11.b,4.1,4.587845813979497
11.b,4.2,2.6295465551621104
11.b,5.4,0.49603102513885455
11.b,6.1,0.915513908515449
11.b,6.b,0.6203016059646254
11.b,7.2,0.4003851886710447
11.b,8.3,6.387190184051202
11.b,8.4,1.1041234921540326
11.b,8.6,0.6233406778583174
11.b,8.7,0.1833302936517573
11.b,9.5,0.2772018739227163
11.b,11.5,0.22161742018015995
11.b,12.2,1.1041234921540326
15.1,1.5,0.1804432942669177
15.1,10.7,0.8585799563770359
15.1,11.1,0.16004748972624502
15.1,11.6,0.20740848818211982
15.1,14.4,0.17541056638950384
15.1,14.5,0.6771704245819624
15.1,16.5,0.17244509945010078
15.1,16.6,2.21507532885544
15.1,16.9,0.29477399859649495
15.1,17.1,0.5190699875430875
15.1,17.19,0.3790369370358803
15.1,2.1,1.0567604383931073
15.1,3.d,0.26265010504896463
15.1,4.2,1.663643571240421
15.1,5.4,0.6519632808093359
15.1,6.1,0.9238087891757547
15.1,6.b,0.5783407195275425
15.1,7.2,0.3788108754189675
15.1,8.6,0.5203642753633425
15.1,11.5,0.2266850981466274
16.5,10.7,0.6846230744503392
16.5,11.1,0.11844108619514236
16.5,11.6,0.25685599982488827
16.5,14.4,0.30497831496476285
16.5,14.5,0.5261038115231048
16.5,16.2,0.93768609277466
16.5,16.6,2.2491553375134163
16.5,16.9,0.3120840706272599
16.5,17.1,0.3570855784861131
16.5,17.19,0.38108259525653104
16.5,2.1,1.1337256220773266
16.5,2.3,0.3554166583087288
16.5,3.c,0.5108167233604949
16.5,3.d,0.3394162997961887
16.5,5.1,0.39774560855248337
16.5,5.4,0.603384420621228
16.5,6.1,0.8441861100538647
16.5,7.2,0.41407147238794384
16.5,8.6,0.5132348245556938
16.5,11.5,0.09749553457868469
17.11,1.5,0.19660948034820244
17.11,10.7,0.8612284660940329
17.11,11.1,0.15682405918788478
17.11,14.4,0.203954345444568
17.11,14.5,0.5757735608305318
17.11,16.5,0.14719673698785793
17.11,16.6,2.3836474420736535
17.11,16.9,0.4958641027585275
17.11,17.1,0.47513419027267206
17.11,17.19,0.39903807827001836
17.11,2.1,1.059120411819754
17.11,3.d,0.3058714547605213
17.11,5.1,1.794630674139598
17.11,5.4,0.6807529111830709
17.11,6.1,0.9942968301815229
17.11,6.b,0.5460383703810112
17.11,7.2,0.4291225104825759
17.11,8.6,0.41537293889816956
17.11,8.7,0.4832712384707386
17.11,11.5,0.24240411985602614
17.18,1.5,0.16589648141991417
17.18,11.1,0.12753294891640646
17.18,11.6,0.276125902811131
17.18,14.5,0.5363453967160117
17.18,16.2,0.8075117831841844
17.18,16.5,0.15898864236787846
17.18,16.6,2.062415778574743
17.18,16.9,0.25856840774809653
17.18,17.19,0.5433356835935494
17.18,2.1,1.1550375743617725
17.18,3.2,0.15788612649263103
17.18,3.c,0.4740820790105767
17.18,4.2,1.4537116175538367
17.18,5.3,0.7897652920026417
17.18,5.4,0.5549608338576197
17.18,6.1,0.8487615174670211
17.18,6.b,0.6930145778275439
17.18,7.2,0.34806444593404867
17.18,8.1,1.0300445952706032
17.18,8.6,0.5001464024311856
17.18,8.7,0.23791029184135545
17.18,11.5,0.20801252478967341
17.19,1.5,0.13116191088314053
17.19,10.7,0.7386694678054359
17.19,11.1,0.12791703142331123
17.19,14.5,0.640275727902643
17.19,16.5,0.16688881358348928
17.19,16.6,2.235508294120167
17.19,16.9,0.44432146201991873
17.19,17.1,0.5359692736393543
17.19,17.11,0.22966976914058285
17.19,2.1,1.1390459112828393
17.19,3.a,0.1885706195462048
17.19,3.c,0.27373714721589193
17.19,3.d,0.24193859906837759
17.19,4.2,1.3965774287452277
17.19,5.4,0.6554136316101915
17.19,6.1,0.9302268904874047
17.19,6.b,0.6539985698638873
17.19,7.2,0.38619758648974734
17.19,8.6,0.45519616247267797
17.19,11.5,0.17354240616146704
17.3,1.5,0.1250896984937957
17.3,10.7,0.6512159464093056
17.3,11.1,0.16193377179228352
17.3,11.6,0.2016578812851096
17.3,14.5,0.6095251206153652
17.3,16.1,0.3132337380242137
17.3,16.5,0.19806199734456895
17.3,16.6,1.996808534024491
17.3,16.9,0.42896781570398407
17.3,17.1,0.6455219626079421
17.3,17.19,0.6555665134239671
17.3,2.1,0.999296692025901
17.3,3.1,0.1721272606225725
17.3,3.6,0.17652091358139324
17.3,3.c,0.9148163957744184
17.3,3.d,0.18993156214257725
17.3,4.2,1.753773788218497
17.3,5.4,0.5640517014779819
17.3,6.1,0.861961169528455
17.3,6.b,0.6278121874976356
17.3,7.2,0.3247499725062106
17.3,8.1,0.41247702745482145
17.3,8.6,0.5643290725866968
17.3,11.5,0.1682200801760451
17.4,1.5,0.17025806183028203
17.4,10.7,0.8365873290228728
17.4,11.1,0.16029898362475134
17.4,11.6,0.2001673959660297
17.4,14.4,0.31206286969083624
17.4,14.5,0.5886778720012635
17.4,16.5,0.12006638691839568
17.4,16.9,0.33235709278003595
17.4,17.1,0.39206135158468103
17.4,17.19,0.36965709819419623
17.4,2.1,1.013527385396513
17.4,3.c,0.21107874276785407
17.4,3.d,0.26707078670176626
17.4,4.2,1.5933779425507033
17.4,5.4,0.6169404898577561
17.4,6.1,0.9347131137638097
17.4,6.b,0.6180561101871472
17.4,8.6,0.5483966788317514
17.4,8.7,0.2319853339325617
17.4,11.5,0.21801919113541568
2.2,1.5,0.1454420706092364
2.2,10.7,0.7780810951894492
2.2,11.1,0.16426185780142444
2.2,11.6,0.218698778020594
2.2,14.4,0.22537864548119524
2.2,14.5,0.4769370933773439
2.2,16.5,0.14973840301886227
2.2,16.6,2.080729968326279
2.2,16.9,0.3291696027805748
2.2,17.1,0.3868024053444324
2.2,17.19,0.5238344939249195
2.2,2.1,0.9777532858054903
2.2,3.5,2.4125938786508114
2.2,3.c,0.4472247552558101
2.2,3.d,0.22871181563445214
2.2,4.2,1.6851708582784344
2.2,5.4,0.5167704794318214
2.2,6.1,1.0014418426630582
2.2,6.b,0.5721324010263041
2.2,7.2,0.44799608474284947
2.2,7.3,0.6553580816660703
2.2,8.6,0.43660847449526297
2.2,11.5,0.19014629578367878
2.3,1.5,0.24102668527655624
2.3,10.7,0.7983359025926858
2.3,11.6,0.20109006959333883
2.3,14.4,0.5458469779111603
2.3,14.5,0.4488136659686961
2.3,16.5,0.1207494059194626
2.3,16.6,2.192744942257026
2.3,17.1,0.3291482413694727
2.3,17.19,0.44995989375904366
2.3,2.1,1.0541552021618763
2.3,3.5,0.2224468197644143
2.3,3.c,0.4846834542091966
2.3,4.1,1.1968540181118132
2.3,4.2,1.728511565329548
2.3,5.4,0.5644880639227013
2.3,6.b,0.6044555033685399
2.3,7.2,0.4459908913977875
2.3,11.5,0.2875562560579843
3.4,1.5,0.1352471211604341
3.4,10.7,0.8095996985763064
3.4,11.1,0.17664671780096503
3.4,11.6,0.19532988963357772
3.4,14.4,0.27938853827004384
3.4,14.5,0.5584216786395162
3.4,16.5,0.15390776720883015
3.4,16.6,2.1474459124777225
3.4,16.9,0.4525601230016808
3.4,17.1,0.4615383671840378
3.4,17.19,0.5413364490025515
3.4,2.1,0.9975313474516263
3.4,3.1,0.15587642507129815
3.4,3.d,0.20169035263476467
3.4,4.2,1.6662609239829689
3.4,5.4,0.6112482990286427
3.4,6.1,0.943272852480851
3.4,6.b,0.556406666965404
3.4,7.3,0.3686419004907806
3.4,8.6,0.557793590930033
3.4,11.5,0.17591568529411888
3.5,1.5,0.17611091042500554
3.5,10.7,0.852044430468111
3.5,11.1,0.4163472016765636
3.5,14.5,0.5423257586208184
3.5,16.5,0.1982216960318298
3.5,16.6,2.1637747915365555
3.5,16.9,0.2565309524253174
3.5,17.1,0.3260559705509623
3.5,17.19,0.5451431471837861
3.5,2.1,1.0965797501081238
3.5,3.d,0.31754116350654493
3.5,4.2,1.6114807053451305
3.5,5.4,0.6164795502915577
3.5,6.1,0.9510499009701768
3.5,6.b,0.7014341493333405
3.5,7.2,0.3913437559984889
3.5,8.6,0.5774556643800972
3.5,8.7,0.26984555532637317
3.5,11.5,0.2189193923656685
3.7,10.7,0.8488077479654696
3.7,11.1,0.11827958725875667
3.7,14.4,0.16832248019166424
3.7,14.5,0.49998496867944503
3.7,16.5,0.17563784474465513
3.7,16.9,0.33491489486229836
3.7,17.19,0.6633825033870124
3.7,2.1,1.0141476061222068
3.7,2.2,0.6892438446536351
3.7,3.8,1.347134895680176
3.7,3.c,0.5592621639056524
3.7,5.4,0.5273935458902539
3.7,6.1,0.919048947105998
3.7,6.b,0.590809239519326
3.7,7.2,0.7185120293307399
3.7,8.6,0.4399976236892202
3.b,1.5,0.24172488148059262
3.b,10.7,0.7638106093917404
3.b,11.1,0.1611753629179748
3.b,14.4,0.2225140934891932
3.b,14.5,0.466119230515271
3.b,16.5,0.20046976216847848
3.b,16.6,2.1554396725645177
3.b,17.1,0.48086505979972427
3.b,17.19,0.5348650498015967
3.b,2.1,1.1337947108349267
3.b,3.c,0.30469129566854763
3.b,3.d,0.24541093129869018
3.b,4.2,1.727872685909298
3.b,4.5,0.3746586697843143
3.b,5.4,0.5942442323088462
3.b,6.1,0.9580948175099017
3.b,6.b,0.573016487164194
3.b,7.2,0.32399609208978725
3.b,11.5,0.2916879022390768
3.d,1.5,0.2588352189847644
3.d,10.7,0.7401405841904479
3.d,11.6,0.3062994358030526
3.d,14.5,0.532178963025832
3.d,16.5,0.18701453353763692
3.d,16.6,2.2048650705656394
3.d,16.9,0.4417939240080946
3.d,17.1,0.5906432811678081
3.d,17.19,0.6030937412791779
3.d,2.1,1.0013804539134592
3.d,3.1,0.1894680157186587
3.d,3.c,0.32782522018808424
3.d,4.2,1.647525008270308
3.d,5.4,0.611950726721994
3.d,6.1,0.9822798801837778
3.d,6.b,0.5603186443596296
3.d,7.2,0.16382712607844926
3.d,8.6,0.46809720120061304
3.d,8.7,0.337591730525295
3.d,11.5,0.3102809273397677
4.1,1.5,0.23598457224583932
4.1,10.7,0.7296134030960839
4.1,11.1,0.11806865064040314
4.1,14.4,0.2460061727774217
4.1,14.5,0.47563373640600926
4.1,16.5,0.1444572902749472
4.1,16.6,2.2628122244674747
4.1,16.9,0.4083989866691746
4.1,17.1,2.310368240637629
4.1,17.11,0.2671667354534665
4.1,17.19,0.4795409465348623
4.1,2.1,1.0213211579080437
4.1,3.c,0.2872412540632014
4.1,3.d,0.22214760446476772
4.1,4.2,1.2760449843368737
4.1,5.4,0.6370130571242155
4.1,6.1,0.904965374664322
4.1,6.b,0.7381475902312735
4.1,7.2,0.3866066484263739
4.1,8.2,0.1788274620346069
4.1,8.6,0.5221503257977667
4.1,11.5,0.26157096079485737
4.3,1.5,0.17687048223165563
4.3,10.7,0.816607681035496
4.3,11.1,0.2686505782603466
4.3,11.6,0.2556297093438739
4.3,14.5,0.5214505039891164
4.3,16.5,0.22326736400629948
4.3,16.6,2.118397712672765
4.3,16.9,0.3842902376533419
4.3,17.1,0.42771111457075883
4.3,2.1,1.1046590715443672
4.3,3.6,0.5191204820363425
4.3,3.d,0.2767138857228278
4.3,4.2,1.5475091270179981
4.3,5.4,0.5910051862873164
4.3,6.1,0.9679788307958349
4.3,6.b,0.6477238411363272
4.3,7.2,0.39457884431999335
4.3,8.6,0.9235371893605588
4.3,11.5,0.22271867793130204
4.4,1.5,0.17818749717870552
4.4,10.7,0.7739400428330679
4.4,11.6,0.3148448215416826
4.4,14.5,0.4751544026438123
4.4,16.5,0.1454425083304884
4.4,16.6,2.083872339898403
4.4,16.9,0.4264373489111492
4.4,17.1,0.3034049564398272
4.4,17.11,0.26085320980483834
4.4,17.19,0.5740810966639065
4.4,2.1,1.1303142309373977
4.4,3.2,0.93658269492314
4.4,3.c,0.3455271068728991
4.4,4.2,1.4607197878113551
4.4,5.4,0.5490239812981145
4.4,6.1,0.9172981518813321
4.4,6.b,0.5468757618285359
4.4,7.2,0.37004258108842497
4.4,8.2,0.19273338473338533
4.4,8.5,0.2834241303808331
4.4,8.6,2.4854973808417378
4.4,8.7,0.2606825379748759
4.4,11.5,0.22244172039936003
4.5,1.5,0.15573723448337423
4.5,10.7,0.7348519880998211
4.5,11.1,0.2005082982055108
4.5,11.6,0.18723618774777967
4.5,14.5,0.4978532798808752
4.5,16.5,0.13615418698675527
4.5,16.6,2.224574279025476
4.5,16.9,0.3873947455241796
4.5,17.1,0.55109819558236
4.5,17.19,0.500638756198853
4.5,2.1,1.1067958707620897
4.5,3.a,0.17118577306438845
4.5,3.c,0.3303957768612694
4.5,3.d,0.2629748822484823
4.5,4.2,1.711098561557683
4.5,5.4,0.6041695555380076
4.5,6.1,0.9124614533023017
4.5,6.b,0.628044623289757
4.5,7.2,0.40285057230099175
4.5,8.6,0.5675738627992409
4.5,8.7,0.25016190426911705
4.5,11.5,0.19944037338716517
4.c,1.5,0.16697582690745794
4.c,11.1,0.08639917334303848
4.c,11.6,0.2296826959901125
4.c,14.4,0.31170529823881515
4.c,16.5,0.12798498490563281
4.c,16.6,2.11342198837858
4.c,16.9,0.3377919340746769
4.c,17.1,0.5473215056324338
4.c,17.11,0.2959456258694724
4.c,17.19,0.46580096652859104
4.c,2.1,1.9480199051907652
4.c,2.2,0.1448426771208112
4.c,3.1,0.17833564078646313
4.c,3.c,0.3147238483600951
4.c,4.2,1.6646501901408537
4.c,5.4,0.5930910816751962
4.c,6.1,1.063745750955117
4.c,6.b,0.7393824053769227
4.c,7.2,0.4252558881718833
4.c,8.6,0.503691586835897
4.c,11.5,0.21167065724140763
5.1,1.5,0.22157988250307173
5.1,10.7,0.8819431865252406
5.1,11.6,0.2306950613767682
5.1,14.4,0.17425759855699516
5.1,14.5,0.5422331233319223
5.1,16.5,0.1766930845323008
5.1,16.6,2.160645036003029
5.1,16.9,0.3092402242663318
5.1,17.1,0.3136829763104568
5.1,17.19,0.5216972712525125
5.1,2.1,1.086471152873327
5.1,2.3,0.806831442560209
5.1,3.c,0.26604501690077487
5.1,4.2,1.7944476112542571
5.1,5.4,0.6672426321277826
5.1,6.1,1.037771935689709
5.1,6.b,0.5780480994678125
5.1,7.2,0.38158170037884404
5.1,8.6,0.579804086549662
5.1,8.7,0.2346320620913505
5.1,11.5,0.2718879435184012
5.3,1.5,0.22635470903651486
5.3,10.7,0.7630816935529672
5.3,11.6,0.24324958475164815
5.3,14.5,0.6920987090990577
5.3,16.5,0.20214782683655896
5.3,16.6,2.206484681133041
5.3,16.9,0.3259645400950527
5.3,17.19,0.6214844126581421
5.3,2.1,1.0869990695489304
5.3,3.c,0.34523835346281906
5.3,3.d,0.24918762616163456
5.3,4.2,1.5639995827739048
5.3,5.4,0.6298565543320039
5.3,6.1,0.9076535080758672
5.3,6.b,0.7203122938248898
5.3,7.2,0.3298030726703307
5.3,8.6,0.4593319270144377
5.3,8.7,0.20674476386641696
5.3,11.5,0.27070501551586523
6.2,1.5,0.1661907422586345
6.2,10.7,0.8190003341860914
6.2,11.1,0.11961586509695815
6.2,14.4,0.3215063257325622
6.2,14.5,0.5600223302588604
6.2,16.5,0.18198279643628315
6.2,16.6,2.2900881711567833
6.2,16.9,0.2820953056032321
6.2,17.1,0.4710472303165044
6.2,17.19,0.6669454845639973
6.2,2.1,1.0813656140859707
6.2,2.2,0.14420210599046823
6.2,3.1,0.15098519561689336
6.2,3.c,0.3448095655042436
6.2,3.d,0.2132208711523823
6.2,4.2,1.6578651997472171
6.2,5.4,0.599213929084247
6.2,6.1,0.9219033150850564
6.2,6.b,0.5701079267832806
6.2,7.2,0.4602703634204485
6.2,8.6,0.5091805736279509
6.2,8.7,0.1968657255156655
6.2,11.5,0.21352320326517213
6.4,1.5,0.24278258884723727
6.4,10.7,0.6565834980024227
6.4,11.6,0.20963656997971028
6.4,14.5,0.5309897844338005
6.4,16.5,0.20787241055054187
6.4,16.6,1.4897413769057728
6.4,16.9,0.35925501757794054
6.4,17.1,0.5215312891052063
6.4,17.19,0.5105938170514037
6.4,17.6,1.3992791788265777
6.4,2.1,1.072972974763488
6.4,2.2,0.13951785512760387
6.4,3.1,0.7519689596729868
6.4,3.6,2.4208960160540998
6.4,3.b,0.38649748268915446
6.4,3.c,0.4037543405692713
6.4,4.2,1.8116397877438717
6.4,5.4,0.6237681596069484
6.4,6.1,0.9119752411895031
6.4,6.b,1.3176266225528994
6.4,8.6,0.6180786600057104
6.4,8.7,0.2568395136179423
6.4,11.5,0.2820376469330223
8.2,1.5,0.17164527903219332
8.2,10.7,0.7970076182767657
8.2,11.1,0.16084274048416636
8.2,14.4,0.2951379085485896
8.2,14.5,0.5731086805437252
8.2,16.5,0.1494927127306865
8.2,16.9,0.36618256092745843
8.2,17.1,0.49816065716446983
8.2,17.19,0.55405056549699
8.2,2.1,1.0192946643937006
8.2,3.c,0.2087372348522872
8.2,4.2,1.632552850582755
8.2,5.4,0.6899031129832053
8.2,6.1,0.9845527489065411
8.2,6.b,0.5389096476493602
8.2,7.2,0.3587474852941517
8.2,8.5,0.16655352108084187
8.2,8.6,0.3848408870782978
8.2,11.5,0.21819747434986506
8.4,1.5,0.16760769703398398
8.4,10.7,0.7930389118896571
8.4,11.1,0.13651549988402684
8.4,11.6,0.24164709173663454
8.4,14.4,0.29296995151942135
8.4,14.5,0.5481973279189599
8.4,16.2,0.10075628373419081
8.4,16.5,0.16598344487163505
8.4,16.6,2.111657342166749
8.4,16.9,0.30164199006547215
8.4,17.11,0.2462246959865614
8.4,17.19,0.5231122322275396
8.4,2.1,1.0200388386746524
8.4,3.c,0.4638324184919025
8.4,4.2,1.7199241996729355
8.4,5.3,0.35259106223474174
8.4,5.4,0.5549257932748988
8.4,6.1,0.9711278181807846
8.4,6.b,0.6962178335877609
8.4,7.2,0.3954336162685404
8.4,7.3,2.6775870520315137
8.4,8.6,0.5471736697734481
8.4,8.7,0.23827607376984578
8.4,11.5,0.2159360323703062
8.6,1.5,0.14290217738905853
8.6,10.7,0.8052038283245665
8.6,11.1,0.13335154915073918
8.6,14.5,0.5132899813322178
8.6,16.5,0.19550804679919948
8.6,16.6,2.1663317062142573
8.6,17.1,0.4568712805355273
8.6,17.11,0.24467680527140842
8.6,17.19,0.5314792002978127
8.6,2.1,0.989755068415695
8.6,3.1,0.15328238323974147
8.6,3.a,0.25940049700090506
8.6,3.c,0.2209538922847331
8.6,3.d,0.23097412081277383
8.6,4.2,1.5380262857065055
8.6,4.5,0.2040178829437246
8.6,5.4,0.6378795573224245
8.6,6.1,0.839049431523609
8.6,6.b,0.6325667446383211
8.6,7.2,0.39404305925571126
8.6,7.3,0.409304782966092
8.6,8.7,0.2210080716473501
8.6,11.5,0.1866464148118393
9.5,1.5,0.2052664161670639
9.5,10.7,0.8401289699945614
9.5,11.1,0.20281246088362592
9.5,14.4,0.20599800220856962
9.5,16.5,0.16344914954938844
9.5,16.6,1.9769445281527254
9.5,16.9,0.4702255537950202
9.5,17.1,0.40917574083653585
9.5,17.19,0.690628149246366
9.5,2.1,1.0552547491450897
9.5,2.3,0.15091065216868887
9.5,3.1,0.8725401764533084
9.5,3.a,0.16008785077612056
9.5,3.c,0.34150735545363897
9.5,3.d,0.28058151820164834
9.5,4.2,1.567811954103977
9.5,4.4,1.067891787750003
9.5,5.1,0.5934124008156627
9.5,5.4,0.5692256749234705
9.5,6.1,0.8939195402507389
9.5,6.b,1.288067845881285
9.5,7.2,0.3070427708241125
9.5,8.6,0.644821936801299
9.5,11.5,0.1730304119434208
9.5,11.b,1.1340525761350329
9.b,10.7,0.8398680528003274
9.b,11.1,0.09618507115010681
9.b,11.6,0.289304751341524
9.b,14.4,0.1932347218937073
9.b,14.5,0.5798839824855542
9.b,16.5,0.18877121909797928
9.b,16.6,2.0897951346234684
9.b,16.9,0.25539653791402367
9.b,17.1,0.3075505808929729
9.b,2.1,1.0577277634643216
9.b,3.c,0.38207938064803093
9.b,3.d,2.139877165206914
9.b,4.2,1.3505085780833483
9.b,5.4,0.6037743550290039
9.b,6.1,1.0237433565761793
9.b,6.b,0.49328582216674527
9.b,7.2,0.30573362764080514
9.b,8.6,0.6349799305271556
