programCode,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
12K011,4.668019204377493,70.62394209029766,85.4718384095188,85.32052199453837,123.6396134159819,99.4478502518934,49.24053346490189,48.32125725655704,57.48541764356462,0.0,1.5392143524863364
12K025,3.550848999947275,2.5593186499925142,2.0179959849091853,1.8870656623917816,2.030951522774537,1.5121055190802142,1.2867328547907015,1.053627114454459,1.2173447767909087,1.6949374079497388,1.760776723218927
12K027,1.671226634424846,4.920126213795102,4.931686321570586,1.054397240277225,1.5979287884480438,7.136732277259398,9.218374782910075,6.183553085184492,0.0,3.0205395882496417,6.451833450859058
12K311,14.943376570525627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12K327,8.231658257806865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12S037,4.3184863178565545,4.686289049982989,6.971968352641715,5.7756882003208645,7.199226576704676,7.521764373847733,4.614543520060964,4.755832590226738,0.0,0.0,0.0
12S072,262.82353320235404,250.3414719491096,330.380004843233,333.1968519517817,335.545325401592,363.3846823976336,361.6213118539039,373.8719489609495,381.5512316852656,358.0020788362313,362.4089098378257
12S200,23.879966139725774,43.34764885942127,46.32463397457622,40.51771756566166,46.019410255860606,46.61433362592807,47.96880335164639,48.05821222657036,47.55530382209048,44.36049954705869,49.8287370899498
12S202,7.442996789639038,5.884878782512869,10.753619622434066,10.14330727280159,5.740499834055541,5.223033625136566,5.364683412022594,4.225995428595716,6.01138469813051,4.612044159481701,4.94997962697868
12U004,1834.8450685894963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14E004,4.276821178409181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.626469863673514,4.496475770936828,4.37128909290177
14E005,1.5659418816517523,1.3509132583898489,0.0,0.0,0.0,0.0,1.84511507967887,2.231131906036301,0.0,0.0,0.0
14E006,6.591346528388281,1.9323906961924864,1.986139976046761,1.3739931813956117,1.346729143356672,1.5533640312365853,1.5814236002959066,2.0870482173964118,0.0,0.0,0.0
14E010,14.54008779868969,4.561835246599646,6.036638258485758,7.6178025485002205,12.035343631284343,9.40950448505624,8.291863024389842,10.513055843014769,0.0,0.0,0.0
14S043,121.2117110265469,103.8502777517638,0.0,0.0,105.53005724093704,109.74531474154124,106.41197404197824,70.51026025887846,96.40488184221545,41.99354670899418,58.68167428421801
14U001,1.4596437367048252,2.465107245061972,4.4101770409040855,3.4309752438896197,1.98478736243914,5.926552699624049,1.888219692378465,0.0,0.0,0.0,0.0
15E001,22.172753589097063,33.86135837791009,32.55372506287964,29.322897365379852,30.657163718360056,22.97461218066539,45.611918954237,48.399060706558885,47.50453428382749,47.210220070847946,50.385958675159
15E003,17.220260303679954,15.658199144498646,16.949799791804516,19.27870315410813,14.186942737832798,21.876919873646788,16.578889712768017,20.273660834213416,16.217678415692124,12.27492300103915,12.020106956235889
15E004,7.185400319866415,6.904278386055777,6.399705130795517,6.089757236438944,4.673147083693645,4.612234929943837,5.5402598069509335,5.319924972202632,0.0,0.0,0.0
15S088,47.93226499082038,73.96615876332089,60.32314475503808,60.34507382702208,70.23241489192053,69.16997808278886,2.694889732678125,0.0,0.0,0.0,0.0
15S089,44.751645098334215,48.10409680858486,53.99688024145721,52.579448085778985,0.0,0.0,1.5945887319883494,0.0,0.0,0.0,0.0
15S388,27.615875676750782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15S389,5.523175135350157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15S703,5.891386811040167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16E004,0.648620110691327,0.5088186125026007,0.5493457886223148,0.5889415200288953,0.6439300309358722,0.7849223634020823,0.4301481135084558,0.2784202163862824,0.0,0.0,0.0
16K007,0.0526383628792816,42.39134972620884,110.40991872768342,111.77920272716038,151.99470260771207,129.0701525263311,180.03862590695786,152.91204792873737,286.2933868370825,124.82087469029476,243.76335603251525
16K307,23.105021513827754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16S047,2.661489886419765,2.6856896888675585,2.4515571419265743,3.997743600712573,3.523411253221166,3.772853399553355,4.557319360465045,3.7787803582706982,0.0,0.0,0.0
16S071,8.508720679668851,26.52765137776624,27.982646497598893,39.40861000546465,40.88067561068517,52.28236833258188,51.44635384083431,28.64948323454008,38.63792222061578,14.407871534503697,21.45815783195616
16S074,220.5766486170398,372.4204376135893,441.24583650408016,398.9679353542035,383.2097083320109,376.41808734142177,370.3901999091406,305.12836927726994,511.2179487975944,213.52137682443364,203.58451055001797
16S075,136.92467408030822,153.52794127659877,129.96286845764416,147.86433973731002,177.57903109123367,189.69253023668003,197.2891594844678,169.83501381864752,0.0,0.0,0.0
16S076,0.0033606679640227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16S077,0.0259251213043173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16S079,104.74860048854454,89.53113488422768,78.13276029895471,99.67976386305668,153.48627917905878,0.0,151.72030210201802,105.73045315531986,0.0,0.0,0.0
16S080,10.349914339088553,10.31763680385759,8.013356655867394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16S081,17.49042516350591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16S083,13.165779989877096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16S374,227.3431742803347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16S375,23.22264717548094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16U008,1.103469416189467,5.772673560291508,10.92508211543024,2.6883456153498035,10.309520838104373,8.970426773749848,0.6039177218763022,2.346097488554152,8.788214952694306,8.77943704159394,17.989629841675235
19J006,4674.522088345365,5480.388372412212,6490.0764866682985,7036.735326493136,7577.676552405247,8053.539002895713,8845.419418706124,9655.801616176028,10512.8519154163,11243.883651123377,12351.89116020479
19J007,1.770982836172124,1.7086740885478144,1.5975264711360704,0.8732187331834991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19J008,5649.714964396193,6595.941443743027,7167.761032377619,7947.429317545805,8745.79268654912,9624.796755235857,10690.831953191162,11816.1329994569,13005.460765190104,14375.876626197072,16302.06100807138
19J009,518.3478588519077,579.5395222215533,634.9631231613347,700.0211080689768,724.5722444143724,843.2162314830254,922.524889644592,1007.2213259717844,1121.4450846640823,1204.9035566471875,1306.4834857482092
19J011,190.39769675584697,189.14606890525167,196.16219067476385,210.5540607030321,223.23736159583228,229.49136145302555,259.9712711805629,266.0018784283181,286.9764772425177,305.9764670781627,327.9158406535245
19J012,1101.252086644527,1131.7318917183345,1244.787540465726,1331.0797161204348,1406.8361544560855,1424.3154319232951,1541.6870852007582,1568.231392377667,1724.884831366487,1849.140180012129,1934.113707629224
19J014,0.0472765381002188,0.049821666257288,0.0386593431479062,0.0435371595181336,0.0182935763023609,0.0331470599872577,0.0341346565056561,0.0314278386256137,0.0278562377344904,0.0269695963322743,0.0245129628147342
19J021,73.56869280286409,103.58894125685252,156.86129436777486,183.91623124371355,195.24142570167916,212.96242207685452,172.46545756651335,149.2786369639727,131.26302240727586,137.9470258050946,149.1380459518294
19J028,16236.590467121188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19S038,433.3088783585157,501.4438363454879,506.1655596173636,538.7013950519083,570.4312436310878,577.7511035929135,598.3683498551665,611.5689325801243,628.8222109258527,685.6624865326687,704.434274032045
19T001,3263.8797765991053,3587.3564371971884,3402.1627649413517,3545.93887234562,4007.3080032386847,4052.0466534777847,4203.204061651512,4429.146391586331,4715.747217019304,4986.565380004085,5216.27191990665
19T002,141.8820894721213,119.57068783776668,109.34752274222367,109.26155172594234,120.26032806904814,130.34184412750332,137.1937115368595,148.94578422818978,154.52718378822098,167.46081984701,179.65342595239434
19T003,82.14247309807995,76.92522784314319,56.74126860723874,62.45478145138664,59.52617801185586,60.43679124490071,61.174900882009474,70.92330259355218,57.32169963895753,49.756815874463776,50.54434146809523
19T005,110.98627572574648,141.7971380718109,168.876557151056,198.69800860266585,213.12438346952428,225.2606980067663,237.71301582432253,251.1953355248096,268.594777373416,280.52403453680665,333.6257130853638
20S052,120.88389312903044,93.55714925360432,82.18665877382526,80.98532100289697,70.4650359779579,71.34897861699986,72.48838591936385,73.39442478651998,74.12611835247088,72.70669956852656,86.4808444842484
20S053,48.18115782028771,129.87021644299,139.5281652421474,177.54697533984893,120.86431409171637,122.0407291391731,138.12147646065392,125.49627696015412,126.7889218609732,117.28345327910156,130.1176048344275
20S057,7.215933610291992,5.773821543504778,6.272199073313971,5.1142867114836985,9.672851159399672,9.637662736220248,13.136795441083947,13.668077480365527,13.832358013623937,10.38166960770366,10.888955099105754
20S058,109.61459400260487,122.496706173178,145.09084993392335,138.54893689079918,127.94794436672464,0.0,0.0,0.0,0.0,0.0,0.0
20S059,147.77822577192384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20S065,10.85177514392275,15.354637385525924,15.560029158270554,13.963311771824452,18.17205001354857,17.963380212062308,17.967164798633675,18.05973704002019,19.53726583940671,15.591612488466382,21.63387611662146
20S071,27.446657520661947,59.7322299247671,74.15740747008925,62.53217891677423,65.62183121384068,0.0,0.0,119.06822846948876,109.34133243948114,50.57034699628955,155.0481467082284
20S072,1468.2950556038463,1680.5664146298636,2182.811966935799,2295.285911860697,2266.786192639013,2272.4906455123987,2203.723595668077,2385.5003160982137,2729.113110064164,2489.7040345156424,2357.965081011356
20S117,31.94302859281805,54.21705946679455,42.21470553346195,84.51774209735109,57.81319356168002,0.0,0.0,0.0,0.0,0.0,0.0
20S118,30.335710912453685,86.55483534418862,249.00786901677057,253.60334927395965,271.99744303524085,314.30965814072056,403.0297826419275,401.7140353355395,0.0,0.0,0.0
20S174,126.00422237754816,171.2233534587422,170.85472933277268,175.896162046204,209.7470523542638,206.1460368209109,220.85450957169243,229.1170538683368,229.441542466211,227.83629132560185,228.87470363779275
20S175,93.60760192210444,82.97869005979271,92.39852041805072,91.5551016430505,78.46425213429308,0.0,0.0,0.0,0.0,0.0,0.0
20S213,20.637951810712423,21.194055946522003,18.06159993635992,15.087032240985272,6.603707220706891,0.0,0.0,0.0,0.0,0.0,0.0
20S352,81.0065686518023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20S353,99.4171524363028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20S358,11.046350270700314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20S417,19.883430487260565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20S716,277.45307913228766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20U005,60.32901501258839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25E001,1707.546910984924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25K009,8.10065686518023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25U001,12.155553773672963,12.684315200399336,11.663396693573938,12.183356059621795,12.501403435344248,12.372897258609258,12.072837765288693,10.863695182763204,8.174471003723463,8.592587142286225,9.132615408658156
31E001,34.508935367695805,34.56524808106331,30.985702295810768,33.67301468641232,38.818361616401766,39.539174012436135,41.060320096666445,40.02884200816702,36.06684715677829,34.45977643423082,39.1927569747113
31E002,21.277178620629893,11.958750771856645,11.91289050949195,12.42440852442878,14.6012541261071,15.349289844297315,16.393309144683286,17.077086192207243,17.682066249931392,16.008211118183617,15.591172683888328
33I001,362.4459085633874,0.0,0.0,0.0,18607.49399608308,19095.812916621544,19723.54062206969,0.0,0.0,0.0,0.0
33I002,809.9726919345611,0.0,0.0,0.0,4448.85869343338,4504.148503663193,4778.827057061822,5128.363365323932,5291.225180335638,5493.158320144751,5645.411086701595
33I003,237.3354276074461,0.0,0.0,0.0,0.0,0.0,451.09330947484807,0.0,458.9167731055106,485.03505585568,520.7108436741494
33I004,361.0545244962606,0.0,0.0,0.0,0.0,0.0,3270.3529298783183,3234.9761975267484,3327.071765244508,3574.731091772868,3805.6581767374414
33I005,742.7988836693968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I006,253.2261766611356,0.0,0.0,0.0,493.3243555642977,519.2803218823688,550.9046927328159,0.0,560.4592188876824,0.0,0.0
33I007,1619.860483682927,0.0,0.0,0.0,376.4976922620205,394.23426983430255,413.8970909237208,409.41979844445547,421.07544798656,451.34051136193625,481.3273875388334
33I008,874.8569831976204,0.0,0.0,0.0,211.7799519225526,221.39665568852533,232.81711364459292,230.2986365856792,236.854939446209,252.4972488889188,270.4368611428984
33I009,603.1978773109487,0.0,0.0,0.0,227.7353513612328,223.5935700824392,237.4930080686817,245.653827536002,255.23928649574967,256.06447959391096,266.3770188323604
33I010,606.3504340242145,0.0,0.0,0.0,142.10392986404855,140.2648038278105,142.21706712442227,120.5409115944216,123.22257114784368,122.4149421555374,125.08662781401382
33I011,1201.5568279799054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I012,1436.3309102187122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I013,924.8782524295708,0.0,0.0,0.0,0.0,0.0,0.0,19608.38812887284,19899.918241604828,19969.217632016516,20252.38325420756
33I014,1540.307908780593,0.0,0.0,0.0,0.0,0.0,0.0,676.3991156252553,662.6206359101832,647.858313589809,634.9429789987973
33I015,2998.8039860286785,0.0,0.0,0.0,0.0,0.0,0.0,755.8923199600991,766.4118454134519,774.7616135920158,790.8305640425134
33I016,1286.929498610618,0.0,0.0,0.0,0.0,0.0,0.0,545.9797173153789,551.4385206960376,557.705701322481,572.9737026502875
33I017,496.3307628456649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I018,399.63962372148666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I019,943.092857022532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I020,1531.617562831496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I021,1433.059014702151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I022,488.69781610974894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I023,382.3726998048618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I024,866.2066228272332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I025,750.622677830728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I026,737.6042065185281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I027,684.4065162591143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I028,965.6129938047447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I029,365.4586555243207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I030,2171.4314219024523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I031,571.4030689406322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33I032,564.929872996462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38E901,2.2092700541400627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38U001,6.379106741038831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50E001,207.57903495348245,195.32427823538865,227.6847282086698,176.40393536392506,157.2469882081748,205.91171767949203,213.683756565802,191.3878900416274,251.5354115144397,299.68618587234266,307.3553780827046
50E002,7107.072393924362,8289.076072753287,8483.279132459584,9004.487015473935,9310.24640027688,9795.735814596344,10159.176861018374,10999.742476517038,0.0,0.0,0.0
50E003,47.79740379479109,53.40923234975512,51.31393303890713,54.23882636506836,54.25137509698524,61.31824037862799,60.941913830145054,67.17602223417089,73.51488199580102,65.86100229050065,67.41304927347464
50E004,30.794758105073942,33.60796910195362,30.6435950086784,29.691212963801323,24.833225650983614,31.30354897494548,32.9546432397504,43.50634027147248,43.46744908941656,37.72631448744949,38.56317025406569
50E005,165.72473049063095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50E006,162.82145354080438,355.73446493931914,331.12130121388486,324.83133368103654,343.4393792088458,341.43148581494887,326.99121474959577,365.5559858030555,374.76696235847817,334.2343151857843,343.50911875810334
50E007,475.3296660830953,503.0064470182474,482.374067817612,521.7340500824994,541.861895838097,568.4624220066063,577.1546501160152,591.4797374476398,602.9768729357974,617.2548838074609,634.3156464894065
50J001,5755.314186288923,6504.467233823601,7156.414597958208,7948.897457226657,8744.357255222369,9624.79675522929,10707.081375642265,11800.221466192304,13005.46076517408,14384.026320467296,16294.070827170672
50J002,603.6834018754867,617.6682693401663,873.1130325299744,830.2156242441876,867.1081894402889,952.9662635321268,878.0811527934044,868.5379981961371,775.9661451708134,871.4994022793169,997.9138528153796
50J003,2116.705666186797,2383.2093853672523,2561.457849253538,3037.769363852104,3347.0582500408104,3529.846137361824,3722.244474392503,4003.5382138652394,4144.541247355406,4646.483200437231,5019.081734194464
50J004,700.4634539336885,725.1183526487865,774.970673722124,821.701884199303,859.4532638539465,853.2415904843975,866.5265669974,920.528298454756,942.2136448639078,974.5012795241316,1052.1577423269011
50K012,157.73217315930788,299.09333587478955,256.28910361854736,218.129527204484,183.29250534936924,45.2447659292024,115.466841643505,91.86605064151745,129.70239848656553,174.4939788799453,247.9396548281148
50M001,2461.802118294036,1746.0422320405437,2477.0351292027226,2643.354747397362,3300.7131921745045,2497.6821253220714,3062.0596834979265,2579.005381571289,2779.08321076172,2886.240543746233,2929.288977704938
51E001,17.839338713846125,18.085313963422383,22.587420423991155,79.03105730294155,26.52286959012501,26.62742417912615,28.34878829383008,27.389175523744587,0.0,0.0,0.0
51E002,6.369110833017043,6.911413997218078,10.91851955747513,110.83293152488942,10.631492975262455,11.08278243529134,19.625466809475288,9.622522474275833,0.0,0.0,0.0
51E003,7.767602345708335,7.529450394460636,10.69487047009754,101.49197920499152,10.65422767997699,11.142161724112585,19.03910866174806,10.771252586715535,0.0,0.0,0.0
51E004,5.298005110696175,5.279318584807966,5.372298743905085,4.252570662408925,5.598827657270326,4.853487040617981,12.66226783829523,5.155476455288281,0.0,0.0,0.0
51E005,6.9489270822213,6.785578474270028,0.0,0.0,9.811885995387934,9.640705438772043,10.000410000354616,10.82842128513598,0.0,0.0,0.0
51E006,5.182513304077283,5.140010676490969,6.375205411727078,94.15343240754132,6.558662599151173,6.510007979911392,6.7677729229010914,7.304696921512185,0.0,0.0,0.0
51E007,26.64508897330034,27.00169698140481,40.22616909243023,31.481446298693918,39.14108179060941,39.505152778919694,47.28486781970014,40.4491773808584,0.0,0.0,0.0
51E008,27.19943849127405,27.17277573796203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51E009,254.7700413739106,262.6197590778898,273.87075503779414,232.16467182306317,310.70020498947986,310.17454470104434,336.90853766786967,305.6248278147456,0.0,0.0,0.0
51E010,229.4374432866168,244.0516520783274,271.52578802199577,197.34409895099924,275.7904334824228,328.39531412814085,387.1707436388053,395.572636525941,0.0,0.0,0.0
51E011,239.2402830154734,247.61132817627097,234.65516898681145,237.2700119444003,241.40294878785969,326.64427632532283,296.7144677103504,324.2848724998695,0.0,0.0,0.0
51E012,286.20628328495167,294.5802127484326,288.99172012221067,220.76333412899152,274.0079437633115,339.7779110445328,369.3101469517768,410.6261193437787,0.0,0.0,0.0
51E013,78.28013932672806,80.63190357797781,85.07698053593413,154.2714944484387,85.04107492708873,82.80060379087129,91.6991981337934,83.06104361271883,0.0,0.0,0.0
51E014,5.672952700673801,5.898073557739719,6.592772193857862,0.0,0.0,0.0,13.85198400896317,5.574143975746534,0.0,0.0,0.0
51E018,604.7968646352947,554.0204555948534,750.9981108407276,1014.9219469702012,867.5649932275019,859.113965490149,678.4312314329682,865.5124528649844,772.6092133679442,799.2622108535785,712.2436549102985
51E032,0.6028553627919366,0.4679118673357867,0.4714920767372201,0.3476730013134421,1.0027101508058196,0.967505805981694,0.9171100167669614,0.9259048431763028,0.0,0.0,0.0
51E037,154.2026350465189,7.330199073283097,7.99188778458876,13.91712313284073,7.856484147067871,7.644202004207833,7.387179075827384,8.080076322755794,0.0,0.0,0.0
51E039,80.4036007529264,82.05163027208683,75.21684789402771,64.68352111160254,68.13531266114123,65.45633301287906,58.23923440495759,32.06182556494575,0.0,0.0,0.0
51E040,10.88721062321534,11.141420636144224,10.767946851653663,11.175049338086565,9.492571231311487,9.358203926025976,9.069682527762538,4.771071217039571,0.0,0.0,0.0
51J019,59.61841313817156,62.08769220445805,63.22340423450146,100.00545324628231,62.72028601561525,113.59654026147032,157.9942978772074,148.9477511428095,144.87738476661215,136.82147270759643,131.82031704959158
51J026,4604.952116709183,5406.105897493088,6409.19528433673,6919.111387210361,7431.241501231101,7904.450500984483,8023.721685222836,8717.60575120328,9550.463457127104,10243.48059941073,11306.38232398025
51J027,1.1873913013824735,1.0645160986109277,5.345981692126452,2.2336191519183557,2.273821723785729,4.280025870276314,3.1590249722217134,2.8225922610785195,1.8505292766832124,1.5543682826650551,1.3509021185274652
51J028,16.76962062072513,19.69560644568053,21.808478195781287,25.21659531477296,26.25911751143476,28.151652524214807,31.22520006788668,34.15038925107577,37.62871345827189,37.984502478871725,43.923989839557215
51K011,105.21978422649696,179.76403100851766,5.617124981112789,56.33285196562937,46.07353993522122,49.853953909467286,93.5205510036689,107.26843104048942,77.59466913361746,42.74535808943262,23.16973130393432
51K027,4.7460358969555125,5.259581731895182,130.14554139494055,0.0,0.0,0.0,0.0,0.0,3.535329045669079,0.0,0.0
51M002,615.9207902923317,684.9141061454164,798.3082235692336,880.3523463236629,1034.7579220589687,973.005329973216,799.3577230448972,900.6111056294618,904.9667237516016,677.1249333196264,764.5992993193162
52E013,745.5501420892151,740.6486904141605,737.6821249653146,784.8425935078496,794.8907909452494,809.4706937728897,817.6828991507294,846.9472483994621,844.2362674427293,790.0615596117112,796.7785624187225
52J002,1320.4710745695656,1459.492895096456,1740.7318332136929,1985.7420819979216,2073.778224985235,2183.891147734494,2448.1725271339237,3117.1424544976658,3463.1644327136155,3170.992865643774,3325.3727838122004
53J001,818.5665578314873,994.2370863010354,3689.291510314516,1187.539627001208,1353.1025406388171,1502.2667700172394,1790.327929829737,2019.3402482347171,2165.349216318993,2181.6536342445493,2341.554428716768
63J202,795.0107912099622,567.8873235780493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6F002,0.0,11.5667636072637,15.848994742752952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8E006,0.0,24.82360178948105,23.45102277681604,16.29180693730347,36.47319850545315,25.052540893482515,33.45796243179425,92.4033157874034,86.94637762901104,92.24265770227238,92.51859757379124
11E048,0.0,0.1084938316025068,0.0933637547056982,1.1149223748766477,0.8781055347300774,0.5920807654917465,0.0,0.0,0.0,0.0,0.0
11E051,0.0,7.504451386148279,7.569627014079795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11E057,0.0,23.640789133610856,0.2247178954742128,11.2568202971979,8.102051306454424,13.941514778385464,0.0,0.0,0.0,0.0,0.0
11E060,0.0,11.325730555689644,0.0065005269213302,4.755328678671389,4.733469956850753,3.9502126971648464,0.0,0.0,0.0,0.0,0.0
11G002,0.0,41.53591495174434,37.98293308313998,22.282588855889887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11G003,0.0,5.438441209728571,8.722424199915121,38.2377387843099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11S221,0.0,29.30047420031899,29.246005941372665,102.05712934596838,168.35921708387062,360.4698281612367,720.4247778523442,404.9216714884384,622.1606517219614,566.0043000933202,618.03654000949
11S222,0.0,9.918050433252054,14.56131752214478,18.91000032233545,20.82368887445704,19.195066026978424,18.418170817822386,10.91350955413414,0.0,0.0,0.0
11S223,0.0,61.87898448686053,37.37779468655104,335.6086512264462,35.02708973144134,0.0,0.0,0.0,0.0,0.0,0.0
11U015,0.0,1.813273993873996,11.759839223896318,6.863162796855675,2.2146154164501053,0.0,0.0,0.0,0.0,0.0,0.0
11U016,0.0,25.030640935836598,25.4301158805581,26.066397240217015,26.309541299137617,8.256889430129064,0.0,0.0,0.0,0.0,0.0
11U017,0.0,0.0,0.0,13.72632559371135,3.29447779847644,6.89067997537695,0.0,0.0,0.0,0.0,0.0
11U018,0.0,238.6482960365402,256.3769938762412,284.9015676338216,278.6232185106794,384.96648295083327,0.0,0.0,0.0,0.0,0.0
11U021,0.0,5.378506464148416,10.889296141697685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11U023,0.0,870.1355173621979,1093.2421401194183,1083.1302811943435,1451.211818612874,1983.3784002308607,0.0,0.0,0.0,0.0,0.0
11U024,0.0,11.65714967158835,113.52045555036509,57.4681158011635,50.2382671346267,76.57482505030221,0.0,0.0,0.0,0.0,0.0
11U026,0.0,18.43053482187021,83.4402356858143,95.77161521518076,23.768846373167538,18.764682700978216,0.0,0.0,0.0,0.0,0.0
11U027,0.0,25.30624310641231,20.60482498534913,4.364205678463708,42.73739924362235,62.36598860085798,0.0,0.0,0.0,0.0,0.0
11U029,0.0,1.6520040640158702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11U030,0.0,3.8981405566346745,5.526597455614784,5.78545111803102,12.914588554775788,1.6359062402451614,0.0,0.0,0.0,0.0,0.0
11U031,0.0,21.28024994539288,0.0,0.0,45.63449949048702,41.55868733799026,0.0,0.0,0.0,0.0,12.365255969119906
11U032,0.0,31.386233311400854,4.048549135593127,4.289816268698357,5.008673288275519,0.0,0.0,0.0,0.0,0.0,0.0
11U033,0.0,46.178988487116094,70.22434233569152,68.63162796855676,67.10955807424561,65.65353449919472,0.0,0.0,0.0,0.0,0.0
11U035,0.0,28.18195263038517,27.52794219559108,28.13896739847664,7.387268619430826,0.0,0.0,0.0,0.0,0.0,0.0
11U036,0.0,14.090976315192584,13.76397109779554,14.069483733554131,4.45709223835899,0.0,0.0,0.0,0.0,0.0,0.0
11U038,0.0,4.673027859630194,3.511217116784576,2.74526511874227,2.818601439118316,1.4443777589822837,0.0,0.0,0.0,0.0,0.0
11U039,0.0,7.189273630200297,7.022434233569152,10.294744195283512,10.066433711136842,9.848030174879208,0.0,0.0,0.0,0.0,0.0
11U040,0.0,25.16245770570104,7.022434233569152,0.0,23.488345325985968,23.782992872333285,24.72815691688001,25.052462095553214,11.312972885083736,22.525243388163023,20.723944628997835
11U044,0.0,7.031109610335891,5.804412678572437,5.025431195806763,5.970413756759348,2.4778705537648937,0.0,0.0,0.0,0.0,0.0
11U045,0.0,14.378547260400596,14.044868467138304,14.412641873396918,11.647179520701288,12.503104936193722,0.0,0.0,0.0,0.0,0.0
11U046,0.0,7.099803119872455,6.407012956756338,7.06219451796449,7.23776583830739,7.172648644037023,0.0,0.0,0.0,0.0,0.0
11U051,0.0,3.5946368151001487,3.511217116784576,4.117897678113405,4.697669065197193,4.756598574466657,0.0,0.0,0.0,0.0,0.0
11U054,0.0,42.18665766201535,65.32021359098898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
