programCode,seriesCode
33I115,lag_educ
33I115,pisa_math
33I115,pisa_read
33I115,pisa_science
33I115,school_atten
33I116,lag_educ
33I116,pisa_math
33I116,pisa_read
33I116,pisa_science
33I116,school_atten
33I117,lag_educ
33I117,pisa_math
33I117,pisa_read
33I117,pisa_science
33I117,school_atten
33I118,lag_educ
33I118,pisa_math
33I118,pisa_read
33I118,pisa_science
33I118,school_atten
33I119,lag_educ
33I119,pisa_math
33I119,pisa_read
33I119,pisa_science
33I119,school_atten
33I120,lag_educ
33I120,pisa_math
33I120,pisa_read
33I120,pisa_science
33I120,school_atten
33I121,lag_educ
33I121,pisa_math
33I121,pisa_read
33I121,pisa_science
33I121,school_atten
33I122,lag_educ
33I122,pisa_math
33I122,pisa_read
33I122,pisa_science
33I122,school_atten
33I123,lag_educ
33I123,pisa_math
33I123,pisa_read
33I123,pisa_science
33I123,school_atten
33I124,lag_educ
33I124,pisa_math
33I124,pisa_read
33I124,pisa_science
33I124,school_atten
33I125,lag_educ
33I125,pisa_math
33I125,pisa_read
33I125,pisa_science
33I125,school_atten
33I126,lag_educ
33I126,pisa_math
33I126,pisa_read
33I126,pisa_science
33I126,school_atten
33I127,lag_educ
33I127,pisa_math
33I127,pisa_read
33I127,pisa_science
33I127,school_atten
33I128,lag_educ
33I128,pisa_math
33I128,pisa_read
33I128,pisa_science
33I128,school_atten
33I129,lag_educ
33I129,pisa_math
33I129,pisa_read
33I129,pisa_science
33I129,school_atten
33I130,lag_educ
33I130,pisa_math
33I130,pisa_read
33I130,pisa_science
33I130,school_atten
33I131,lag_educ
33I131,pisa_math
33I131,pisa_read
33I131,pisa_science
33I131,school_atten
33I132,lag_educ
33I132,pisa_math
33I132,pisa_read
33I132,pisa_science
33I132,school_atten
33I201,lack_health
33I201,lack_secur
33I202,lack_health
33I202,lack_secur
33I203,lack_health
33I203,lack_secur
33I204,lack_health
33I204,lack_secur
33I205,lack_health
33I205,lack_secur
33I206,lack_health
33I206,lack_secur
33I207,lack_health
33I207,lack_secur
33I208,lack_health
33I208,lack_secur
33I209,lack_health
33I209,lack_secur
33I210,lack_health
33I210,lack_secur
33I211,lack_health
33I211,lack_secur
33I212,lack_health
33I212,lack_secur
33I213,lack_health
33I213,lack_secur
33I214,lack_health
33I214,lack_secur
33I215,lack_health
33I215,lack_secur
33I216,lack_health
33I216,lack_secur
33I217,lack_health
33I217,lack_secur
33I218,lack_health
33I218,lack_secur
33I219,lack_health
33I219,lack_secur
33I220,lack_health
33I220,lack_secur
33I221,lack_health
33I221,lack_secur
33I222,lack_health
33I222,lack_secur
33I223,lack_health
33I223,lack_secur
33I224,lack_health
33I224,lack_secur
33I225,lack_health
33I225,lack_secur
33I226,lack_health
33I226,lack_secur
33I227,lack_health
33I227,lack_secur
33I228,lack_health
33I228,lack_secur
33I229,lack_health
33I229,lack_secur
33I230,lack_health
33I230,lack_secur
33I231,lack_health
33I231,lack_secur
33I232,lack_health
33I232,lack_secur
33I601,compu_school
33I601,extre_pover
33I601,incom_ineq
33I601,lag_educ
33I601,moder_pover
33I602,compu_school
33I602,extre_pover
33I602,incom_ineq
33I602,lag_educ
33I602,moder_pover
33I603,compu_school
33I603,extre_pover
33I603,incom_ineq
33I603,lag_educ
33I603,moder_pover
33I604,compu_school
33I604,extre_pover
33I604,incom_ineq
33I604,lag_educ
33I604,moder_pover
33I605,compu_school
33I605,extre_pover
33I605,incom_ineq
33I605,lag_educ
33I605,moder_pover
33I606,compu_school
33I606,extre_pover
33I606,incom_ineq
33I606,lag_educ
33I606,moder_pover
33I607,compu_school
33I607,extre_pover
33I607,incom_ineq
33I607,lag_educ
33I607,moder_pover
33I608,compu_school
33I608,extre_pover
33I608,incom_ineq
33I608,lag_educ
33I608,moder_pover
33I610,compu_school
33I610,extre_pover
33I610,incom_ineq
33I610,lag_educ
33I610,moder_pover
33I611,compu_school
33I611,extre_pover
33I611,incom_ineq
33I611,lag_educ
33I611,moder_pover
33I612,compu_school
33I612,extre_pover
33I612,incom_ineq
33I612,lag_educ
33I612,moder_pover
33I613,compu_school
33I613,extre_pover
33I613,incom_ineq
33I613,lag_educ
33I613,moder_pover
33I614,compu_school
33I614,extre_pover
33I614,incom_ineq
33I614,lag_educ
33I614,moder_pover
33I615,compu_school
33I615,extre_pover
33I615,incom_ineq
33I615,lag_educ
33I615,moder_pover
33I616,compu_school
33I616,extre_pover
33I616,incom_ineq
33I616,lag_educ
33I616,moder_pover
33I617,compu_school
33I617,extre_pover
33I617,incom_ineq
33I617,lag_educ
33I617,moder_pover
33I618,compu_school
33I618,extre_pover
33I618,incom_ineq
33I618,lag_educ
33I618,moder_pover
33I619,compu_school
33I619,extre_pover
33I619,incom_ineq
33I619,lag_educ
33I619,moder_pover
33I620,compu_school
33I620,extre_pover
33I620,incom_ineq
33I620,lag_educ
33I620,moder_pover
33I621,compu_school
33I621,extre_pover
33I621,incom_ineq
33I621,lag_educ
33I621,moder_pover
33I622,compu_school
33I622,extre_pover
33I622,incom_ineq
33I622,lag_educ
33I622,moder_pover
33I623,compu_school
33I623,extre_pover
33I623,incom_ineq
33I623,lag_educ
33I623,moder_pover
33I624,compu_school
33I624,extre_pover
33I624,incom_ineq
33I624,lag_educ
33I624,moder_pover
33I625,compu_school
33I625,extre_pover
33I625,incom_ineq
33I625,lag_educ
33I625,moder_pover
33I626,compu_school
33I626,extre_pover
33I626,incom_ineq
33I626,lag_educ
33I626,moder_pover
33I627,compu_school
33I627,extre_pover
33I627,incom_ineq
33I627,lag_educ
33I627,moder_pover
33I628,compu_school
33I628,extre_pover
33I628,incom_ineq
33I628,lag_educ
33I628,moder_pover
33I629,compu_school
33I629,extre_pover
33I629,incom_ineq
33I629,lag_educ
33I629,moder_pover
33I630,compu_school
33I630,extre_pover
33I630,incom_ineq
33I630,lag_educ
33I630,moder_pover
33I631,compu_school
33I631,extre_pover
33I631,incom_ineq
33I631,lag_educ
33I631,moder_pover
33I632,compu_school
33I632,extre_pover
33I632,incom_ineq
33I632,lag_educ
33I632,moder_pover
35E012,lack_health
35E012,life_expec
38E901,univ_educ
38K010,univ_educ
38S192,univ_educ
38S225,univ_educ
38S236,univ_educ
38U001,univ_educ
38U002,univ_educ
42E002,pisa_math
42E002,pisa_read
42E002,pisa_science
42E003,pisa_math
42E003,pisa_read
42E003,pisa_science
42E035,pisa_math
42E035,pisa_read
42E035,pisa_science
47S178,extre_pover
47S178,illiterate
47S178,lag_educ
47S178,moder_pover
47S178,pisa_math
47S178,pisa_read
47S178,pisa_science
47S178,school_atten
48E016,pisa_read
48E042,univ_educ
48K027,lag_educ
48K027,school_atten
48S243,univ_educ
50E001,atent_birth
50E001,detec_diabe
50E001,detec_hyper
50E001,lack_health
50E001,lack_secur
50E001,life_expec
50E001,mort_infan
50E001,mort_mater
50E001,vacc_child
50E002,lack_health
50E003,benef_disabl
50E003,benef_life
50E003,insur_disabl
50E003,lack_secur
50E004,detec_diabe
50E004,detec_hyper
50E004,lack_secur
50E004,life_expec
50E005,lack_secur
50E006,lack_secur
50E007,day_care
50E007,lag_educ
50E008,atent_birth
50E008,lack_health
50E008,life_expec
50E008,mort_mater
50E009,lack_secur
50E010,benef_death
50E010,lack_health
50E010,lack_high65
50E010,lack_noact
50E010,lack_secur
50E011,atent_birth
50E011,detec_diabe
50E011,detec_hyper
50E011,lack_health
50E011,life_expec
50E011,mort_infan
50E011,mort_mater
50E011,vacc_child
50E012,lack_high65
50E012,lack_noact
50E012,lack_secur
50J001,access_pens
50J001,pension_SAR
50J002,access_pens
50J002,pension_SAR
50J003,access_pens
50J003,pension_SAR
50J004,benef_death
50J004,benef_disabl
50J004,insur_disabl
50J004,lack_health
50J004,lack_secur
50K012,lack_health
50K012,lack_secur
50K027,lack_health
50K028,lack_health
50K028,lack_secur
50K029,lack_health
50K029,lack_secur
50M001,lack_health
50M001,lack_secur
51E001,life_expec
51E001,mort_infan
51E001,vacc_child
51E002,life_expec
51E002,mort_infan
51E002,vacc_child
51E003,detec_diabe
51E003,detec_hyper
51E003,life_expec
51E003,mort_mater
51E004,life_expec
51E004,mort_infan
51E004,mort_mater
51E005,atent_birth
51E005,life_expec
51E005,mort_infan
51E005,mort_mater
51E006,extre_pover
51E006,incom_ineq
51E006,lack_food
51E006,lack_health
51E006,life_expec
51E006,moder_pover
51E006,mort_infan
51E007,lack_health
51E008,extre_pover
51E008,incom_ineq
51E008,lack_food
51E008,life_expec
51E008,moder_pover
51E008,mort_infan
51E009,detec_diabe
51E009,detec_hyper
51E009,lack_health
51E009,life_expec
51E010,detec_diabe
51E010,detec_hyper
51E010,lack_health
51E010,lack_secur
51E010,life_expec
51E011,atent_birth
51E011,lack_health
51E011,life_expec
51E011,mort_infan
51E011,mort_mater
51E012,detec_diabe
51E012,detec_hyper
51E012,lack_health
51E012,life_expec
51E013,lack_health
51E013,lack_secur
51E013,life_expec
51E014,benef_disabl
51E014,insur_disabl
51E015,detec_diabe
51E015,detec_hyper
51E015,life_expec
51E016,lack_health
51E016,univ_educ
51E017,atent_birth
51E017,detec_diabe
51E017,detec_hyper
51E017,lack_health
51E017,life_expec
51E017,mort_infan
51E017,mort_mater
51E018,lack_health
51E018,life_expec
51E018,mort_infan
51E018,mort_mater
51E018,vacc_child
51E030,lack_high65
51E030,lack_noact
51E030,lack_secur
51E031,lack_high65
51E031,lack_noact
51E031,lack_secur
51E032,lack_high65
51E032,lack_noact
51E032,lack_secur
51E033,access_pens
51E034,benef_disabl
51E035,lack_health
51E035,lack_secur
51E036,lack_secur
51E037,access_pens
51E037,benef_disabl
51E037,insur_disabl
51E037,pension_SAR
51E038,day_care
51E038,lag_educ
51E039,extre_pover
51E039,incom_ineq
51E039,lack_food
51E039,lack_secur
51E039,moder_pover
51E040,atent_birth
51E040,detec_diabe
51E040,detec_hyper
51E040,life_expec
51E040,mort_infan
51E040,mort_mater
51E041,lack_high65
51E041,lack_noact
51E041,lack_secur
51E042,benef_disabl
51E042,insur_disabl
51E043,detec_diabe
51E043,detec_hyper
51E043,life_expec
51E043,mort_infan
51E043,mort_mater
51E043,vacc_child
51E044,atent_birth
51E044,detec_diabe
51E044,detec_hyper
51E044,lack_health
51E044,life_expec
51E044,mort_infan
51E044,mort_mater
51E044,vacc_child
51E045,lack_high65
51E045,lack_noact
51E045,lack_secur
51J019,access_pens
51J019,benef_disabl
51J019,insur_disabl
51J019,pension_SAR
51J021,access_pens
51J021,benef_disabl
51J021,insur_disabl
51J021,pension_SAR
51J022,access_pens
51J022,benef_death
51J022,benef_life
51J022,pension_SAR
51J023,access_pens
51J023,pension_SAR
51J024,access_pens
51J024,pension_SAR
51J025,access_pens
51J025,pension_SAR
51J026,access_pens
51J026,pension_SAR
51J027,benef_death
51J027,benef_disabl
51J027,insur_disabl
51J027,lack_secur
51J028,benef_death
51K011,lack_health
51K011,lack_secur
51K027,insec_food
51K027,lack_health
51M002,benef_life
51M002,lack_health
51M002,lack_secur
52E013,atent_birth
52E013,detec_diabe
52E013,detec_hyper
52E013,lack_health
52E013,life_expec
52E013,mort_infan
52E013,mort_mater
52J002,access_pens
52J002,pension_SAR
52K011,lack_health
52K026,lack_health
52K026,lack_secur
52K027,lack_health
52K027,lack_secur
52K028,lack_health
52K028,lack_secur
52K029,lack_health
52K029,lack_secur
53J001,access_pens
53J001,pension_SAR
63J202,access_pens
6E033,benef_disabl
6E033,insur_disabl
6E035,pisa_math
6E035,pisa_read
6E035,pisa_science
6F002,extre_pover
6F002,incom_ineq
6F002,insec_food
6F002,moder_pover
6F006,incom_ineq
6F006,lack_food
6F006,moder_pover
6F017,extre_pover
6F017,incom_ineq
6F017,insec_food
6F017,moder_pover
6F033,incom_ineq
6F033,lack_food
6F033,moder_pover
6F035,incom_ineq
6F035,lack_food
6F035,moder_pover
6F317,insec_food
6F852,house_servi
6F852,house_space
6F852,own_house
6G003,access_pens
6G003,pension_SAR
6S001,extre_pover
6S001,incom_ineq
6S001,insec_food
6S001,moder_pover
6S172,extre_pover
6S172,incom_ineq
6S172,insec_food
6S172,moder_pover
6S177,house_servi
6S177,house_space
6S177,own_house
6S178,extre_pover
6S178,illiterate
6S178,lag_educ
6S178,moder_pover
6S178,pisa_math
6S178,pisa_read
6S178,pisa_science
6S178,school_atten
6S184,extre_pover
6S184,incom_ineq
6S184,lack_food
6S184,moder_pover
6S199,extre_pover
6S199,incom_ineq
6S199,insec_food
6S199,moder_pover
6S265,extre_pover
6S265,incom_ineq
6S265,insec_food
6S265,moder_pover
6S301,extre_pover
6S301,incom_ineq
6S301,insec_food
6S301,moder_pover
6S499,extre_pover
6S499,incom_ineq
6S499,insec_food
6S499,moder_pover
6U001,house_servi
6U001,house_space
6U001,own_house
6U010,incom_ineq
6U010,lack_food
6U010,moder_pover
7K014,lack_health
7K014,lack_secur
8E001,high_educ
8E002,univ_educ
8E003,insec_food
8E003,univ_educ
8E005,insec_food
8E006,insec_food
8E009,insec_food
8E302,univ_educ
8K009,univ_educ
8K024,insec_food
8K026,insec_food
8K027,insec_food
8K027,lag_educ
8K027,school_atten
8K028,insec_food
8S088,extre_pover
8S088,incom_ineq
8S088,lack_food
8S088,moder_pover
8S089,extre_pover
8S089,incom_ineq
8S089,lack_food
8S089,moder_pover
8S161,extre_pover
8S161,incom_ineq
8S161,lack_food
8S161,moder_pover
8S170,extre_pover
8S170,incom_ineq
8S170,insec_food
8S170,lack_food
8S170,moder_pover
8S173,extre_pover
8S173,incom_ineq
8S173,insec_food
8S173,moder_pover
8S198,insec_food
8S210,extre_pover
8S210,incom_ineq
8S210,insec_food
8S210,moder_pover
8S211,extre_pover
8S211,incom_ineq
8S211,insec_food
8S211,moder_pover
8S212,extre_pover
8S212,incom_ineq
8S212,lack_food
8S212,moder_pover
8S230,insec_food
8S231,extre_pover
8S231,incom_ineq
8S231,lack_food
8S231,moder_pover
8S232,insec_food
8S233,extre_pover
8S233,incom_ineq
8S233,insec_food
8S233,moder_pover
8S240,insec_food
8S257,insec_food
8S258,extre_pover
8S258,incom_ineq
8S258,insec_food
8S258,lack_food
8S258,moder_pover
8S259,insec_food
8S260,insec_food
8S261,insec_food
8S262,insec_food
8S263,insec_food
8S266,incom_ineq
8S266,insec_food
8S266,lack_food
8S266,moder_pover
8S470,extre_pover
8S470,incom_ineq
8S470,lack_food
8S470,moder_pover
8S498,insec_food
8U002,insec_food
8U007,insec_food
8U009,insec_food
8U010,insec_food
8U011,insec_food
8U011,lack_health
8U013,extre_pover
8U013,incom_ineq
8U013,insec_food
8U013,moder_pover
8U016,insec_food
8U020,extre_pover
8U020,incom_ineq
8U020,lack_food
8U020,lack_health
8U020,moder_pover
8U021,extre_pover
8U021,incom_ineq
8U021,insec_food
8U021,lack_food
8U021,moder_pover
9E013,acce_comu
9G001,lack_health
9G005,acce_comu
9G005,extre_pover
9G005,incom_ineq
9G005,moder_pover
9G007,acce_comu
9S071,extre_pover
9S071,incom_ineq
9S071,lack_food
9S071,lack_noact
9S071,lack_secur
9S071,moder_pover
9S371,extre_pover
9S371,incom_ineq
9S371,lack_food
9S371,lack_noact
9S371,lack_secur
9S371,moder_pover
