countryCode,sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ALB,2,3.3916804968643914,15.15101044605189,4.495614364428868,4.33664830737888,9.332465134605867,2.4949406868949775,2.04462956377598,2.064297782728663,5.672759115297884,3.5111624356013564,3.4364461563980546,0.13344192329375015,0.36005700851483363,8.048793611379342
ALB,3,6.7840417477855395,4.386705741666695,3.0124793956933003,5.128072340208536,5.366461640121518,9.077906786617902,15.623274273978385,4.4103497471154345,5.17313679799033,7.284279509687713,2.2780144625442964,3.500683544757378,0.5046268434993966,1.4730227802442877
ALB,4,13.663043997450002,6.081509599436006,6.069286100586949,38.584841283895244,12.627309989890009,9.129068557162316,14.862880662227804,15.501872792299615,23.596558915145412,19.056225245371415,20.121506770272617,19.65861162760991,17.2586893936737,10.910704023282694
ALB,5,0.32839873566987066,0.25978676581100063,1.0310685677583833,0.7587976364464979,0.41757167348440033,0.886876117739673,1.3915807607369763,0.6750221020186928,1.1625155118393664,0.5645305047291596,0.26391134013607054,1.122680115215422,0.9114642133063106,0.8894316024585812
ALB,6,25.2229969519814,5.467002477233448,9.985170957682259,10.048380108254701,7.155137284924151,8.180339523002711,1.2688530375730365,18.806872432797306,37.25109296485843,7.925273511357384,9.44172812987932,3.737605999246739,6.460982035221275,13.243310462058526
ALB,7,10.882049460186547,0.7096339670786443,26.11059575952528,16.820508018968464,22.34743922517839,12.466591011432513,24.75530897871378,0.853581725468714,7.935498791247695,0.3274830106786176,35.93201527732597,0.6834001115208251,0.39786889256375313,0.17267977207702492
ALB,8,3.858535231809835,4.113356108671935,11.59956423069283,3.2135844859088327,3.8101251968006626,5.349278515267959,10.456416902629172,5.259584134941424,5.5486323789234016,4.758220086820108,2.8334147897798827,2.873454049776668,1.3743301186236117,6.515741274297573
ALB,9,13.427708995268079,5.732501776795119,7.053182188245149,9.84807890406344,5.710675471250377,6.701857681474234,20.69907739370947,10.03316374968473,31.96485078926644,9.638775829368823,12.123041278487767,10.301312414689813,3.400823028707753,18.917302693589537
ALB,10,0.9264888519426392,1.4160891245463445,1.6167058849575882,2.169058108263171,1.2775493209139341,0.33712551500695204,0.14845665699647506,0.5562171841134769,0.6237068275272483,0.9124687665234689,0.6784563721286324,0.1374941492234688,0.3106505572749787,0.6903121538142595
ALB,11,3.9393162303680946,3.1468903912459125,4.8454877732648445,4.84075248987998,7.604771825458772,9.698594354006707,20.407225370430613,5.719667159334251,19.287004550130668,8.458642268953975,13.949563303980389,20.029023604946527,5.231323118907404,3.696165547533086
ALB,12,0.017596091838097738,0.0,0.0003160758983079365,0.01299754298966298,0.011667748292775306,0.01618761310219936,0.018521112000211552,0.0008291238641618488,0.036991683770814306,0.26396409948860494,0.032120104992182916,0.0,0.05457231088528121,0.0
ALB,13,0.0,0.0,0.0,0.0,0.3771633998337463,0.41813666859962223,0.0,0.005913461237385848,0.0,0.0,0.02149351312351405,0.0,0.050591041940694366,0.0
ALB,14,0.0,0.24187355277708633,0.9344814427050496,0.02639414730580366,1.0503873508684518,0.8346585147773915,0.1556053536688126,0.12701733326345843,0.0019222142330708903,0.03169411552603998,0.0,0.0,0.01607785412329265,0.0
ALB,15,0.0007860253449766078,0.11912127283085508,0.01151564063907967,0.15581709047769784,0.004335093028970724,3.8797685960587143,1.7277894927915936,0.48952837619159534,0.6486630123792622,0.5665555908355208,1.0527003635310237,0.6200600901249437,0.06851055783776142,1.1897521788780725
ALB,16,38.26145909842543,19.829886898549095,32.06915350598137,45.32212670644749,48.35719845168811,46.34663279700821,44.62287818464233,33.55094417226221,27.981916388099652,24.5972037345966,49.9481014535271,17.043514797191566,18.243133776796945,34.34294250072216
ALB,17,2.6763230636435864,4.731474729494201,2.262667883110195,5.349081168056801,0.8206056079218098,0.9579012533623528,4.9680700740412815,3.363572225221569,2.035962154070211,2.6179354729025204,2.048182483099726,1.0242848095285086,0.48816466881096016,4.25346541141192
ARE,1,0.0,0.02639550180124152,0.0008113387235542228,0.0,0.0591294870417839,0.03712214884109793,0.042664936156788874,,,,,,,
ARE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ARE,3,0.0026467206986959756,0.004032431430801624,0.0005507216202053082,0.0003684739829484977,0.0,0.0,0.0,,,,,,,
ARE,4,0.10959370045375545,0.2539856809019954,0.21323675127609795,0.40484345129260213,0.28979144329823425,0.0,0.03655249301343428,,,,,,,
ARE,5,0.0,0.0,1.499572693674113e-05,0.0,0.025566387953331104,0.0,0.0,,,,,,,
ARE,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ARE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ARE,8,0.0,0.03612193215172212,0.0,0.0,0.0,0.0,0.0,,,,,,,
ARE,9,0.0020816402457254422,0.029103447680428447,0.019441877859668173,0.020109641827932685,0.030269678563291293,0.0,0.0,,,,,,,
ARE,10,0.0,0.02639550180124152,0.0008113387235542228,0.0,0.005112812415741425,0.00928053742822383,0.0,,,,,,,
ARE,11,0.02401671693681086,0.010558200478272167,0.25813038577726777,0.11037759053172055,0.005262220427436915,0.0,0.014669901278675485,,,,,,,
ARE,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ARE,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ARE,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ARE,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
ARE,16,0.06234104120939342,0.17303113068553755,0.02031776010422077,0.0864487682556599,0.16419100953478327,0.00928053742822383,0.0,,,,,,,
ARE,17,0.0,0.07938569489045702,0.0010381499892634434,0.0005950668802841432,0.02723409167382109,0.0,0.0,,,,,,,
ARG,1,0.08161534426867269,0.058506468927723904,0.04093940815697712,0.02629463643355603,0.017041375320452107,0.019692953299165677,0.053895502185478714,0.04734504111361109,0.04555467728802824,0.053905365324165164,0.04018605487474725,0.03366727856395338,0.016727020393250296,0.03566556009979516
ARG,2,0.03217450336575321,0.11126014885215665,0.06315907553161752,0.48921364442129683,0.07362260495593533,0.03850987716171713,0.09683116492771457,0.3448012363683994,0.1334007158180186,0.13022292556149667,0.8067543639533605,0.04263633565443319,0.17322254662103304,0.08655323799625339
ARG,3,0.06841556670849562,0.1328153571270291,0.8093705907473548,0.47163443857132875,0.07107569157930861,1.1924973750237962,0.09841490175600083,1.1935344615758576,0.8296003986486182,0.08212813253514717,0.07879214535099258,0.04074553509121635,0.16205331882040622,0.03275747907966895
ARG,4,0.3528988078928792,0.37620831764518814,0.5383339050690942,0.5175265352216547,0.46247327032034796,0.7481653702635862,0.4628559122877158,0.9900008279640675,0.7386748725472186,0.8201573590799799,0.9377160966049997,0.6637949177983025,0.5911974472162118,0.5538837220578599
ARG,5,0.005480057277293229,0.0037546090283510597,0.003861950281864615,0.0011859583311913564,0.030002478589690264,0.012452724853840594,0.01527373209785183,0.022175220591971502,0.01221848501224758,0.02826313837911255,0.016694121024700092,0.023573830522900057,0.013015106269429325,0.005620818297994546
ARG,6,0.0018610664114764434,0.00041667958841971984,0.0,0.006979248115397171,0.010220393760049174,0.0018327754683602601,0.0025683206533917285,0.006191356491759475,0.004530085639131322,0.06207872320595722,0.02716920192271319,0.008003572156937028,0.010706452812522364,0.016291501471441604
ARG,7,0.00652310009797456,3.672395194567262,6.413403700566612e-05,0.0009747291457599646,0.002919811786718113,0.006893167867759185,0.007513346429127303,0.09537902441528087,0.31260416049414125,0.05168962227550249,0.08815877064343433,0.006406463007935261,0.26360104018691044,0.0004618680513908013
ARG,8,0.0706588987663841,0.15638393262903788,1.7137919335100824,0.07748314834265939,0.05692695859248911,0.02683887435839658,0.06722024832627548,0.14894314008776438,0.09534763656537103,0.0834543374929779,0.26429857240034543,0.1847919977826017,0.047443919846079964,0.062345624163256695
ARG,9,0.06685737095204647,1.8904763230948627,1.851439148973249,2.3809184395227083,0.14375314510078882,0.1149069395303032,0.12608923965788982,0.1110380465882693,0.6170727746945694,0.30381332886797835,0.3024156857209934,0.3886777670607399,2.2167240794384635,0.05774125931645611
ARG,10,0.052124375318612595,0.05200729751166468,0.02738284974618386,0.01207934112139546,0.009570418910582724,0.008943067715865232,0.027801532143425123,0.02672525803968385,0.031961366318378655,0.050968600465639856,0.03279994542953863,0.016293083244618287,0.008112013414955765,0.031704196226119266
ARG,11,0.09217003523872933,0.08300400502871953,0.19520191959796884,0.22162315759389967,0.7020768141357498,0.18069276293891748,0.15810320371202172,0.17585755577589457,0.2627533862239039,0.1211676902876694,0.1281936378591018,0.1407063174724157,0.09005766553128682,0.0540883614806074
ARG,12,0.0,0.0,0.0,0.0,0.0,4.437254447621372e-05,0.0016958582409371818,0.0006093452113799251,0.0005331109090660044,0.0009931601792426046,0.0015115751267167094,0.0007506048148452813,2.4595746042384002e-05,0.003495196747637467
ARG,13,0.0,0.0,0.0,0.0,0.0,0.00015630092507315727,0.0,0.0,0.0,0.0,0.0016750639938119733,0.0024003140620501248,0.0,0.011649092424183752
ARG,14,0.0,0.14237801297276045,0.0,0.0,0.0,0.0,0.002007590963127499,0.07792581540363705,0.0013651991001333104,0.0025306196564633667,0.18757308560001745,0.0006893189111447522,0.0,0.00014271009450793408
ARG,15,0.0,0.1038155973911544,0.01919900042840375,0.014069756494102347,0.2959858121057457,0.03310651263967708,0.014537972199250515,0.25925914594829425,0.013770018352472106,0.24489780965173688,0.11671489099197616,0.03363303689207804,0.11192174330528701,0.127925182020661
ARG,16,0.46933786006943023,0.7170299508974661,0.9074917635337972,0.3964246374186466,0.2848774164325982,0.24564964781550364,0.48997239817537297,0.4546639603293035,0.27281701074408565,0.558117321187331,0.4479089532680305,0.3101987362397893,0.3611321408894147,0.28582711246511944
ARG,17,0.23643674380124582,0.03676198208741234,0.04058211494349734,0.32166700367688406,0.014994070940963356,0.02656623713952012,0.026757694764627787,0.11597308079595099,0.018723426653800064,0.03425306095534038,0.03271268972661731,0.0295658092399034,0.009125339117141563,0.0732845280682066
ARM,1,1.4415501122785825,0.5379067100594725,4.053855234814339,6.995469995970759,2.0173186926115942,1.2465378333068344,4.222273661199452,1.3773426679601652,1.0411242046142366,3.362341723094884,1.3234883986905848,2.293474894456388,1.5686811618940042,1.3543341183527156
ARM,2,13.945879618725195,23.15924750367622,26.871935209770943,3.0128948788138707,5.296836211813962,9.737836340113684,43.07461838254083,5.007624462126805,23.031980498138594,3.87242505991841,1.367663416297283,8.21640526504796,1.1310394291180448,9.075459868932594
ARM,3,3.8015122180533796,7.339742831612299,0.29958738961679326,9.613331499851887,7.933899709458135,5.458588337198587,6.348818905412262,12.530543526852314,5.090457181000006,3.279122381750733,4.247364404788633,4.0707663215409085,2.884251403725558,10.348874410588374
ARM,4,5.339625066707092,3.3475156814918643,1.8972992209410506,3.1600217946823297,10.910792376665379,4.833614423690371,11.692298043992142,12.639259443761956,5.4707886338389615,19.617970948116646,3.5638130040030385,5.032717145552845,9.128524999939328,5.1779683728874275
ARM,5,0.2909874103994759,1.0528671318516558,0.006331510631593659,1.1667562193126564,0.0382296960324456,0.09773403375462941,8.63982914291007,0.9970470703182013,0.5375914297571491,0.6461207959643973,0.38932136991305083,0.3881750459580551,0.45901953914602756,0.6182453388726435
ARM,6,2.7967896111443946,6.208867448173952,0.5374942979113876,0.6585410856684265,19.57018593901787,5.337784375207546,9.136796762736449,15.036238841443557,30.651039953363842,1.8895913013911596,10.251575726528284,0.4361876854661301,14.427107183523972,10.288731946481096
ARM,7,0.9485567649434111,8.68070836198809,3.370402073055291,3.033640472402017,9.733720051165582,65.05245373603528,6.504778143603372,6.188746596126665,6.696287641245489,13.798547065988851,38.098734387696304,1.3447935104931765,19.434623483005396,1.833771727085205
ARM,8,3.4564985006500852,9.727569200157728,3.4129245352193505,12.662716505220894,9.113709995514562,10.0654670652898,8.330724905940944,5.629243352991556,3.2966178186933277,11.609650190392003,7.7010634285587205,4.738695587460057,23.420327739147137,20.759378009126888
ARM,9,16.40316891565896,14.153137803338783,3.0021178169954634,3.6763520474465228,8.406664049854989,7.214057546412671,19.383460970158207,10.459280165850165,25.70614088059042,6.7305296542757915,10.362342164398811,5.882927192880605,4.5815549890629725,15.508367764485897
ARM,10,1.6306303400739577,0.5415671982250851,3.916135940627437,4.096619887055334,0.6978509490904667,1.11357390729161,1.5879663679253733,1.0223789360349038,0.37175246169091297,0.43540413529476535,0.9860463703961403,1.4403916956714604,1.073222446648839,1.7821119843263016
ARM,11,11.221008995643402,0.6493217195325237,2.8932666237176647,0.8171950470818155,2.724971918392783,1.3868404693381529,20.450945195046074,2.704279889167177,0.6790223899065775,4.49081466023959,0.9128838456418036,14.427788811612302,1.6828198379641914,17.319081330814928
ARM,12,0.0,0.0,0.0,0.0,0.0,0.0,0.005907032448692678,0.0,0.009362264261258798,0.009946622235979854,0.008347715960093337,0.17787856644241545,0.03946007941782911,0.0
ARM,13,0.0,0.0,0.0,0.0,0.0,0.0005319334563684776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38288814198543414
ARM,14,0.0,0.0,0.0,0.0,0.0,0.0,0.001003819422026359,0.026191412783471407,0.0,0.026372296054075803,0.0,0.0,0.5877991837708317,0.11882438285846218
ARM,15,0.09361577431825742,0.014482644231494162,4.701226608252669,0.0,0.13943476804694882,1.0885866901332388,0.9226284512630729,0.3142847936057069,0.2626436099689952,0.24863383948029388,0.002671658359150235,2.2197754278062223,2.0215373968662096,0.618357502244104
ARM,16,16.918264403441594,28.203126352459307,17.501731829163063,20.604896245457073,28.477568753038344,18.139756699487425,24.034106991111155,31.11151764461074,22.846737991346536,31.05196525272966,17.81688528842489,21.099619884413055,40.43295158227871,33.02975705438964
ARM,17,0.592007129926176,3.144975621164996,5.677888084148905,0.5737541475890712,0.5485359611848065,8.288976671948546,1.4482626427973355,1.1639689869746512,0.49021190684743815,3.4338093906742633,2.0267946461661817,1.9796225004658383,8.464549600958868,1.937995382891938
ATG,1,0.0,0.00015929479873594778,0.0,0.0,0.01291274098597334,0.0,0.0,0.0,0.019011874370564678,0.035593650208085956,0.0,2.5090240896358544,0.028714590684349662,1.027991847885477
ATG,2,60.71755233070638,112.65972905765943,0.0,12.209706093732269,68.43657510547997,0.0,0.0,0.0,0.0,120.49123502761029,0.0,3.055440398879552,0.0,0.0
ATG,3,0.0,0.0,0.0,7.149252058352561,0.0,0.0,0.02526748473674666,0.5527734472622547,0.04973417336112607,0.17001049076006133,0.0,0.0,0.902524140829803,0.0
ATG,4,9.6463507646852,9.236281148008082,1.8976270785971545,95.42481242738802,0.3664078310328948,36.89430274238295,0.8720641600677023,3.799437044170648,0.496126285219102,0.6904980907854237,1.0947912075428832,2.438037734117647,1.8031015297488027,0.4751957021090591
ATG,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026158767854466644,0.0,0.0,0.0,0.0
ATG,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01160036974789916,3.1880905239638526,0.04594579827341274
ATG,7,0.0,0.0,0.0,0.0,0.0,0.0,0.13715372060690323,0.0,0.0,0.0,0.0,0.0,0.0,26.489547590427275
ATG,8,0.0,0.0,0.0,0.0,5.969544600296215,0.0,0.2692550150689549,4.546156684001952,0.019171639693655294,49.52593238532216,0.0938089287742815,1.0528398696918766,0.5922705321490592,0.34711658430772596
ATG,9,1.4062190920385227,0.08108442849557064,0.2924379639326675,1.8286104521621085,3.007742852875652,3.6755733225307505,0.012122251103185638,0.4121331957739865,0.007157772208820292,23.062724513793622,0.06011477905259571,0.3070569909691877,2.205384848518367,0.0318309179324664
ATG,10,0.0,0.00015929479873594778,0.0,0.0,0.01291274098597334,0.0,0.0,0.0,0.019011874370564678,0.035593650208085956,0.0,0.01811204481792717,0.028714590684349662,0.03617958693039012
ATG,11,0.0,6.37178935916697e-05,0.0,2.500524013062501,4.159445903394029,0.0,0.03304116544762135,0.0,0.6044686980349907,0.0,0.06855049414972168,3.523561904761905,1.2909877553729248,0.9974304185334937
ATG,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,14,0.0,0.0,0.0,0.0,26.75635369086587,0.0,0.0,0.0,0.0,3.5179242129047874,0.0,0.3790924369747899,0.0,0.0
ATG,15,0.0,0.0,2.1205203198038265,0.0,0.0,0.0,0.0,13.93555796213212,0.0,0.2982834349745801,1.9349880722480972,0.3920280112044818,0.011309964936343425,14.716418970604305
ATG,16,9.216931639191127,13.249792140936641,2.2930318488339423,8.840148638482265,26.779324243593415,3.6755733225307505,0.7195482128824445,33.32804151314061,0.1048210389488723,51.94075727851239,1.0686532318527775,2.613086334677871,7.907606269426039,64.86954262299203
ATG,17,0.0,6.37178935916697e-05,3.6378068405323254,0.2987605754561158,0.0,0.08349905477400506,0.0,0.0,0.0,10.558703295943188,0.011726116096785187,2.259686274509804,1.3762134569225835,2.5295259272210684
AZE,1,0.05522047662963115,0.047644956416152885,2.2368600165638415,0.0420399014379473,0.6135110022831298,0.4333486594656507,0.12193413017096293,0.07814315318348183,1.491130175136357,0.026021083328673818,0.20613159187774327,0.20516762252007018,0.07216749957149106,0.0254167403603891
AZE,2,8.04323342496494,2.867666740647711,7.612687468323614,4.660417453563282,2.919134519628384,0.7432528576665289,3.154009847519505,2.082066829416716,0.5917090084085357,1.9456507460143744,0.1901318159550023,3.728714389833153,0.16867306429447565,0.28700495191129005
AZE,3,1.7981915653369802,1.1141674377950286,1.0033528962258964,0.7068790959635746,0.3702052323025687,2.3005744377597757,5.005504431613205,0.921969861662401,2.0979367546718275,0.6834635126036164,1.655781458328374,0.8472709123067234,0.4417123054601754,0.9770815778159996
AZE,4,1.4097106584561396,0.7110749901222105,0.6126486713742376,3.9523547932973466,0.8105380057233229,1.587083150080764,1.99661403741391,0.6083016100198224,3.4694997700372308,1.0007797074654914,1.1795408096593787,3.622376193362611,1.3067738950373269,1.8217770759515743
AZE,5,0.051090343496033294,0.031003809405197914,0.06501072542018214,0.16032970939311475,0.2587006256170894,0.03839655581582318,0.12042659726890126,0.1548227565344683,0.09041270134274473,0.15913541398548225,0.11807357044394855,0.2711180881576187,0.1824367960850041,0.17270224628140507
AZE,6,3.529523093368829,0.022863212803735867,1.547165450555239,4.961540838753356,3.304815409936728,1.5180115967353,4.506812718152274,0.45472276609060486,2.5862812894863887,46.013089151373265,1.847780920269273,2.0659730055518764,3.5115943533530127,0.26325765143066404
AZE,7,0.9053092816059797,0.314746693512921,1.2401309522155497,2.2001795254872376,0.4111029315163634,39.978149218666736,1.5182001755936425,5.75777145210521,20.0764264420612,1.590383693528169,1.3561565296715794,6.729320235982357,0.00033039443115383103,0.0053292249602497135
AZE,8,0.1633793744305341,1.5431637453574625,2.398887776904356,1.7540530352871333,2.340734734909879,2.037457835944191,1.822882944450695,0.9893145175480675,2.8736706785338417,1.6053634815953102,1.0365855930468593,1.3819365632956446,1.3248985497325116,1.0836605504020205
AZE,9,0.7858514046424958,1.7370135217561578,1.8732642661300707,5.377190891071863,3.0566122772686457,2.8567211002727606,3.516288154222323,2.2789752852775598,2.480931609672105,6.229834880999839,1.0700794039882797,1.1807667111579936,5.3357702094977,0.6000569482243133
AZE,10,0.028909290863935986,0.05567038431645416,0.33132994074590444,0.022460984761822525,0.5923321866734047,0.460715393278297,0.08031152000402846,0.0851277665084064,1.4254061654811092,0.040690371390380724,0.009640227670962467,0.0836710332193088,0.031353038732891476,0.027207525741659952
AZE,11,0.1296433593922644,4.278707256820956,0.4957910789875396,3.291244072527201,1.9314408827030343,0.8944119358185935,0.2335709403876073,3.8470721482463164,0.4403666281260808,4.318884092923847,4.369288098178073,0.6081327976399578,11.76462338894667,0.5991412099579061
AZE,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001262446076458641,0.0,0.0,0.0
AZE,13,0.0,0.0,0.06617744333287222,1.812850285351805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZE,14,0.0,0.018268465390107347,0.0,0.008213385193662378,0.0,0.0,0.0017897712821545572,0.0,0.0,0.012107313189046235,0.012946521243093662,0.0,0.0,0.0
AZE,15,0.0,0.04480392617320714,0.010025051150377579,0.011347456829469301,0.00046479214310721657,0.8708992798593682,0.4331349629606798,0.0001221405379060656,0.001690752832534693,0.014397611577181302,0.0013620202237152317,0.09906329099807495,0.15043599975994865,0.0007384715113270335
AZE,16,4.947289797313543,6.724145648110661,8.557069858626582,4.998900832762882,4.293921364119751,6.0046094789897015,8.104889373069069,5.984790911670254,8.89281311260307,4.997981311965655,6.659599074911445,8.163207619777973,4.98420760280437,4.818930557719718
AZE,17,0.047266137600725885,0.30220238271309485,0.7137166667411696,0.1978780914049063,0.6625342240200137,0.23774317474389867,0.22611109410472247,0.3484084350617837,0.3174777232163993,0.19705591937168093,0.12844008002355947,0.677346502002946,0.1694685242367683,0.2888775877002178
BDI,1,0.054326039827424004,0.33553964986224905,1.4943446263237175,0.08133561815274991,1.0783841166774912,0.2916125846584665,0.5019400928995342,0.6033972378881306,0.3689486171206863,0.7701932865234733,0.3350994416413103,0.2906518411500886,0.7956010047669303,0.4812049190444915
BDI,2,2.1120362953797707,0.8462022871342874,1.583825591971979,0.5770007120546184,6.179825094704087,1.638511271841395,6.236105977273474,3.286004796061856,4.8635540022096,6.357789308701554,8.104897547756321,6.248818177642318,4.463019409242405,8.88123347300746
BDI,3,1.6207222582684666,4.00254961040808,2.851443822272951,8.437526912939212,2.5874237319411617,1.8788696902057975,11.608902020938897,6.243331178879874,5.5001768950286625,12.068129094494289,7.952926547263672,8.066048305412815,11.078666750274065,6.547518068054869
BDI,4,2.6047123100623915,0.9646054783768288,2.4772358176548526,1.986504034714646,1.7593696142430157,1.810723900350617,4.610970437695155,4.2769547838599244,6.9794981172302,2.4056001769707063,1.81086481643242,3.627548129432848,3.020562138643425,2.5956949194224666
BDI,5,0.0047479138549752775,0.11521191103117169,0.2302441620806794,0.05493935279073682,0.673326786870093,0.08055072489403516,0.1163020320795845,0.07052632017064889,0.21104703853162596,0.4661477190982108,0.7483564193267883,0.07710545336971779,0.32084174321154507,0.19893726836949185
BDI,6,0.11118289317968649,1.1381912977090347,0.1566521502157331,1.684680480017762,0.03808478862227288,6.113469331583763,2.674170823951576,0.10033056239062858,3.804106107920844,1.0474746162056314,3.673157160433519,0.8381230622947877,0.2222965334601198,6.591167585994658
BDI,7,0.03132233502534454,0.0002493277957124201,0.0,0.0,0.0,0.0,0.01069868622541191,1.3490351783960421,1.9377886069388233,0.11024089386318404,2.4808878009213418,2.1738335531455037,2.865445511168515,12.959115445192406
BDI,8,0.7948518664196218,0.027820581318844004,0.3720388389643499,0.25178394308657737,3.0931175800976467,0.3240148794470823,3.734860015896926,1.3308666798579512,1.634618793097324,3.3267739776247236,1.0308836025056927,0.26550806181367537,1.2215877565111455,0.8145968990981626
