index,countryCode,statistic,mean0,std0,p90,p95,p99,p05,min_val,max_val,aid,change_bud,elasticity
70,KOR,0.032753638252672204,-0.21447083067276768,0.4848386777542448,0.41408850453867857,0.5365703217098937,0.9390234756985624,-1.0091639946188968,-1.718830288614295,1.3167914809225316,7.2836563677742525,0.0001976769926457281,-0.5295419865507283
25,CHN,0.06695359509541948,-0.8556630936286548,0.5552783708894188,-0.16545314466994315,0.0733971857228047,0.43549645611024607,-1.7702363425076844,-2.5620804119855642,1.1750953838413987,19.703347259206993,0.003423590151376033,-0.020161660758296576
3,ARG,0.11955766825151262,0.8495297530914973,2.2562550073543046,3.7719550887611057,4.490752574739845,6.030052821659143,-2.866654317981005,-6.133578072653968,7.176582651210049,47.350859441449956,0.0029440130776695154,0.05109885982488414
100,OMN,0.12202792698929452,-0.34651928170835006,0.6976384154204293,0.5145342505648032,0.7986225503084292,1.2625946702140336,-1.510116669314615,-2.5400490122377732,1.6595898815089538,155.57267913689319,0.0038919244018486097,0.15008473558429933
110,RUS,0.13082034288003713,-0.3654548968013082,0.5193064238708838,0.2952717723730912,0.5056126570937846,0.8954612547806899,-1.1987247971709032,-2.084580593765096,1.8768263811294896,50.717922490241506,0.00253539184796261,-0.20801016836538974
60,IRN,0.1534630953521897,-0.038527723044904955,0.9122661085095962,1.205104644539317,1.5352938928921713,2.068387070552165,-1.513557542703647,-2.8269984683002964,2.582529148032319,18.58006300357243,0.00280192849036541,-0.08256106921018878
122,SVK,0.1994287856214382,-0.14757392889839033,0.8848145121923993,0.9574893378349214,1.2511021599497072,1.7617713453304917,-1.6173157959875162,-3.148481015850313,2.4921574321247957,105.2314889477768,0.0030613771643924993,0.06274498036519649
57,HUN,0.29215470240813474,-0.07274816219789053,1.1512227124761978,1.4547100369339148,1.7807109635013334,2.454119936506806,-1.9379810758054878,-3.844697770075425,3.584638930013169,103.37038214358988,0.0031193039545894083,0.2071217008860843
38,DZA,0.3338631087429393,-0.6749799540704159,1.4993879796603011,1.2385461058326706,1.775566785156732,2.74321136318445,-3.076648052482359,-5.101611198434038,3.874406722076561,146.3984081585396,0.018128077854603263,0.02948633494484116
107,POL,0.3498073726061614,-0.42481460564613005,1.3557385021860873,1.2573181415729549,1.827142895535572,2.7807539042160467,-2.78000277218454,-4.660883825330193,3.867730620290261,129.34219606220685,0.005215144142491447,0.08209165865640863
71,KWT,0.3511274403068661,0.31015276638712924,1.056401782608653,1.6986828493825934,2.0889998029372365,2.711228867629468,-1.3799314379705871,-3.0274466163431732,3.9300965153825134,8.837128982665694,0.00011535789617276532,16.846751386755603
33,CUB,0.35550962845069856,-0.05121886264039173,0.6634545621841078,0.7946514590711818,1.0288587806742155,1.5199495670068104,-1.1936818729849727,-1.9601306096997606,1.968678978197727,107.98107520199378,0.004905844080875299,0.001626333631498819
42,EST,0.36619450813895016,-0.2685247935407039,1.5446357191600935,1.6935761116117702,2.223055222232386,3.195976584832747,-2.9117744115134623,-4.8809596220228455,4.359793126394298,205.61781262345937,0.006484508590318013,0.1627817788473275
24,CHL,0.3753748353565255,0.04393594512595199,0.5163068011833435,0.7024072952298873,0.8857758654937286,1.289271067268418,-0.8340340675393123,-1.4691371879195487,1.5982232929777895,88.47692463804918,0.005729496618656951,0.0885529745134943
138,URY,0.3973837453118868,-0.919731241157001,0.7169124644911802,0.013356059461397445,0.23910843833947565,0.778694809595471,-2.0924105360246488,-2.978513226707307,1.583154297058225,149.45693755731156,0.009908692132463608,0.03240316493986596
79,LVA,0.39870864456153554,0.4051479563246731,2.1666600848978024,3.181456834582528,4.05851226869193,5.354651529294497,-3.2560400019779543,-6.345742960612512,6.912438848727442,155.87406452353355,0.006187955596892235,0.1213728725923776
55,HRV,0.4434072205998849,-0.15189364693494348,1.014236235617322,1.1650849496800337,1.5018740300097835,2.3188837711178634,-1.7356160059222077,-3.475421712996473,3.027163197345367,508.35229105483353,0.016669045580812183,0.033053514539915924
18,BRA,0.4484320180355815,0.4156428465006118,1.4577645177173497,2.3489126369008564,2.868308451015611,3.697708430655043,-1.9988018610397595,-4.139042475321483,5.002656204443228,44.98610269939645,0.0023491519193065435,0.25055583681015836
15,BLR,0.45058574018855857,-0.01699128331795623,1.3858379197883048,1.8248590610202549,2.208455920404752,3.0882871436639,-2.3076163883826495,-4.023268301433496,4.2200469613217955,108.14415690051052,0.010996623843250229,-0.049072377570543814
123,SVN,0.47576997742115334,0.0761729474454624,0.9832666666814566,1.3336624911678392,1.7338309424431524,2.310542468793144,-1.4731798347946967,-3.221877653726251,2.7902057656247137,157.40711244704562,0.00299029594742722,0.39330755888086144
75,LBY,0.47855133508195313,0.056266559923088724,2.7140987252978914,3.6261207069927064,4.61709862219575,6.32366853375248,-4.348129297844316,-7.716663595111256,8.782198742712389,91.05130213032348,0.007850714756692238,0.1407006117537783
78,LTU,0.4823609467845385,0.8460882923270713,1.3345886658531476,2.510629395265049,3.0260838171211346,4.182648497307686,-1.3772951052639546,-3.2891652918889585,4.873959249498825,139.28856214624167,0.0054856574432251785,0.09769448798190167
129,THA,0.5072792784370967,-0.43610186136730306,0.43529080600884307,0.10801028483831349,0.2517002380006731,0.5752885409299476,-1.136192181387931,-1.7721054613183578,1.249559017456586,97.12670397261849,0.013986637539579079,0.018161182241650933
35,CZE,0.5455708047435597,1.0396035665796604,1.180934875410773,2.5626529807543084,3.0049734356179645,3.691869254295085,-0.8726511446157816,-2.5770222451560065,5.157780939596148,95.35962752326927,0.0022396367428937974,0.3731471552926181
29,COL,0.5544786928258069,0.1863213339100823,0.39282707334204325,0.6872953259228276,0.804796424478127,1.1354999773930967,-0.43742651618812206,-1.3706643278944963,1.3583573765197514,320.78064932101256,0.03445158152333351,0.0008230505969388006
131,TKM,0.6393490929128735,-0.353609081602028,0.8161236578540123,0.720928272218708,1.0376678534142636,1.5575382002301996,-1.6724004711893918,-2.7443903345543403,2.1609378140045608,57.19380110723782,0.017715111332555922,0.06488817996491106
134,TUR,0.6417169489804588,0.024531704596341127,0.8742103094562294,1.1348570303670646,1.465221469333353,1.8800504519078904,-1.4180374847313215,-2.7565217993047946,2.879317758396196,291.79292381676413,0.0186517307677507,0.061806250023106045
143,ZAF,0.6654223500734229,-0.4445950511962336,0.49504218081774826,0.2111282914583802,0.35376421037370087,0.6805783525964799,-1.2373363794179006,-2.079897805067459,1.0359767199986498,268.49923921648394,0.018399175240048263,0.05382235337453396
137,UKR,0.7187390759771193,-0.5709119086083441,0.9713454041524914,0.7346404051308346,1.0433461887758657,1.7681701223883277,-2.18114096130678,-3.7189441032269785,2.5814824952348014,172.6333961606562,0.02868911196815509,0.012699700741392568
19,BRB,0.7501336888162463,-1.0963244670254193,0.8435455310599611,-0.01821571902924121,0.3042589362337754,0.9578007209978551,-2.5229453613366255,-3.9279676933930023,1.4617541231973887,408.18171652401264,0.013354101040618559,0.0023150965703037
102,PAN,0.7687291211384593,0.47254449241979446,0.6575926715231638,1.2867899232375086,1.5602222299618564,2.167448520804956,-0.6595059346838078,-1.3888235061721437,2.9414974824959255,249.13867272182077,0.02136855394932132,0.06165789662850578
65,KAZ,0.8313527216348336,-0.38683333449791396,1.375349097298001,1.4836150389096423,1.8542065653583937,2.586705188997925,-2.7371986456281983,-4.508270287226228,4.33952362047398,166.31657799959572,0.017382425447003674,0.008557717243491816
32,CRI,0.8818864578175356,0.9602535272242781,0.6691707745507011,1.8193831605014898,2.047042839839045,2.4656619340289803,-0.13851624226877143,-1.1990460833155012,2.892182866690357,280.98075703834803,0.020826148801819502,0.04229336916649371
20,BRN,0.8824324528575362,0.1897327847956543,1.4067641509661513,2.006349443372384,2.4843704788809298,3.310961680015287,-2.2075076925427934,-3.843541993351017,3.8065255923978714,8.89763167212345,0.0001156138981454666,6.241943107703711
11,BGR,0.9580709644141632,-0.09816529979312304,1.0369926057781,1.2087337798660502,1.6329920954491923,2.2435466182697916,-1.8370220112052376,-3.645720809810792,2.876239910247035,299.7676047414726,0.024867722632198358,0.05133182567145464
39,ECU,0.9799899038730565,-0.0374314904941705,0.4221643234851637,0.5089080187380405,0.6391841650017338,0.9531643632717749,-0.7403340803371476,-1.3809934245352662,1.4132930191989226,262.6955908663893,0.04236239678472042,0.024930398175125296
95,MYS,0.9856141153883868,0.0031014798767315705,0.6104420215421437,0.7827353922267329,0.9756762660934672,1.2773945852248823,-1.0170155767553437,-2.329513432440263,2.292874790886421,125.90600986522068,0.010239251422971742,0.0781142949949858
51,GNQ,1.0941618159467135,-0.10972465348474128,1.3200162942279894,1.6160324623266065,2.0395808436692566,2.991280011881051,-2.188522625060334,-4.486511908898496,4.295066400483293,564.751987920511,0.0352830557800028,0.05014844559871604
12,BHR,1.0974947513265327,-0.19641977703164684,0.6926056868304615,0.7276686865441738,0.9284602757639618,1.3628819948218858,-1.2901908904810415,-2.691667230096129,2.2007701997503037,564.0080377397048,0.01626384998335594,0.14727543749481617
59,IND,1.2019060088218514,-0.23203785318028536,0.7120971126920425,0.6390872067294503,0.9377097695294897,1.5208912329197695,-1.3728557699799497,-3.1652750757934833,2.2701390601652314,57.59692315092253,0.03821524634421496,0.06701095048156243
126,SYR,1.3379025911659357,-0.5678897293949503,0.6004483996176485,0.17580588623849552,0.3404109233351158,0.7245958158336008,-1.5942102657040684,-2.6413507789307755,1.2984548741700028,160.24434315355978,0.04877446581148214,0.02817395636800486
58,IDN,1.4424610999176588,-0.24863166060446115,0.42138884906281465,0.27026015892784006,0.39481829958107756,0.7581006724750624,-0.9754641701708774,-1.518486655526359,1.193553821497572,173.23357281630754,0.06772319389367645,0.03434541909067584
108,PRY,1.6117292095125562,-0.41253709943926326,0.5510401264044128,0.309695844902947,0.49994583330426695,0.9303678147553537,-1.3062118639643017,-2.0648495887168736,1.4219766092512478,272.18763282500834,0.06545812580624603,0.03575114419826833
37,DOM,1.7342014327520936,0.10513595586486177,0.7689606952057539,1.0504992384732956,1.3341911200848038,1.848582799478196,-1.1992867630619197,-2.2692155093659374,2.4747059396346796,303.455822503264,0.0519729053166529,-0.011476430907838068
104,PHL,1.8850261424476766,0.26191390125138775,0.5082009041986634,0.9482333608905803,1.114312472684127,1.5267378546622288,-0.5416959704312964,-1.2935392198194562,2.063302917142252,166.37218223529123,0.06721553462518345,0.021119576933577914
0,AGO,1.8986927193952736,0.4026893288817535,1.515125874143057,2.384956579269064,2.9411706047425152,3.980199491561374,-2.0935153179414208,-4.416617564226312,5.4393137004358625,247.65046491272415,0.04140267420799015,0.08301053963609693
97,NGA,2.047640105008501,0.39053822254468823,0.7489771282319982,1.3101301580809805,1.5598814514427244,2.1015307478904677,-0.8567340564113055,-1.817994338183538,2.9416672872931136,297.5506290932962,0.16935279216784568,0.021385299088437077
139,UZB,2.1798847175722607,0.24581378930129869,0.5410685687842277,0.951994783875253,1.1332953154080903,1.4282466226876394,-0.682880256843336,-1.455438508120864,1.8685562093108246,185.52733596787579,0.08268707077278488,0.0014083727806909522
125,SYC,2.3504211168985507,0.11911533604046337,0.9293830701233605,1.36648519714335,1.7013026807760485,2.2667006314923546,-1.3588387610360115,-2.8081207938689907,3.0142123294188545,2867.883679362191,0.06734163491914709,-0.0457955393316211
103,PER,2.4878478670205992,-0.28902421010587986,0.9295117319986862,0.980260669556383,1.235422178674344,1.750024526709255,-1.7643381151051498,-3.322126777275431,2.5879372689757902,295.5942208361065,0.05032360641093164,0.04877544149837653
6,AZE,2.4967131623954244,0.18478064549035073,1.0268824061069328,1.5082607500880305,1.9174487745974014,2.6995922965457693,-1.498147757744658,-2.783087002409104,3.211752077541346,437.2002066233457,0.08342089029527963,0.03260470335379718
63,JAM,2.538102029001394,0.2863413082252885,0.9486627731531793,1.5608381056721339,1.8583815325762152,2.3997747589742704,-1.308198450971065,-2.5282859330837413,2.9717879807552006,499.0342318401538,0.05470709969874535,0.019843913942331388
101,PAK,2.6345504813075564,-0.5128159212742212,0.5947259440062627,0.22469721696869208,0.4490110175320658,0.8751610341770631,-1.5086240177041583,-2.6504542171922667,1.146214625310298,239.2133128331597,0.1896325839267768,0.015163966448539186
90,MNE,2.6923997163625977,0.7027541702177966,1.9628822314836658,3.35542084736978,3.9818540853719684,5.091174248387153,-2.5161637451238796,-5.277852851966805,6.962295561796605,1196.0522997377784,0.08669084833583082,0.05000697164150547
89,MMR,2.8385532209741724,-0.07251383521990784,0.9767746581826189,1.2115013755184878,1.5241359882340662,2.2014633467157205,-1.6151848645470517,-2.8777562959890375,3.7331364554889266,138.03793627677564,0.13288914982944242,0.04003336075610748
40,EGY,2.874539643687407,0.1131795627667812,0.6339319506508388,0.9304032225271137,1.194701429526812,1.5462605650889605,-0.9281835599155788,-1.98034065386111,1.9196343008305004,317.34759948422794,0.0991464043712227,0.03872488276591471
118,SLV,3.048530553800887,0.9125049114795566,0.6235867093761052,1.7088949191177127,1.9298583057152308,2.351413953743275,-0.091191161869072,-1.0934471719519254,2.816326602535115,567.0600418992983,0.1000960282112482,0.006508261020372408
45,GAB,3.3791052077265515,-0.5104857086769382,1.1146005021825243,0.9412683488891321,1.2717795283984341,2.085087856036162,-2.2968755491094335,-4.1341311091823165,2.750895473335152,962.7924674455987,0.07696594371049478,0.13917572415886673
5,ATG,3.3991156015474866,-0.047791124120035645,0.8894847249569011,1.08130165678729,1.38988347050658,2.0171970138458786,-1.4805223675961212,-3.3435704567449376,2.697468092619987,1004.8394717983748,0.03247803363008942,0.18877118622365202
83,MDV,3.5601108542148845,0.904012415011207,0.8219028576325755,2.007813593295211,2.3116189850745483,2.830177432433126,-0.37552306809966024,-1.6843538739366166,3.48270454689247,1786.9712776464494,0.1470863454685501,0.04812095827769367
94,MUS,3.5941283761577765,-0.2602210186805127,1.100366021343193,1.1557357441954716,1.5743058202227371,2.2788160329176126,-2.0765119767167595,-3.6543786280169215,3.0757581357727384,1165.535454072542,0.09252376257290651,0.04136795357762755
52,GTM,3.7082189543622253,-0.6055119175015011,0.5512941864333234,0.09526674739000639,0.2554693841533015,0.6844121989948087,-1.4991630215882041,-2.505907336691794,1.1212410551587588,390.90933977368115,0.11803954172719114,0.029535392409514732
73,LBN,3.91069507505684,-0.01242584666569546,1.6028237419891156,2.0688356119448015,2.6602710584611553,3.80870991427299,-2.4993690358848744,-5.697367641187586,4.514732107733174,781.684309106029,0.07643375827268128,0.06829431383665019
80,MAR,4.007953902469859,-0.6087004362842563,0.7256583488233744,0.32177934949895143,0.5762150811179194,0.9859903889278957,-1.8071227496960678,-3.0711397807516145,1.835694929027952,706.7258518592586,0.11699028973994846,0.06972546491627545
133,TUN,4.267815894565897,-0.22570735815449355,0.6179354969243116,0.5766464791737472,0.7854739889014507,1.1724482849689546,-1.2594639444943037,-2.4716033799870343,1.9606577963851415,1068.325320436915,0.1280969987913488,0.05291499497191379
120,SRB,4.339178756414673,-0.02755228364665044,1.4228999470929968,1.7737644794728595,2.3620741517564525,3.291847632403824,-2.428551425488123,-4.625868476238184,4.411158015003437,1774.9276051597935,0.17090951188623935,0.035677350473219
86,MKD,4.381226183845093,0.254147531038826,0.9813679246895786,1.4796497298558624,1.8479308792334548,2.6459558005283133,-1.3319678939380377,-2.8362163765817163,3.4376330108643174,1570.3683532960067,0.17255818703802123,0.025813863360521272
113,SDN,4.489921902496938,-0.2796469200711062,1.2224462304576718,1.3898565091263477,1.7444974626592065,2.5182750782431804,-2.2650746891614633,-4.571663552406693,3.4991713600538974,325.92643118404675,0.18030477582084617,0.030407410668744733
22,BWA,4.685408302471421,-0.25779699252308175,1.742743862783727,1.9988169604229904,2.5728487826729873,3.8826798390105774,-3.1799703657880283,-5.434216479907268,4.981876245257763,1144.5789602719901,0.07627553401694372,0.014938067129118038
14,BIH,5.42994545223207,0.15294738410536757,0.9782515426727845,1.435565181500306,1.7383885478069723,2.3649862658446628,-1.4080897079236119,-3.0617378206387422,2.8948480718834815,1970.9308999150162,0.19672756173013736,0.03826397558970667
76,LKA,5.9868845300286075,0.32039816436210516,1.4207671888834386,2.2074615546268728,2.731467018774766,3.6877653966219124,-2.0255708123669693,-3.979485999078225,5.253670058982834,634.859951133551,0.20956990680142792,0.048102329300956426
44,FJI,5.992648299566924,-0.476131178790553,0.9586916467770857,0.7626961598907918,1.1600969051670824,1.8426670804772436,-1.993623114291791,-3.313331129017759,3.2441951293229265,1134.0296905858345,0.13451194416444545,0.032267264679018574
28,COG,6.1128902493989905,0.9125142014099051,1.3329042830599722,2.6290141415693347,3.1172863948729903,4.085618426961845,-1.318143697865588,-3.115874755770823,5.382362339379209,1497.2115549720118,0.34890906453718323,0.032628564229467145
41,ERI,6.527876044006402,-0.44164321418552505,0.6029382862491781,0.32945364217607137,0.5748426650878826,0.9733778144730922,-1.4063546410038472,-2.4814385092286253,1.354193930434533,677.2854322557292,0.325452172241285,0.028929005643112425
26,CIV,6.596393911207081,0.08321734055937222,0.8110452119520317,1.1419326056461538,1.3408683848492424,1.8647842238242454,-1.2714711841129878,-2.2020568988297105,2.2797927111081573,653.0829875087445,0.3336894355508229,0.011153262505620248
48,GIN,6.790361080162453,-0.511370221423377,1.0483070839025865,0.8194350706321569,1.3675201022772414,2.071601281037672,-2.1215470385500663,-3.4066687093604777,2.913712285617548,449.13905344213777,0.5057774227046421,0.018603773729622804
16,BLZ,7.112946787386096,-0.09377936684824201,0.863512257702066,1.0115760974886503,1.338889704932305,1.9146435893850438,-1.5326752337364626,-2.836938694483432,2.558659339476496,1207.2580161881,0.14237644632329494,0.07202737537878179
81,MDA,7.221043445938738,-0.7260899398287746,0.7383548010922333,0.221506128760665,0.4404752470317407,0.9540948563935625,-1.9322941937803564,-3.1954379065894196,1.8347974728903471,752.5562270154131,0.25662492525739533,0.030223558240378024
64,JOR,7.3992491860976255,0.2570652568213171,0.6490329265022176,1.1214658481109698,1.3365224147677215,1.719723559723589,-0.7849251557194189,-1.8479531129353466,2.4048347280116436,1881.195425539196,0.23475461915981788,0.03326948925458724
61,IRQ,7.755987655100468,0.3009939339976416,2.3937011409793474,3.414561830823098,4.2155741912267874,6.054815407106528,-3.635463668355484,-7.1898383182999,7.384512729094858,2576.7890928709576,0.3406272821496708,0.042610343152075694
66,KEN,7.761623685798838,-0.7501627974046604,0.5043797722860686,-0.10029336610789297,0.062148948882382475,0.3602569325225011,-1.583612883228344,-2.2873146662597117,0.9924695953862788,616.5063625331137,0.3721913025063386,0.031751833105623496
77,LSO,7.892392835065953,0.226468198751526,0.42809255239659344,0.7832405106998698,0.9634517741814401,1.1913459085652076,-0.5074686929052655,-1.105522803869418,1.5551111466946599,1063.3935725020388,0.2338027417520336,0.07072080492416355
121,SUR,8.025584950733169,-0.37807171512064064,1.9389805907030555,2.132564313183869,2.859523687248736,4.085576317091767,-3.6687409078101028,-6.004144088507229,5.18712730063473,1609.5152494197216,0.16201539976474758,0.04140168135657321
27,CMR,8.099919802104912,-0.4949427925536387,0.8360576830675095,0.5715511413468501,0.9099896262051157,1.5241387002856628,-1.8859742400603376,-2.767348588890063,2.71661348218061,798.2734546456439,0.4262860604691512,0.03504867982343566
54,HND,8.296139307347804,-0.050413441265279406,0.503555985167939,0.5787653357801023,0.7671394889703484,1.169458945280067,-0.8951645115684181,-1.8264570276939347,1.4852161475963208,1013.5196904099321,0.2787196586918682,0.021157986436245998
127,TCD,8.60518418775967,0.6589473870068872,0.6471944669696733,1.506972777672547,1.7579650627998658,2.181043167511966,-0.38315853150788165,-1.1109102456051858,2.7899276701501883,370.04948037998173,0.5313047643003159,0.027067016477406006
10,BGD,8.751059383839793,0.013521523390668512,0.6265311111376546,0.8344130153949025,1.0806068778620406,1.4467642038555384,-1.0002754390058213,-2.0662956998875286,1.928364390195373,252.57871182317297,0.44479315837005307,0.03505715426312482
30,COM,9.029961951862283,0.3170748691499528,0.595414473785112,1.0816133244398132,1.3559844080405083,1.7085936937977497,-0.6516076392346762,-1.3790499607342341,1.9921765032179228,1106.6359220511742,0.6084358331492289,0.02310050881229848
96,NER,9.250183931576174,1.1463534787795868,0.8396848351713428,2.1862558670862144,2.5415258523830913,3.085274877936919,-0.26258974824394377,-1.6550467869592096,3.645859346662175,495.8189048107133,0.4914509484369908,0.04711767252473995
67,KGZ,9.343585099707601,0.33893049572828615,0.532241980773857,0.9953859390263159,1.2493729824693223,1.5849484390439401,-0.5100369182826069,-1.30159632940638,2.5150525345720176,725.9680436473465,0.38287734267304935,0.0269263692915043
85,MHL,9.369526327842365,-0.29572896054324393,0.6271108069528347,0.49214023736407997,0.7356856026834527,1.1292456133158573,-1.3692505470440284,-2.3607019362448236,2.2047149634172305,3632.3303260931516,0.2734014950594151,0.08469416693835068
130,TJK,9.458711811576434,-0.9014739030271914,0.888871868519253,0.25418052367681604,0.6341004752778289,1.1317905145730383,-2.390953553724701,-3.5205435736382884,1.7985025412052051,557.3843191946255,0.5908968725535116,0.02222607578404728
106,PNG,9.5219178067763,0.9854581636251084,0.9054154235069847,2.145954676897963,2.4868491563876196,3.054252498253545,-0.5167635448556881,-2.0861683004254714,3.4518414074570067,1005.3441510007424,0.3838419115838586,0.02617975238551068
91,MNG,9.67699038987004,0.49715381725924374,1.3295869491731875,2.25840201490403,2.7190110304753476,3.4187569162442046,-1.6847192590359903,-3.8909840188720257,4.3717774361582284,1707.7214084946847,0.47895206852507893,0.035651319536393104
145,ZWE,9.678242269957185,-0.4792122904808284,2.239520245323615,2.601128046141923,3.0946813184900877,4.218257877094748,-4.329806742607689,-6.219093671435383,4.900813487883053,361.2554475466236,0.21714654339794137,0.05988264727824531
124,SWZ,9.766940483973867,-0.8759255724480892,0.5599281915966888,-0.14080217643097453,0.04045414713414445,0.367516702216175,-1.7852938345189964,-2.90686826646581,0.7993484257239895,1006.7453923007208,0.12748018268652622,0.09271641756190098
119,SOM,9.871812770568964,-0.7132970338651835,0.8217058849275888,0.3338791028510212,0.6318056775606695,1.142208766702404,-2.0782403063096972,-3.2165929593503764,1.937090497866965,191.9626495841429,0.5348282125734974,0.07208075211182777
53,GUY,9.877748371113414,-0.7386154474042592,1.5893186709872709,1.401444564523582,1.9292754460861146,3.10692898925117,-3.3006459007901383,-5.39536516237453,4.100950418303565,2131.469422252345,0.17974071616745446,0.0466022861749599
17,BOL,9.918318179793639,-0.6684569254196134,0.6386298056196311,0.14616408020921393,0.39073039501684187,0.8711166954900136,-1.6756084590278266,-2.732370446695961,1.2057376408479952,1234.1601096334527,0.38534855552565905,0.025342433694606446
47,GHA,9.92208659832091,0.7720530557126772,1.9264573353476866,3.2225996783600395,3.934944789116451,6.000154957107972,-2.234266725018801,-4.8949843694760835,10.05617018973238,822.1253570014692,0.5542454665143955,0.022244917596914777
46,GEO,10.074892592400483,-0.21044546539060327,1.875531730748295,2.1896342657450614,2.8221657465784804,4.03702124854023,-3.2013984474009916,-6.325579570910149,5.968814554562074,1635.2774303905555,0.35803819368983625,0.030787447812097097
1,ALB,10.11186809038101,-0.4701409330015049,1.105182417699485,0.9731370157892242,1.2711842753296874,2.022980388256469,-2.394721935406491,-4.292365873362901,2.612665994825252,1627.6754457567647,0.34664199092995207,0.04774684417072388
93,MRT,10.160546194261453,0.12594141976832726,0.5779367207538836,0.882113329598938,1.0347533354464014,1.3445961954211054,-0.8333767044595003,-1.867893829979025,2.1771787483888123,1282.91395720434,0.4815745146038642,0.041397052463393466
128,TGO,10.41284878217095,-0.45972911400840827,1.2058858145839855,1.0426101608243357,1.48071009496136,2.2055747766937492,-2.4651866889300047,-4.53690408564754,3.3129643724790636,495.42107553080166,0.5038081777792756,0.03369958135295801
82,MDG,10.545457914126002,0.49097660992232206,1.1489501267571773,1.9667498438639643,2.3717994760253656,3.284768403575991,-1.3996367794033044,-3.127486857603458,4.973889181050879,501.82838507414755,0.49004486657494295,0.03491299308807917
105,PLW,10.726169766041016,0.05443982077587525,0.6251736432986698,0.8747208424894048,1.0654814585488006,1.5357698290056538,-0.9748776605055629,-2.2059208991582864,1.8446903814007283,10787.812741685491,0.39253100561555565,0.013061425630554919
8,BEN,11.482927504195963,0.7200970011333718,0.7377541307503904,1.6739235566387234,1.993133855721854,2.5015946317759474,-0.431397866224701,-1.6108319630556194,3.3848944762407003,795.4806214205422,0.5887152465509332,0.03260582532249747
114,SEN,12.110463944446494,-0.7718027093783738,0.7190455842675405,0.12863075296329107,0.3945719775543194,0.8959847081257553,-2.021022341909582,-3.315731638666095,1.8957229734207965,1105.5814074913678,0.5217827068069434,0.04189753046973934
23,CAF,12.282407959024633,0.6992077249077765,1.40448092569751,2.569745436891674,3.2006166397842026,4.1723546973383705,-1.5480302209632366,-3.1092071678585556,5.6382068989966285,394.3551889237981,0.7861039054207802,0.03391843585313168
21,BTN,12.65078813618635,-0.09045640198035994,0.995161761680348,1.2656390085402924,1.5483991891849784,2.0646076379433786,-1.664037218723108,-3.5300881818778276,3.247104531080121,2194.0137463060382,0.4754164467063662,0.06612289804338903
141,VNM,12.812742764498386,0.8029548523579556,0.6050508223791731,1.583039073072113,1.790724287605333,2.210493301170869,-0.18976712040172963,-1.1544638109904592,2.8324907587383805,599.4382232929299,0.6492858410035168,0.05469082655845761
116,SLB,12.9260320878122,-0.2835949499990693,0.42171456761641707,0.25823431884805276,0.40796632021663504,0.6833764333143877,-0.9679626817637774,-1.6147074786751858,1.2320813293910742,2142.4036155025415,0.5389924652046589,0.05502177901963358
