sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,0.4308401382716997,0.4133319560905032,0.4709442126456044,0.5388582612170536,0.4735400215180212,0.37696280537502397,0.4759959205588643,0.7485215171845667,0.7141735182488811,1.1238861906236366,1.414034893142945,1.632197631396726,1.7367066656149472,2.428409736212602
2,1.5489061130822943,1.4859627426753523,1.6930835943319058,1.9372402446812944,1.7024157430193712,1.3552126224641932,1.711244904231542,2.6909970793149873,2.567513167771729,4.040464284615772,5.083572990405948,5.867886170425764,6.2436048363381005,8.730334876822065
3,2.4005024075529597,2.302952458640508,2.623949385992398,3.0023445785954204,2.6384123965020048,2.100315271206249,2.65209587451754,4.17052067459327,3.9791446935379873,6.2619316696676925,7.878546736546011,9.094079208792799,9.676369868289493,13.53031646885977
4,3.1372726469047514,3.0097823409308595,3.4293007203971544,3.9238342329395812,3.4482027665358785,2.744951069200845,3.4660860234564255,5.450550849099099,5.200437110929039,8.183864711913078,10.29665668993135,11.885264459957186,12.6462737190353,17.683086518954948
5,0.09402983270796693,0.0902087137005259,0.10278245129966378,0.11760453043860176,0.10334898039557007,0.08227123329021478,0.10388497450439312,0.1633630360474741,0.1558666671930495,0.24528548085390034,0.3086097432305851,0.3562232405788252,0.37903208806325667,0.529994633644068
6,1.2459607875248537,1.1953282987643583,1.3619390812147383,1.5583419553330302,1.369445986397516,1.0901511538287765,1.3765482817298063,2.164674031467421,2.065341921939545,3.250203494908951,4.089294085076508,4.720206094003218,5.022439212533786,7.022798106745532
7,1.6926147634128963,1.6238314607259787,1.8501691375958151,2.1169788218473866,1.8603671299139777,1.4809502480312875,1.8700154672083111,2.9406697709298353,2.8057289310966427,4.415341537760349,5.55523063778559,6.4123129724915175,6.822891093038473,9.540341778780506
8,0.9948650474873626,0.9544364129432688,1.0874704904632224,1.2442927248727875,1.0934645455377672,0.8704553869442178,1.0991355308960342,1.7284320298623668,1.6491181021273023,2.5951971255288684,3.265187632607,3.7689533305372795,4.010278072719962,5.6075090339247025
9,2.8168123905763793,2.7023447258358164,3.07901092681808,3.523029755420406,3.0959822021145813,2.4645649433367747,3.112038753567754,4.893798179242238,4.669232591222374,7.3479146117763054,9.244893067972603,10.67123070387733,11.354505813048823,15.876827683232811
11,2.9551343109466406,2.835045616115403,3.230208324863942,3.696031068153061,3.2480129887801468,2.5855894591973465,3.264858010576235,5.134112218019511,4.898519149615116,7.708740083581912,9.698871248080659,11.195250382508597,11.912078285454355,16.65647254061826
13,0.026928299556528548,0.02583400602956794,0.02943487782593011,0.03367963053482307,0.02959712064571087,0.023560867345202026,0.029750618844178883,0.04678396892199969,0.04463715593419914,0.07024495008743475,0.0883797766352129,0.10201534826820119,0.10854735475924222,0.15178006646512776
14,0.05498164036125253,0.05274733466279235,0.0600995195892469,0.06876636713277191,0.060430783594597685,0.048106087510416666,0.060744193014548316,0.09552253192005875,0.09113921394001574,0.14342467391206354,0.18045198449922234,0.20829281024728927,0.2216297248554274,0.3099013738641159
15,0.24312392240070535,0.23324402137042052,0.26575472905011865,0.30407875786748506,0.267219549011871,0.21272083935724978,0.2686054175853635,0.42239213827490474,0.40300949611589376,0.6342111486931387,0.7979426220859076,0.9210522767682872,0.9800269266868612,1.3703563057807409
16,5.928838202576611,5.68790619519691,6.480714750524972,7.415287391034452,6.51643595995339,5.187426339670497,6.550231854907448,10.300486357507912,9.827819792389667,15.46592062904694,19.458688616786464,22.460849887382967,23.899010122575884,33.41761163043428
17,2.0181462877872667,1.9361342611998038,2.20600225020412,2.524126010824214,2.2181615677196334,1.7657734707663622,2.2296655180069487,3.506233024840141,3.345339736617166,5.264520507771483,6.623638368156076,7.645558754001644,8.135101163615131,11.375184573154334
