sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,1.5678021411615604,1.5142243480329474,1.56314721194665,2.159019854759183,2.2999494732795496,2.247893387272425,2.1603637940845166,2.3714006784617743,2.6299577566308256,2.5690132296719677,2.4717572380410955,2.2741716978820916,2.563114229919184,2.9050384505887044
2,5.63637902979515,5.443762409544153,5.619644172300529,7.761855858456836,8.2685095526001,8.081363595951268,7.766687432053882,8.525382575011148,9.454916765031731,9.235816124260063,8.886172749398966,8.175836307124523,9.214608729761466,10.443854727431102
3,8.735288289346048,8.436770092057053,8.709352523861883,12.029362863205854,12.814577281506681,12.524537545912032,12.036850860027622,13.21268037085795,14.653277087599454,14.31371382341803,13.77183477984658,12.670951824159124,14.280846497812025,16.185938066602304
4,11.4163522297522,11.026211827471673,11.382456172254404,15.72145520524538,16.74767026286809,16.368610560143544,15.731241443132555,17.267960485839865,19.150709972128062,18.70692681354501,17.99873243890966,16.559962799081372,18.663971738275684,21.153780392417907
5,0.34216907840570465,0.33047585282798825,0.34115315120565026,0.4712009344592677,0.5019584876116411,0.49059737098421435,0.47149424601198825,0.517552542745451,0.5739820084475644,0.5606810107796226,0.5394551225427859,0.4963325496061204,0.5593935681515432,0.6340177138899832
6,4.533978654637162,4.379035269863034,4.520516911509541,6.243740635003521,6.651299640953146,6.500756931127918,6.247627217407137,6.857931734786296,7.605661465883166,7.429413980888855,7.148156175128207,6.576752043174313,7.412354469193701,8.40117638575932
7,6.159326428789973,5.9488386966015145,6.1410388988875715,8.48200656356303,9.03566796072675,8.831158464339985,8.487286414118078,9.316373851408668,10.332150908415024,10.092721948769844,9.710638403988872,8.9343964232588,10.06954691658509,11.412843263567288
8,3.6202558978705506,3.4965379130073315,3.6095070702589473,4.9854533028132275,5.310877837732542,5.190673669464393,4.988556630804166,5.475867819682216,6.072909220891291,5.932180504318503,5.707603966207606,5.251353653547228,5.918558958534205,6.7081057667727215
9,10.25021604280305,9.899926972360777,10.219782336365174,14.115569414637234,15.036960576658053,14.696620355206107,14.124356026207291,15.504105167424996,17.194539081914456,16.79608665507193,16.160231594346666,14.868426703671354,16.757519274459938,18.99300361276617
11,10.753561445568927,10.386071138341984,10.72163326660865,14.808726216660823,15.775363059710767,15.418310147996607,14.817944302116038,16.265447174991888,18.038891255899763,17.620872490510365,16.953793237016377,15.59855319041102,17.580411226525893,19.925670886634403
13,0.09799051191451749,0.09464180148857486,0.09769957029330185,0.13494270434196207,0.14375106421095482,0.14049746327357826,0.13502670301693132,0.14821689570135457,0.16437718773293458,0.16056804291912408,0.1544893649045613,0.14213990592707668,0.1601993446054895,0.18157023608453493
14,0.20007498333079235,0.19323765623085237,0.1994809447970848,0.2755231990764832,0.2935079245313081,0.2868647900013187,0.2756947058189823,0.3026261661196295,0.33562191331666086,0.32784448088736046,0.3154331629069232,0.2902182951529924,0.3270916803609291,0.37072632082657114
16,21.574696512464282,20.83740664902462,21.510639523089154,29.7105080468276,31.649855920751033,30.93350643522325,29.729002142679366,32.63310375973805,36.191135954102776,35.35247166177128,34.014121337858434,31.295125137850977,35.2712948818371,39.97655143017956
17,7.3439166644561595,7.092946955031928,7.322111991955894,10.113305419082069,10.773449544922064,10.5296078333456,10.11960071499232,11.108142094866187,12.319278108286849,12.033801060265372,11.578233435432939,10.652700995507695,12.006168898367699,13.607814231174597
