sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,5.253619273168328,7.240801163490568,6.769824414514969,7.28960544534988,8.045185619491374,8.225270500667309,9.189352329971248,11.35024472635935,14.907095609328948,14.51000166403677,13.910484240796851,15.352995127698417,14.655998279672724,15.259870001785005
2,18.887198023517804,26.031282114832205,24.338081549689203,26.206737565245252,28.92311110311072,29.570531221500893,33.03648554254128,40.805073343819565,53.59224795121303,52.1646622072331,50.00934723244759,55.19529378764199,52.68953217722937,54.86050121843647
3,29.27147355443042,40.343410656437236,37.71927998849929,40.615332387249346,44.82518162367803,45.82855654728856,51.20010981436768,63.239905876083064,83.0575327623017,80.84505326695476,77.50473538563932,85.54194118271124,81.65849936028899,85.0230779917013
4,38.25557226185967,52.725745384404014,49.29620774239939,53.08112624363235,58.58307650849546,59.894410624440944,66.91461901214171,82.64970960812892,108.54982891693501,105.65828780422882,101.29274837046486,111.79676029120347,106.72139949714749,111.11864587168886
5,1.1465898775100676,1.5802875860310552,1.477498033754963,1.5909390041581417,1.7558425752529427,1.795145671102217,2.0055542312003762,2.4771638434045085,3.253438066215899,3.166773259647614,3.0359300117578107,3.3507545727165153,3.198636672836663,3.330430236071204
6,15.193114627645478,20.939911393037896,19.577878218938714,21.081050103335276,23.266137297365034,23.786930697142907,26.574990695676338,32.824146595497105,43.11032082483161,41.96195176436682,40.22818758029765,44.3998323297096,42.38416418617934,44.130520710585905
7,20.639566171310342,28.44648364803121,26.59618668698627,28.638217984400637,31.60661866040141,32.31410689436353,36.101635010856924,44.59099811185615,58.564576200293025,57.004537999210775,54.64925131313322,60.31635381047221,57.57810579172201,59.95049894003689
8,12.13127961718615,16.719937056606813,15.632391435591419,16.832632392710646,18.577363765333462,18.993202815477552,21.21939120809039,26.2091684493,34.42239258571852,33.5054518189534,32.12108932168543,35.45203167017514,33.84257669903144,35.23699382995495
9,34.34791364471038,47.34001459761353,44.26079094981305,47.65909467777031,52.59904202142621,53.7764284336735,60.0795497101789,74.20736171317702,97.46188409535826,94.86570271400218,90.94608623415678,100.37715399879303,95.82022166285238,99.76830634221406
11,36.03459657465733,49.66468547431264,46.434253982625144,49.99943424777212,55.18196182339108,56.41716477681262,63.029806077516184,77.85137606504406,102.24783115241989,99.5241621203065,95.41206960605392,105.3062578144623,100.52555351777147,104.66751218620702
13,0.32836084890171724,0.45256336501492145,0.42312645360863815,0.4556137222235621,0.5028388701632954,0.5140945058275129,0.5743513899716981,0.709411131602985,0.9317208412756406,0.9069017407298875,0.8694308012136118,0.9595903797335286,0.9160267972203415,0.9537698884095416
15,2.964627505729604,4.085998085631598,3.8202249962676036,4.113538436173642,4.539913788206516,4.641536034574257,5.185569273436062,6.404965027516027,8.412102852536039,8.188021972030606,7.849713131841406,8.663724812220318,8.270408144296331,8.611174123751617
16,72.29562866055544,99.64145570924384,93.16029322272793,100.31305676270541,110.7106780696008,113.18884578977972,126.45568114759067,156.19195744430786,205.13817095266913,199.67371779771392,191.423693052402,211.2742429296776,201.68279317240305,209.99273790010903
17,24.609063296943855,33.91744336385124,31.71128870659921,34.146052937364054,37.685350203599,38.52890585718722,43.04486895370335,53.166945753632824,69.8279872120105,67.96791522612503,65.15964887696602,71.91667481974676,68.6517942376237,71.48045704320488
