0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.632617757049289686e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.960471476007389843e-02,0.000000000000000000e+00,3.863940924195759852e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.293439993174660074e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.654679742461389935e-01,0.000000000000000000e+00,-2.311520536156259908e-01,4.391986544563350137e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.225810220382699711e+00,6.456795791097500459e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.184596454325750226e-01,0.000000000000000000e+00,8.629773712501039862e-01,-6.085551136409079742e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.633591577792500082e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.614663507581239332e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.485415027967999846e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.084129415463610080e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.334752003502470030e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.437971089496359933e-01,5.407394719514719839e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.340331737245130037e-02,0.000000000000000000e+00,-7.829777565930279640e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.516313640574450172e+00,0.000000000000000000e+00,-5.291002711939429837e+00,0.000000000000000000e+00,4.396048214063639770e-01,4.277709235881269834e+00,0.000000000000000000e+00,9.266698526648540213e-01,2.100673120589779952e-02,-2.871982592568639858e-01,0.000000000000000000e+00,1.858220055075679999e-01,1.219377164612269970e+00,-1.650087954232489995e+00,-1.239051963330630057e+00,-3.327665023705030090e-02,-8.762986998401539607e-01,-1.346401174972120085e+00,-2.138085093970650163e+00
-3.785226449164760254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.177123766842190083e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.477381023524060200e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.286234934399829999e-01,-3.163077585951289961e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.447384414853249979e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.515906606945040203e+00,0.000000000000000000e+00
8.857085929064999197e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.935557014828159755e-03,-2.950547864163219902e-01,0.000000000000000000e+00,-5.494361442148389812e-02,4.361886662526909930e+00,0.000000000000000000e+00,2.522091843263489785e-01,9.663791962280189260e-03,-1.115140515041619998e-02,-1.546832037242059921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.231555288007430526e-02,0.000000000000000000e+00,5.925770535028410113e-02,2.247115025044499892e-01,-2.622869095911509740e-01
4.050345467129899957e-01,1.141699039654489933e+00,2.835256257210709910e-02,0.000000000000000000e+00,2.263217324127869912e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.161980301704010010e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.935731864162689941e+00,0.000000000000000000e+00,1.572902422104470066e+00,0.000000000000000000e+00,1.438858195453120103e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.516273905226420027e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.965201042457199954e+00
4.487655580526489843e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.128515571813480056e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.763624686735599904e-03,6.643904756353409546e-02,0.000000000000000000e+00,-7.301703928115169670e-04,2.053459173159949969e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.085067162388019691e-04,3.369719727373109847e-03,0.000000000000000000e+00,5.610703316139490325e-03,9.936980143294299461e-02,4.874788408560150332e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.292444924575160067e-02,1.246693111744059945e-01,5.559404996214549650e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.589746457446300276e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
