0.000000000000000000e+00,1.291707922384389917e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.009737109888899476e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.370979370710539991e+00,0.000000000000000000e+00,2.704505738093970118e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.765656892006350120e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.154119383489300210e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.745087119992129843e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.587341001544930297e-02,0.000000000000000000e+00,4.500629244810189888e+00,0.000000000000000000e+00,6.532524840472699879e-01,-1.027924247996560014e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.983653294256200392e-03,5.056205987632629573e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.075914618177989945e+00,0.000000000000000000e+00,1.696517159674560127e-01
0.000000000000000000e+00,4.399029107887830227e-03,0.000000000000000000e+00,1.885348527420789913e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.661052915042129929e-01,1.146698674845510017e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.958876065676090072e-01,5.316878130158140259e-01,0.000000000000000000e+00,1.458421538378509963e+00,1.047566727738450006e-02,3.582328609260430063e+00,-2.552541447911479966e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.531612851915919893e-02,3.803069981047120240e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.130102213105420084e-01,-7.379622971626000061e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.077073637999500011e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.514967638691910035e-01,0.000000000000000000e+00,5.630774132986789832e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.607441405262489909e+00,0.000000000000000000e+00,-5.710209954050740055e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.246098417665809921e-02,0.000000000000000000e+00,-1.035911850356270092e+00,-3.074494768923730081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.626051608555010075e+00,0.000000000000000000e+00,-2.422213444234870006e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.167432358862559694e-02,-1.444876672296709942e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.208073867204489948e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400839841761819971e-01,2.584431102141179770e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.456902551313000060e-01,3.690242041719979937e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.065633714177929736e-01,0.000000000000000000e+00,3.185365600242219819e-01,1.316546293724430106e+00,2.321751570283789867e-01,-9.199701495696830170e-04,2.431091227887499928e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.879275859377969926e+00,0.000000000000000000e+00,-7.095486062639739799e-01,2.759188118874459916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.843068044620029745e-03,0.000000000000000000e+00,1.580424722327349873e-01,1.962850144573319966e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.540124841026909941e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.457851494781690127e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.684853615203029953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.266983116734150094e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.710738983151580080e-03,1.845392781202629950e-01,0.000000000000000000e+00,2.290232376003829839e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.260470435090410068e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.737406476640799829e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.432318969465000036e+00
0.000000000000000000e+00,2.014184287223049985e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.431718657232529945e-01,1.592059952185129967e+00,-3.220708969226340201e+00,-2.809080262985989840e-02,0.000000000000000000e+00,-1.740657221003899968e+00,2.289831608948199815e+00,-9.150334333700289591e-01,0.000000000000000000e+00,-1.644037795536839930e+00,0.000000000000000000e+00,3.541619602276790069e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.784812154303470177e-01,4.416282083808670267e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.098388957240259867e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.818556492222850013e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.297352259046770540e-01,0.000000000000000000e+00,-9.081785948274830045e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.427228877947690029e-03,0.000000000000000000e+00,1.000846692185070053e-01,-2.534947343759960114e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.860126920974340181e-01,-1.361185327205599871e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.114795062447000024e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.717281347513169840e-02,-1.088834054244379956e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.865863741452200131e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.893881443742230219e-01,0.000000000000000000e+00,3.546008220920379816e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.576509635481899485e-01,0.000000000000000000e+00,3.402540137559860067e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.359350488698899850e-01,1.544830593211830028e+00,0.000000000000000000e+00,2.840431809220090101e-02,1.759629161608310035e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.246807480211300501e-01,-8.320020190740670674e-02,0.000000000000000000e+00,6.331714692723730553e-02,0.000000000000000000e+00,-2.359093436458289950e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.513844452066889557e-02,1.042802944671489956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.020417182727350047e+00,0.000000000000000000e+00,-1.390150853720009986e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.736733293339120077e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.644788063760340036e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.112537760215069891e-04,3.026036440969109820e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.345823275865459689e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
