0.000000000000000000e+00,8.541182192193029765e-01,0.000000000000000000e+00,-1.583534967258750092e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.854237268135320332e-02,-1.637621065932499953e-01,1.927072283071850148e-02,0.000000000000000000e+00,1.435947290725960064e-02,0.000000000000000000e+00,1.235659867416149943e-01,0.000000000000000000e+00,2.640607785425649976e-03,0.000000000000000000e+00,3.910372329570990235e-01,3.004890103856719952e-01,-6.652511542581620099e-03,-2.501404952728519815e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.939598217537350067e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.564165109415249666e-02,-3.391272881656139885e-03,0.000000000000000000e+00,1.552945651122930072e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.666261742271230140e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.742555001489850292e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.007428217669429971e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.436210855037450163e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.139731344509599953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.972194126431739969e-01,0.000000000000000000e+00,-3.363071684596089916e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.583808064069639698e-01,4.655166684975359931e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.434011690814550377e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.483506800433219676e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.446786195203020542e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.117452988555699966e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.169019561839000465e-01,0.000000000000000000e+00,-3.478311327104730122e+00,-3.618440390042659827e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.225038546526640071e-01,-4.180190720319499897e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.128485372457420019e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.562170470525139576e-01,-2.262781649318099941e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.122309041894580028e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.955041715702039662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.840313235734369890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.421642723625770266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.509990915094929775e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.878476857546020007e-01,0.000000000000000000e+00,-3.851878764393580123e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.431856928679849705e-01,0.000000000000000000e+00,-2.513360540296589729e-01,0.000000000000000000e+00,-4.908533905792260121e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.482798531201990011e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.861948632892319877e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.667900907337049765e-01,8.954675374926239495e-02,-6.029407862060539580e-01,0.000000000000000000e+00,1.033174917302319973e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.190733787881269823e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.736243323107200531e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.537851988882960486e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.242343170708549993e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.036592265188909456e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-7.877155342050509712e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.921978880421240779e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.551525602783160040e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.332278490022109865e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.367791847379780101e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.512569554097200175e+00,5.572250652539180171e-01,0.000000000000000000e+00,2.134993867082839891e+00,-4.400663636126670220e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.283413691358900044e-01,0.000000000000000000e+00,1.995622102032930112e-01,-4.632440956545800237e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.129597183542100369e-01,1.277067466444649968e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.423205760355049976e-01,-1.352591955250209921e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.364117871600550203e+00
0.000000000000000000e+00,-1.993631435121719919e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.889691095269140142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.902123176554249895e-03,-2.426349749597949898e-02,-5.106630453750830023e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.166253305390090034e-01,0.000000000000000000e+00,-1.828573021995670012e-01,0.000000000000000000e+00,6.911884991272939901e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.294794028950020159e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.435658107822490093e-01,9.135686296288150210e-01,0.000000000000000000e+00,0.000000000000000000e+00
