0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.830376978796040000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.034229580490150235e-01,-3.226560481199769903e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.004299355470040067e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.939122426854250181e-01,0.000000000000000000e+00,-2.521884906462410036e+00,0.000000000000000000e+00,-1.716094704113440075e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.787667889135780008e-01,1.648876816070760087e-01,-6.370407388476370114e-01,0.000000000000000000e+00,1.228860345016189903e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.648958289189260129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.270308611727750447e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.545474108126200119e-01,0.000000000000000000e+00,5.911881248283179513e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.995335920317769157e-03,0.000000000000000000e+00,1.473220181319039979e+00,-2.680104285596919933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.124256696837899833e-02,7.471860197069819520e-01,2.260655354438690090e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.355706810198429979e-01,0.000000000000000000e+00,4.139337129049629888e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.214346830558640178e-02,7.684871305870549785e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.642584762952790101e+00,0.000000000000000000e+00,3.129833887592289865e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.375133207268640079e-01,0.000000000000000000e+00,-6.257942502624859460e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.704135501431069732e-01,-1.156398594414510095e+00,0.000000000000000000e+00,-1.332347066245809897e+00,0.000000000000000000e+00,7.588162549385549793e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.692702600334539897e-03,-4.006371749440220120e-01,-1.769901110541989953e+00,0.000000000000000000e+00,-1.935621589675579957e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.954567180761079936e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.223451997658509871e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.926878993975720045e-01,-1.434953345826300020e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.024022485183430017e-02,0.000000000000000000e+00,-3.204812914452069839e-01,1.736537069656280130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.484496349608079913e-02,3.529267363673219832e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.644904549586380105e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960195540204640041e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.815551650109229934e-03,0.000000000000000000e+00,-4.953465098734129768e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.149643335823809842e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.906753034799470115e-01,0.000000000000000000e+00,2.131564925881629935e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.174371736230900187e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.224135334375009876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.730310989542869882e-01,0.000000000000000000e+00,7.922713904141949481e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.211055606874250401e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.870016713683599785e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.531972189657270000e+00,-1.043233766530579976e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.427126710280109512e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.030670919539930008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.929301149213919819e-01,-5.086337847863230399e-01,4.006616095215430051e-01,5.154280298357240275e-02,0.000000000000000000e+00,2.904602092004319736e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.750159371349000015e+00,1.704520786775219898e-01,2.646981379394250045e+00,0.000000000000000000e+00,-3.038048488869149910e+00,6.451448423029959578e-01,0.000000000000000000e+00,5.943901023656710247e-01,4.725527845004839737e-03,0.000000000000000000e+00,3.578330435556360101e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.068612507699489900e+00,0.000000000000000000e+00,3.213151723250640135e+00
0.000000000000000000e+00,-1.886600540069319987e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.620367310195080179e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.741448348660689927e-01,4.374088532307430222e-01,0.000000000000000000e+00,-5.491483505142400467e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.913963708570229905e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000096185755220191e+00,-1.090703404891139927e+00,4.720992016763109866e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.632675492824739893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.038400522160229933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.395829414825930093e-01,-5.171843510607299771e-02,-1.200539209865099932e-01,0.000000000000000000e+00,3.050394759086050202e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.255778658712069909e-02,1.197861092411810047e+00,0.000000000000000000e+00,1.885839019900749924e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.890147486276330099e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.205832194558909887e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.459205498687489611e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.863786228991600118e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.046719683772719955e-01,0.000000000000000000e+00
