0.000000000000000000e+00,0.000000000000000000e+00,-4.399074786622900191e-01,2.240809997429300093e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.250219772600800083e-01,2.095060380117359955e+00,0.000000000000000000e+00,-2.401755378376179806e+00,0.000000000000000000e+00,-1.927532030658229978e+00,0.000000000000000000e+00,-6.054080896330770178e-01,0.000000000000000000e+00,-2.423078964603420093e-01,6.152028348506000111e-01,5.455523659347400134e+00,1.105064671796430087e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.743279088912269903e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.353463506916939618e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529254394646019977e+00
0.000000000000000000e+00,-1.205085908801250020e-03,1.831974064966930104e-04,0.000000000000000000e+00,2.425068703137930100e-03,0.000000000000000000e+00,1.124138746651120058e-03,0.000000000000000000e+00,-2.289867363995180122e-02,0.000000000000000000e+00,1.813300426757989969e-01,4.936863974277629595e-03,-1.274920811191730119e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.120094890737509952e-01,-1.813215840734150042e-01,4.435426020350580201e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.620186614952319991e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.990137329359559941e-03,-4.694666138182569670e-02,0.000000000000000000e+00,3.065487953770449914e-01,0.000000000000000000e+00,4.068910124788400334e-02,0.000000000000000000e+00,6.274278935251639822e-02,-2.454623961694630055e-02,0.000000000000000000e+00,-3.900406685420300112e-01,1.525727899294030028e-02
0.000000000000000000e+00,-7.920202888597650537e-01,-1.690614930178450104e+00,0.000000000000000000e+00,1.735345160135639997e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.478061045193499901e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.268708858248929872e+00,0.000000000000000000e+00,-2.547325061812209857e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.016354223442740068e+00
0.000000000000000000e+00,5.741591379886579888e-02,1.598027451403210009e-01,0.000000000000000000e+00,2.690322303452850061e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.549709592484489917e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.690421147910379895e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.346044383212180229e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.575082608091149916e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.340582621475359858e-03,0.000000000000000000e+00,-2.412165923681529878e-01,-7.979211277133850533e-04,-6.838041493291430184e-01,0.000000000000000000e+00,-7.707848044577460429e-03,1.847084380467420017e-01,0.000000000000000000e+00,3.664324383925670059e-01,1.440587725459359925e-01,-2.015160869130679933e-01,4.797109823100250206e-03,2.549902411700750160e-01,8.545081829656520078e-02,3.201210835363100249e-01,-1.218333192707089951e+00,6.260928940598819775e-04
0.000000000000000000e+00,2.601517401554430137e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.575282942305599829e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.707455804950280015e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.266710389447550045e-02,2.610140857077499973e-02,0.000000000000000000e+00,-4.870718367779709734e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.328414918249399890e-02,-4.422998672731799918e-01,0.000000000000000000e+00,4.024281935771109708e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.345532482936919946e-02,0.000000000000000000e+00,-9.917246916926759637e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.479679076702579810e-02
0.000000000000000000e+00,4.059825123666189681e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.043223849242950221e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.356127529339080096e-01,0.000000000000000000e+00,9.376097610752389677e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.175203288983630023e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.189363668612239966e+00,0.000000000000000000e+00,1.803011217954320067e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.211346479315880131e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.359870821884569647e-01
0.000000000000000000e+00,2.393851400923740179e-03,-3.899548061291890216e-02,0.000000000000000000e+00,1.110517443074649988e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.213463345521300196e-02,1.809090385373310073e-01,0.000000000000000000e+00,-1.238321044634659973e+00,-2.163463322019160140e-02,2.251413149987719908e-01,-2.264681727863130170e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.775774315921170292e-03
0.000000000000000000e+00,-1.560351456627529984e-02,1.141007774989729988e-02,0.000000000000000000e+00,-2.104508850268229855e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.076155157686849939e-02,-1.698090575126809942e-01,0.000000000000000000e+00,2.634790994275820086e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.369349581136240019e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.879723606547760092e-02
0.000000000000000000e+00,1.100684493116080081e-03,1.149110500114670051e-02,0.000000000000000000e+00,-2.686654938911400251e-04,9.893518428792159591e-01,0.000000000000000000e+00,7.884195779934179832e-03,9.659435361830540079e-02,0.000000000000000000e+00,-7.382882535129300372e-01,-2.981769047557529875e-02,4.203760463767269862e-02,1.389920074652800002e-03,-4.006635130084480051e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.823840819177320105e-02
0.000000000000000000e+00,4.926709653810469776e-04,-6.813141424256689664e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.350718470885290123e-02,0.000000000000000000e+00,5.662647937344319482e-01,3.696037115851120297e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.713010435830260025e-01,-8.008700590839240574e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
