countryCode,group,sdg,seriesCode,instrumental,inivalProp,finvalProp,inivalFront90,finvalFront90,inivalFront,finvalFront,meanLevel,meanGapProspective,meanGapFrontier,meanGapFrontier90,savings
AGO,Africa,5,sdg5_parl,1,0.4615384615384558,0.5742009469088535,0.4615384615384558,0.9976901132600386,0.4615384615384558,1.0,0.5750442322950524,25.35387690184905,0.0,0.0,8.0
AGO,Africa,6,sdg6_sanita,1,0.5342045518902849,0.64521886932755,0.5342045518902849,0.6617070951097567,0.5342045518902849,0.6847751850130297,0.6422030168183827,35.478113067245,31.52248149869703,33.82929048902433,2.5
AGO,Africa,6,sdg6_scarcew,1,0.9977644303091966,0.997318923030524,0.9977644303091966,0.9985462391371654,0.9977644303091966,0.99876151105584,0.9973171916944418,0.26810769694759484,0.123848894416001,0.14537608628345522,9.75
AGO,Africa,6,sdg6_water,1,0.5803113147345969,0.6587695419143585,0.5803113147345969,0.6690099164935793,0.5803113147345969,0.6818348910384101,0.6588908609730104,34.12304580856414,31.816510896158988,33.099008350642066,2.0
AGO,Africa,7,sdg7_cleanfuel,1,0.5057097494166137,0.5713595178679954,0.5057097494166137,0.5727452306616406,0.5057097494166137,0.5857575746539521,0.5720971514362637,42.864048213200455,41.424242534604794,42.725476933835935,1.75
AGO,Africa,7,sdg7_co2twh,1,0.9835198275163748,0.9897734730018064,0.9835198275163748,0.9938539438240132,0.9835198275163748,0.9951150602107935,0.9898382338251228,1.0226526998193597,0.4884939789206455,0.6146056175986847,4.25
AGO,Africa,7,sdg7_elecac,1,0.4437188537781976,0.5533380901233104,0.4437188537781976,0.629267418248851,0.4437188537781976,0.6531168610223843,0.5523940268508183,44.66619098766896,34.68831389776157,37.0732581751149,4.5
AGO,Africa,8,sdg8_gdpgrowth,0,0.3989872499936555,0.3141860682419046,0.3989872499936555,0.2083191956951028,0.3989872499936555,0.2083191956951028,0.3134928357373572,49.73022908129526,66.66892868878355,66.66892868878355,9.75
AGO,Africa,8,sdg8_impacc,1,0.9959710129744216,0.9954242234292722,0.9959710129744216,0.9960866482980798,0.9959710129744216,0.9962090028418574,0.9954188008401184,0.457577657072783,0.3790997158142573,0.3913351701920198,9.75
AGO,Africa,8,sdg8_unemp,0,0.8075000000000041,0.7642653458984232,0.8075000000000041,0.6634470785040864,0.8075000000000041,0.6634470785040864,0.7637265813846824,22.606040921678666,32.81548572110518,32.81548572110518,9.75
AGO,Africa,9,sdg9_articles,1,0.0002839453984789,0.0004151217186222,0.0002839453984789,0.0009087643076363,0.0002839453984789,0.000984545910044,0.0004185921390254451,99.89621957034444,99.75386352248901,99.77280892309092,7.75
AGO,Africa,9,sdg9_intuse,1,0.1569525865544108,0.2287194977692208,0.1569525865544108,0.2938317625085831,0.1569525865544108,0.3107339323522983,0.22888962363279974,77.12805022307792,68.92660676477017,70.61682374914169,5.0
AGO,Africa,9,sdg9_mobuse,1,0.086169545573739,0.1266535215914285,0.086169545573739,0.1327342181585711,0.086169545573739,0.1393203882675086,0.12710629094427053,67.07008438622859,63.77669905044776,65.48910327877151,2.25
AGO,Africa,11,sdg11_pipedwat,1,0.6211221120581857,0.7433543199960867,0.6211221120581857,0.7673340582831117,0.6211221120581857,0.7946425489229866,0.7448446365877766,25.66456800039133,20.53574510770134,23.266594171688826,2.75
AGO,Africa,11,sdg11_pm25,1,0.7091135158763834,0.7236954981736652,0.7091135158763834,0.7293703332795167,0.7091135158763834,0.7332677289611329,0.7239843556211205,23.233843009543712,22.218466551856682,22.631883644409992,3.75
AGO,Africa,11,sdg11_slums,1,0.536480878703163,0.7491239608537771,0.536480878703163,0.9906666848190134,0.536480878703163,1.0,0.7521720082277394,25.087603914622292,0.0,0.9333315180986568,5.5
AGO,Africa,13,sdg13_co2gcp,1,0.9820261016692484,0.9775901423570684,0.9820261016692484,0.9827371326068248,0.9820261016692484,0.9838823982851164,0.9775483333711851,2.2409857642931574,1.6117601714883634,1.7262867393175174,9.75
AGO,Africa,13,sdg13_co2import,1,0.998314093158432,0.9979294026056192,0.998314093158432,0.9983406330007334,0.998314093158432,0.9984210303811948,0.9979259388812183,0.20705973943807576,0.1578969618805215,0.16593669992666094,9.75
AGO,Africa,14,sdg14_cleanwat,1,0.5534000000000078,0.5647877228041858,0.5534000000000078,0.5682560200923072,0.5534000000000078,0.5702199534441151,0.5649590207918062,43.521227719581425,42.978004655588485,43.17439799076928,3.0
AGO,Africa,14,sdg14_fishstocks,1,0.8690519049145876,0.9151932725456968,0.8690519049145876,0.9935405271940216,0.8690519049145876,1.0,0.9156230786622972,8.480672745430319,0.0,0.6459472805978361,6.5
AGO,Africa,14,sdg14_trawl,1,0.645537070172861,0.6557162386153409,0.645537070172861,0.6647259840245382,0.645537070172861,0.6673568003341517,0.6558515223163413,33.766036503500914,32.590222188469525,32.85596120964261,5.0
AGO,Africa,16,sdg16_rsf,1,0.6607999999999954,0.6823080585592036,0.6607999999999954,0.6906576250588156,0.6607999999999954,0.6950678453564472,0.6825524925308092,24.18799349342182,22.770239404839206,23.26026388235383,3.5
AGO,Africa,17,sdg17_govex,1,0.1376212334126023,0.1581537865194203,0.1376212334126023,0.1723472589618305,0.1376212334126023,0.1762854157998415,0.15841169713477748,67.2395727924058,63.48373529860426,64.29949635790653,4.5
AGO,Africa,17,sdg17_govrev,1,0.0661179304394323,0.026894128753659,0.0661179304394323,0.0713459915265125,0.0661179304394323,0.0790417511727512,0.028419422252451088,76.46763734054836,30.83846772384265,37.57225741430152,9.75
ALB,E. Europe & C. Asia,1,sdg1_320pov,1,0.8949000000000064,0.8810081138827948,0.8949000000000064,0.9012751314307949,0.8949000000000064,0.9045440848539106,0.8808947712719946,11.899188611720524,9.545591514608942,9.872486856920515,9.75
ALB,E. Europe & C. Asia,1,sdg1_wpc,1,0.9964999999999912,0.9971932968122978,0.9964999999999912,0.9977264107311896,0.9964999999999912,0.9978995833062012,0.9972214267114211,0.2806703187702153,0.210041669379879,0.22735892688103831,4.75
ALB,E. Europe & C. Asia,2,sdg2_crlyld,1,0.1199048688554285,0.1388629975148278,0.1199048688554285,0.1546857578485267,0.1199048688554285,0.1591416055886413,0.13927572010639347,20.649715705812675,9.061939663633542,11.608138372270451,5.0
ALB,E. Europe & C. Asia,2,sdg2_obesity,1,0.7606687609102503,0.7103369591186006,0.7606687609102503,0.806148710895694,0.7606687609102503,0.8173036475176244,0.7096051884412422,26.920065934300347,15.915262601067447,17.062889825545888,9.75
ALB,E. Europe & C. Asia,2,sdg2_snmi,1,0.4361871057885196,0.4810067843333414,0.4361871057885196,0.4910828137307559,0.4361871057885196,0.4986624763294459,0.4814424748692356,51.899321566665854,50.133752367055415,50.89171862692441,2.75
ALB,E. Europe & C. Asia,2,sdg2_stunting,1,0.5538604933953035,0.6537752081541448,0.5538604933953035,0.6718986296989384,0.5538604933953035,0.6903083612207469,0.655551679592838,34.62247918458552,30.96916387792531,32.810137030106155,2.5
ALB,E. Europe & C. Asia,2,sdg2_trophic,1,0.8159061273543192,0.8173825831287969,0.8159061273543192,0.8186914092860879,0.8159061273543192,0.8190836885621243,0.8174136510801171,16.5936139664493,16.42003177937507,16.46006027692981,5.0
ALB,E. Europe & C. Asia,2,sdg2_undernsh,1,0.9672363401704156,0.9827959030723152,0.9672363401704156,0.9975565573736032,0.9672363401704156,1.0,0.9828604176977456,1.7204096927684764,0.0,0.24434426263968412,5.25
ALB,E. Europe & C. Asia,2,sdg2_wasting,1,0.8478488498280946,0.85357129348716,0.8478488498280946,0.8544085396529556,0.8478488498280946,0.8557991482657517,0.853725974276817,14.642870651284001,14.420085173424834,14.55914603470444,2.5
ALB,E. Europe & C. Asia,3,sdg3_births,1,0.9972504900280156,0.999633023538422,0.9972504900280156,0.9999958621550488,0.9972504900280156,1.0,0.9992125945860856,0.03669764615780169,0.0,0.0004137844951235259,4.0
ALB,E. Europe & C. Asia,3,sdg3_fertility,1,0.9087170746156532,0.906244689780563,0.9087170746156532,0.908316810238436,0.9087170746156532,0.909016270880696,0.9062719866303656,8.333870458977533,8.053526623561782,8.124276665537508,9.75
ALB,E. Europe & C. Asia,3,sdg3_hiv,1,0.9986676952131508,0.997970265700768,0.9986676952131508,0.9999935719714288,0.9986676952131508,1.0,0.9979692402188725,0.20297342992320333,0.0,0.0006428028571203726,9.75
ALB,E. Europe & C. Asia,3,sdg3_matmort,1,0.9928456121496084,0.993731584797976,0.9928456121496084,0.9950230711736532,0.9928456121496084,0.9952958608404052,0.9937625453554924,0.49150997376672356,0.33486933825950793,0.3621854548532793,6.0
ALB,E. Europe & C. Asia,3,sdg3_neonat,1,0.8701172070453738,0.9022315048647414,0.8701172070453738,0.9209076201447426,0.8701172070453738,0.927790751806438,0.9026240937029424,8.119997000418651,5.517135458776754,6.218088766562097,4.25
ALB,E. Europe & C. Asia,3,sdg3_swb,1,0.5400000000000066,0.5132544200346649,0.5400000000000066,0.5392372005481924,0.5400000000000066,0.5438579188988906,0.5111005711145463,32.466523679649356,28.439747513303875,29.04773676997469,9.75
ALB,E. Europe & C. Asia,3,sdg3_tb,1,0.9887318592528856,0.9898960161785096,0.9887318592528856,0.9915889193587544,0.9887318592528856,0.9920074090492788,0.9899226889746426,1.0103983821490359,0.7992590950721246,0.8411080641245627,6.25
ALB,E. Europe & C. Asia,3,sdg3_traffic,1,0.8442084831463035,0.8662565773743679,0.8442084831463035,0.8873900666657318,0.8442084831463035,0.8938202719789067,0.8668424390817172,9.22461015538062,6.336199044126558,7.01002295418979,5.25
ALB,E. Europe & C. Asia,3,sdg3_u5mort,1,0.958735641659594,0.992485898820694,0.958735641659594,0.9989361211293304,0.958735641659594,1.0,0.9867706999483609,0.0,0.0,0.0,2.5
ALB,E. Europe & C. Asia,3,sdg3_vac,1,0.9379606821794354,0.9572380007777992,0.9379606821794354,0.9881535213877662,0.9379606821794354,0.9939313112669182,0.9573879189918075,4.276199922220081,0.6068688733081751,1.1846478612233757,6.25
ALB,E. Europe & C. Asia,4,sdg4_primary,1,0.9813739637718004,0.9939907937900834,0.9813739637718004,0.999998801560105,0.9813739637718004,1.0,0.9927620468903715,0.6009206209916629,0.0,0.0001198439894989356,5.75
ALB,E. Europe & C. Asia,4,sdg4_second,1,0.6642452287170089,0.7055304169321224,0.6642452287170089,0.7324672246959614,0.6642452287170089,0.7405550457121971,0.706976000700973,0.0,0.0,0.0,4.25
ALB,E. Europe & C. Asia,5,sdg5_edat,1,0.7153965008146668,0.7448682700765111,0.7153965008146668,0.7744190796974203,0.7153965008146668,0.7816013823849138,0.7453103114010025,0.0,0.0,0.0,5.25
ALB,E. Europe & C. Asia,5,sdg5_lfpr,1,0.6905066786681892,0.6961791452666415,0.6905066786681892,0.7026203368946797,0.6905066786681892,0.7039912398925342,0.6962672938523221,26.205010601736003,25.376928571391375,25.52224428916395,5.5
ALB,E. Europe & C. Asia,5,sdg5_parl,1,0.4539692307692341,0.6311955253751409,0.4539692307692341,0.8424770234133755,0.4539692307692341,0.8861262623758047,0.6263127236134377,17.944581701231687,0.0,0.0,5.75
ALB,E. Europe & C. Asia,6,sdg6_sanita,1,0.9811963392656936,0.9998188007334834,0.9811963392656936,0.9999526212774872,0.9811963392656936,1.0,0.9975086801654294,0.018119926651660734,0.0,0.004737872251281416,6.5
ALB,E. Europe & C. Asia,6,sdg6_scarcew,1,0.9823089844992428,0.9774025954330028,0.9823089844992428,0.98879651548892,0.9823089844992428,0.990281636714485,0.9773519590135644,2.2597404566997215,0.9718363285515008,1.1203484511079997,9.75
ALB,E. Europe & C. Asia,6,sdg6_water,1,0.9088966383297112,0.922195966966252,0.9088966383297112,0.9342334556464869,0.9088966383297112,0.93733967434445,0.9226897598804815,7.780403303374806,6.266032565555002,6.5766544353513146,5.0
ALB,E. Europe & C. Asia,7,sdg7_cleanfuel,1,0.8401259079115296,0.9948339195483386,0.8401259079115296,0.9998387095012982,0.8401259079115296,1.0,0.9657515272252777,0.5166080451661448,0.0,0.01612904987018382,3.75
ALB,E. Europe & C. Asia,7,sdg7_co2twh,1,0.9929241549343716,0.9935914979741292,0.9929241549343716,0.994384023228088,0.9929241549343716,0.9946102589980296,0.9936233508697342,0.6408502025870844,0.5389741001970427,0.5615976771911946,5.75
ALB,E. Europe & C. Asia,7,sdg7_elecac,1,0.9998561669625295,0.9998567448021006,0.9998561669625295,0.9998586352029032,0.9998561669625295,0.9998592330167404,0.9998568275051412,0.014325519789937236,0.014076698325959924,0.014136479709681016,7.75
ALB,E. Europe & C. Asia,8,sdg8_gdpgrowth,0,0.4172190139021705,0.2947922130405072,0.4172190139021705,0.2149989485935812,0.4172190139021705,0.2149989485935812,0.292150744934594,52.83324591351885,65.600168225027,65.600168225027,9.75
ALB,E. Europe & C. Asia,8,sdg8_impacc,1,0.9897574221151824,0.9893574633289608,0.9897574221151824,0.9898693171911458,0.9897574221151824,0.989955269041951,0.989357942724876,1.0642536671039204,1.004473095804903,1.0130682808854208,9.75
ALB,E. Europe & C. Asia,8,sdg8_unemp,0,0.70749999999999,0.7703982472304496,0.70749999999999,0.7065354368305301,0.70749999999999,0.7065354368305301,0.7795706493299904,21.984987622232957,28.452107662731134,28.452107662731134,0.0
ALB,E. Europe & C. Asia,9,sdg9_articles,1,0.0209431505535917,0.0291088531355399,0.0209431505535917,0.0343117275895716,0.0209431505535917,0.0361035361596196,0.029333044581554946,92.72278671611502,90.97411596009509,91.4220681026071,4.25
ALB,E. Europe & C. Asia,9,sdg9_intuse,1,0.6824064534680074,0.9680040555717304,0.6824064534680074,0.9997353963967056,0.6824064534680074,1.0,0.9137035456626851,3.1995944428269585,0.0,0.02646036032943888,2.75
ALB,E. Europe & C. Asia,9,sdg9_mobuse,1,0.227428918176912,0.3292083497235331,0.227428918176912,0.3617853219853424,0.227428918176912,0.3799998582443176,0.33052770804721776,14.40582907188139,1.2000368564774178,5.935816283810965,3.0
ALB,E. Europe & C. Asia,11,sdg11_pipedwat,1,0.9189442887377778,0.8990898104418108,0.9189442887377778,0.9393754639748684,0.9189442887377778,0.9441212355790264,0.8989126320555799,10.091018955818921,5.587876442097361,6.062453602513163,9.75
ALB,E. Europe & C. Asia,11,sdg11_pm25,1,0.8444642614662143,0.8651621761273829,0.8444642614662143,0.8727331441615636,0.8444642614662143,0.8767124106872194,0.8655776190139941,8.227734451290148,7.002540814277598,7.424642374376095,3.25
ALB,E. Europe & C. Asia,11,sdg11_transport,1,0.4599999999999923,0.4094697044952681,0.4599999999999923,0.4591441747547252,0.4599999999999923,0.4691275068325344,0.409112190495291,50.42739655020967,43.20490232051641,44.413538165287505,9.75
ALB,E. Europe & C. Asia,13,sdg13_co2gcp,1,0.9722339739773516,0.9656222996338312,0.9722339739773516,0.9745082444290808,0.9722339739773516,0.9759417880571608,0.965582816575,3.437770036616883,2.405821194283919,2.5491755570919206,9.75
ALB,E. Europe & C. Asia,13,sdg13_co2import,1,0.992975146683877,0.9908709091238757,0.992975146683877,0.9963526713706774,0.992975146683877,0.9970745397175454,0.9908618238103599,0.9129090876124346,0.29254602824545506,0.3647328629322599,9.75
ALB,E. Europe & C. Asia,14,sdg14_cleanwat,1,0.5683000000000099,0.5867528429716424,0.5683000000000099,0.5917110355932053,0.5683000000000099,0.5946490522704072,0.5872590314937514,41.32471570283576,40.535094772959276,40.82889644067947,2.75
ALB,E. Europe & C. Asia,14,sdg14_cpma,1,0.7026316898068243,0.9425361716390488,0.7026316898068243,0.9997588254110704,0.7026316898068243,1.0,0.9065643466261959,5.746382836095121,0.0,0.024117458892958243,7.5
ALB,E. Europe & C. Asia,14,sdg14_trawl,1,0.1958379438020686,0.1924051318149217,0.1958379438020686,0.1968634137775816,0.1958379438020686,0.1975086716290588,0.1923855853040765,80.56513820051295,80.0496291283779,80.11480668913318,9.75
ALB,E. Europe & C. Asia,15,sdg15_cpfa,1,0.9212043702671132,0.9964437708752756,0.9212043702671132,0.9998810185628207,0.9212043702671132,1.0,0.9891434434526845,0.35562291247244193,0.0,0.011898143717925524,9.0
ALB,E. Europe & C. Asia,15,sdg15_cpta,1,0.5747264875578724,0.7608646767881674,0.5747264875578724,0.8856200209042715,0.5747264875578724,0.9259273422059996,0.7590392830884982,23.91353232118326,7.40726577940004,11.43799790957285,4.5
ALB,E. Europe & C. Asia,15,sdg15_redlist,1,0.8350000000000085,0.8108551282292088,0.8350000000000085,0.9909966469721064,0.8350000000000085,1.0,0.8105282968900049,18.91448717707912,0.0,0.9003353027893568,9.75
ALB,E. Europe & C. Asia,16,sdg16_homicides,1,0.9787571833264715,0.9863556213976468,0.9787571833264715,0.9933781188675224,0.9787571833264715,0.9951910330269133,0.9865739439253163,1.0946961223872815,0.20873871197769758,0.39052591118735824,5.0
ALB,E. Europe & C. Asia,16,sdg16_rsf,1,0.697499999999993,0.6941124789752733,0.697499999999993,0.7011545690131356,0.697499999999993,0.7020946676446187,0.6940984494794963,22.876391224969638,21.989481372820144,22.093936776318273,9.75
ALB,E. Europe & C. Asia,17,sdg17_govex,1,0.1961873590477694,0.2033639565230255,0.1961873590477694,0.2086968837182872,0.1961873590477694,0.2104210599013141,0.20336155529700428,57.87460900594473,56.41278044901351,56.76993122978336,4.75
ALB,E. Europe & C. Asia,17,sdg17_govrev,1,0.0697449764946327,0.0699423502478769,0.0697449764946327,0.0701578546694757,0.0697449764946327,0.0702121312221494,0.06994965185041346,38.80044353310767,38.56438518061924,38.611877164208714,5.5
ARE,MENA,1,sdg1_320pov,1,0.9972000000000149,0.9972524648559424,0.9972000000000149,0.9973104592887164,0.9972000000000149,0.9973240462406976,0.9972551658102352,0.2747535144057567,0.26759537593024074,0.2689540711283578,5.5
ARE,MENA,1,sdg1_wpc,1,0.9977000000000076,0.9977221091484062,0.9977000000000076,0.9977647685774922,0.9977000000000076,0.9977738136699386,0.9977242288618957,0.22778908515938,0.22261863300614415,0.22352314225078107,6.75
ARE,MENA,2,sdg2_crlyld,1,0.7078879454962065,0.830610704892486,0.7078879454962065,0.9448562270801628,0.7078879454962065,0.9712326305093468,0.828930211245322,0.0,0.0,0.0,5.0
ARE,MENA,2,sdg2_obesity,1,0.6573049772488275,0.5978538559512322,0.6573049772488275,0.8920947721552452,0.6573049772488275,0.9260775507151509,0.5975110107615103,38.4924016511078,4.724531819428922,8.220702453164067,9.75
ARE,MENA,2,sdg2_snmi,1,0.1786813972580034,0.1718242880949183,0.1786813972580034,0.1778760782725855,0.1786813972580034,0.1794931305718118,0.1717808763065362,82.81757119050816,82.05068694281881,82.21239217274146,9.75
ARE,MENA,2,sdg2_stunting,1,0.7400307014162407,0.7660666350731085,0.7400307014162407,0.7805375295476334,0.7400307014162407,0.7856730510001942,0.766596546226382,23.393336492689155,21.432694899980575,21.946247045236657,4.0
ARE,MENA,2,sdg2_trophic,1,0.8955387218081878,0.9217317839089614,0.8955387218081878,0.9449652078118436,0.8955387218081878,0.9508612572282056,0.9226369078836594,5.945736335820266,2.973341099162694,3.5749787947098386,5.0
ARE,MENA,2,sdg2_undernsh,1,0.9651668779904714,0.9616294258592932,0.9651668779904714,0.9648158009313724,0.9651668779904714,0.9654169949796216,0.9616655474341839,3.837057414070677,3.4583005020378366,3.5184199068627575,9.75
ARE,MENA,2,sdg2_wasting,1,0.6069644855308404,0.6260766948357118,0.6069644855308404,0.6332905271191206,0.6069644855308404,0.6365320778961633,0.6264574633073403,37.39233051642882,36.34679221038367,36.67094728808794,3.25
ARE,MENA,3,sdg3_births,1,0.9994940930283672,0.9994905821969908,0.9994940930283672,0.9994998777806432,0.9994940930283672,0.9995011613593489,0.9994906142152955,0.05094178030091712,0.04988386406511447,0.05001222193568022,9.75
ARE,MENA,3,sdg3_fertility,1,0.9843715292006436,0.99959069899612,0.9843715292006436,0.9999942419092984,0.9843715292006436,1.0,0.9978653984015178,0.0,0.0,0.0,7.75
ARE,MENA,3,sdg3_matmort,1,0.9984018354954576,0.9986570916328872,0.9984018354954576,0.9999516204678164,0.9984018354954576,1.0,0.9986841943086455,0.0,0.0,0.0,8.25
ARE,MENA,3,sdg3_neonat,1,0.9356205773392252,0.9486592364980676,0.9356205773392252,0.9555028623107922,0.9356205773392252,0.9577677695534936,0.9492369823510934,3.3919642297460264,2.464384068842875,2.6950340551613867,4.0
ARE,MENA,3,sdg3_swb,1,0.6299999999999961,0.5931286403184404,0.6299999999999961,0.6281715481665656,0.6299999999999961,0.6339666423679791,0.5931123391798229,21.956757852836795,16.58333653052907,17.345848925451893,9.75
ARE,MENA,3,sdg3_tb,1,0.9989009383895382,0.9994650584305464,0.9989009383895382,0.9999995291720352,0.9989009383895382,1.0,0.9994204968658981,0.05349415694535509,0.0,4.708279648379943e-05,7.0
ARE,MENA,3,sdg3_traffic,1,0.8962549437132757,0.949559020846224,0.8962549437132757,0.9916232304366188,0.8962549437132757,1.0,0.9459744685867237,0.49531218677294525,0.0,0.0,4.75
ARE,MENA,3,sdg3_u5mort,1,0.9686944711660558,0.9761626499975664,0.9686944711660558,0.9819315168097688,0.9686944711660558,0.9835748073345504,0.9762236911627952,1.2676299474757082,0.5179394516505924,0.6841473763206778,4.75
ARE,MENA,3,sdg3_vac,1,0.9924523223323832,0.9994865427242126,0.9924523223323832,0.9999966462151446,0.9924523223323832,1.0,0.9987042646731533,0.05134572757874434,0.0,0.0003353784855386621,8.5
ARE,MENA,4,sdg4_primary,1,0.9987535941269312,0.9999143108945128,0.9987535941269312,0.9999899265231657,0.9987535941269312,1.0,0.9998755228872944,0.008568910548722997,0.0,0.0010073476834349115,9.5
ARE,MENA,4,sdg4_second,1,0.5621070079859137,0.5537136262951742,0.5621070079859137,0.5631951730313879,0.5621070079859137,0.5650838990370662,0.553784216274687,21.37266506608526,19.75808633673659,20.026285429542916,9.75
ARE,MENA,5,sdg5_edat,1,0.6847291863720913,0.6317920653060111,0.6847291863720913,0.6826027177755859,0.6847291863720913,0.6936723342276907,0.6321648052029135,14.708071183688503,6.3542348792617505,7.848633100295898,9.75
ARE,MENA,5,sdg5_lfpr,1,0.5284162446952819,0.6057446270167544,0.5284162446952819,0.6358168220705711,0.5284162446952819,0.649549070658204,0.6079297520957797,35.791069536224036,31.147798510230377,32.60341686051946,3.5
ARE,MENA,5,sdg5_parl,1,0.7692307692307542,0.9761127096000852,0.7692307692307542,0.9999982628661354,0.7692307692307542,1.0,0.9462985944623951,0.0,0.0,0.0,8.5
ARE,MENA,6,sdg6_sanita,1,0.9858101892091105,0.9860329885239874,0.9858101892091105,0.9862353160385542,0.9858101892091105,0.9863305289865985,0.9860541119040489,1.3967011476012647,1.3669471013401546,1.3764683961445812,5.5
ARE,MENA,6,sdg6_scarcew,1,0.7522767049335545,0.7703679005269796,0.7522767049335545,0.799093382192863,0.7522767049335545,0.804517966757744,0.7711786553276377,22.963209947302044,19.5482033242256,20.090661780713702,6.25
ARE,MENA,6,sdg6_water,1,0.9926377409482257,0.9988230753664152,0.9926377409482257,0.9999820041646912,0.9926377409482257,1.0,0.9981902569468671,0.11769246335847638,0.0,0.001799583530881499,7.25
ARE,MENA,7,sdg7_cleanfuel,1,0.986722588446016,0.995578368250805,0.986722588446016,0.9994079580019803,0.986722588446016,1.0,0.9944078883353681,0.4421631749194965,0.0,0.05920419980196545,3.75
ARE,MENA,7,sdg7_co2twh,1,0.9868631217765425,0.9895667680785972,0.9868631217765425,0.9914815605440556,0.9868631217765425,0.992065826370184,0.9897293188947476,1.0433231921402775,0.7934173629815966,0.8518439455944438,4.5
