alpha,alpha_prime,beta,T,error_alpha,error_beta,GoF_alpha,GoF_beta,years
0.003408964356284738,0.0016752674846055565,0.11533932058995965,56.0,-0.0012336520347506208,-0.00018205865639239066,0.9841145491823535,0.9963588268721522,14.0
0.0020679650144070027,0.0021310147113690805,0.41947223034296444,,0.0007701173942889494,-0.0005830695592669577,0.9914333645553927,0.9951097391803416,
0.00023541525790543634,1.9101183591075697e-05,2.024536196281317,,-0.00015139097693935705,-0.005311298470895953,0.9794025881715164,0.9912042190927838,
0.0018780691862230374,0.0008581159736275176,0.15773393598604812,,0.00023896960233549258,-0.00011636260137787291,0.9940257599416127,0.9976727479724425,
0.0008045120328666513,2.882585738018095e-05,2.198549135505561,,7.156723309609259e-05,-0.0016792284386301093,0.9975387853984027,0.9975051463197495,
0.001978997310432001,0.00016960367798792329,2.217883002972674,,0.0002537770262109329,-0.0013483346142179053,0.9970097883505893,0.9983385450251343,
2.45523719861451e-05,0.0001464884250669341,1.0270480179675296,,9.514621760520203e-05,-0.0004338789302241186,0.9809707564789596,0.9986728409193144,
0.0007118987033950272,0.0001148490765410806,3.5342376101942996,,0.0007186393220177667,0.0008861121679052397,0.9740066781482117,0.9989939337831644,
0.002223232094256087,0.000779930263825778,2.879563654649121,,-0.001146800213719601,-0.00231319792461826,0.9890220151850008,0.9975650548161913,
0.0018053843797988525,0.0004843824244323757,3.2266791721652157,,-0.004793899457241957,-0.0005658158182932915,0.9426816369242811,0.9994044044017966,
0.004502542819012845,0.0006936781960839185,2.0257263769024196,,-0.006872273216937286,-0.009156025611973373,0.9645027209868942,0.9903620783031859,
0.005652498237743378,0.0011073424390862733,2.8526208266365787,,0.0066302388453911565,0.012981565051272348,0.9713159879738397,0.9863351946828712,
0.0015289061840453727,0.0007469093823695139,0.19097161064599977,,0.0005302964020468259,0.0006538871116839387,0.9848486742272335,0.9869222577663213,
6.958105943055472e-06,0.0004508530186577421,2.421779525949262,,-4.451727651744175e-05,-0.005340870750730531,0.9962455308961193,0.9900098820489932,
0.00707491685185694,0.0010099381553292052,1.9416116087944153,,-0.007050517054230432,-0.005503141963014269,0.9783206026407353,0.9942072189863008,
0.009228090539011418,0.0007647142713978448,1.828370318003959,,-0.019433548028416125,-0.011870166819841321,0.9411104605199512,0.984009101693478,
0.0005276946323491538,0.000234459224852907,3.835857659895847,,-0.0008000178911692357,-0.0021198709321803566,0.9684516754226418,0.9977685569134943,
0.006920416395727437,4.126948574182888e-05,1.1653257458669173,,-0.0010502991133284345,0.0033089239934673276,0.9889118982676063,0.9871593994283357,
0.0016057352897903437,0.0005995352611964655,3.4174128018764836,,0.0003752875866893379,0.0012685759482720105,0.9946364500973369,0.9986646568965558,
0.0022739786342185295,0.0006671740525679696,2.0462093081227333,,-0.0015811583335771928,0.001074608497467433,0.9852901820301685,0.9988688331605606,
2.461343146224104e-05,9.189874894847345e-07,1.5748925982626019,,-1.9301993492948713e-05,0.00034348031058939466,0.9758725081338141,0.9994311791034826,
0.0003664750596005436,0.004150122860843578,0.5657437854808133,,-0.0027606501745973677,-0.008577620806917097,0.9782325730822512,0.9783477533029277,
0.0020464527223053803,0.0001082157417851414,2.7114205594839795,,-0.0025643680526291623,-0.0018662295558827813,0.9614060438376767,0.9969094287609584,
7.244830779424331e-05,3.99658806108385e-06,2.0825248434584713,,-2.6927611772475935e-05,-0.0014901778261750542,0.9846127932728702,0.9967979650016073,
6.1460666780629e-05,2.18228100961495e-06,1.7320702647836426,,-6.140017180359097e-06,-0.0031073887723457316,0.9969299914098204,0.9948540058547141,
0.0006941173916945404,0.00010033506619590369,3.2768980405922137,,-0.002347619331459161,-0.013973534180221514,0.9182014170223289,0.9841348520224559,
3.3635219264516517e-07,2.0330485446530527e-07,0.5109038114260255,,2.0711917548826461e-07,0.003406061969943232,0.9789222850820843,0.9318787606011354,
0.005119666251824839,0.002248794123759771,0.1359638539227488,,0.004173874414394041,0.0003561665839643055,0.960054795536472,0.9928766683207139,
0.001158363753609961,4.120677389891879e-05,1.1479330634671432,,-0.0011075814272949458,-0.0032971347201673495,0.9752621407101637,0.9955582641075466,
1.4979248666909185e-06,1.361685188853425e-05,0.3447277085302804,,2.1624468749648074e-05,0.002809013322198406,0.9554790349272076,0.9914077239556284,
0.0007222445666280161,0.00012599987819036826,3.5952895010882187,,-0.0014454789158524495,-0.0021442872814974034,0.9539457720362272,0.9975654380210073,
0.0005242949844756109,0.014475222690363226,1.0629631533772936,,-0.015305449785555147,-0.0030147829806262405,0.9627876251262943,0.9935219539259271,
0.00022884320757741072,0.00026987849614780023,0.6525969901896389,,-0.00016695937282285023,0.0014275709230521239,0.9855321167397877,0.988026824516337,
0.00012059620129955116,4.510428436419073e-05,0.18702166815230165,,-9.760675880754466e-05,-0.00015952757444743365,0.9511966205962277,0.9968094485110514,
0.0019108468386453913,0.00014731290682483598,2.5050088204985053,,-0.002404284559836878,-0.000855195012075205,0.9672926908753331,0.9989462051983907,
0.0012789510927504275,0.00026205598995713273,3.0882449832870233,,-0.0026582371026120377,-0.0022290616307208966,0.9521004953272706,0.9974691876681772,
7.088164471456394e-06,0.006662490708922667,0.22265477414424206,,-0.01643330957144077,0.0068182037822742125,0.9201598295239098,0.9853493141868488,
