alpha,alpha_prime,beta,T,error_alpha,error_beta,GoF_alpha,GoF_beta,years
6.624591329812131e-05,4.466037936900106e-08,0.4213878011288375,56.0,-1.173747000327019e-05,-0.0008775003868856379,0.9829779375456348,0.9953438754981578,14.0
1.6079486381638103e-05,6.150609603542165e-08,0.3927737623222093,,-3.3321545498399274e-06,-0.0011191116846575588,0.9798316197142317,0.9940618563671232,
0.0020651041763120417,2.9150428708536018e-05,1.0521329996167652,,-3.432031018037185e-05,0.0022486663945473495,0.9993399940349929,0.9951681548546917,
0.001911911897737675,0.0008412856331575608,0.11124405508705228,,0.00021781031860057531,-0.0003866066359969819,0.9944151200358827,0.9922678672800603,
0.003806187666241451,0.0007404511372462632,1.1999275911585408,,-0.0018389643401715006,0.003606602590365604,0.9895445979046701,0.9962035762206678,
0.00039866048428386286,3.6183042877601435e-05,2.0796306390884807,,0.0002962645631334748,-0.007412077170876108,0.982349507525246,0.9908666347657451,
0.00015439446292990524,1.2763024021508218e-06,1.2256147198266265,,-1.5561045784484584e-05,0.0017745122474757125,0.9965419898256701,0.996680768457959,
1.6116582474332794e-06,2.2258493897601365e-06,0.1582409501965883,,-1.4414504123649863e-06,-0.0001762257335801709,0.985098893409221,0.9985219777183598,
0.00017084087580977115,1.399013923949821e-05,1.371551972101896,,-0.00012430717122180468,-0.005506246623380395,0.9830684135056289,0.9932150515541284,
4.300263899571919e-05,0.0003087098215437055,0.3646728333272252,,0.00011516920629639493,1.727888335006922e-05,0.9904025661419671,0.9999329476168505,
0.0010951987375158654,2.8682304002813466e-05,1.1478860442632086,,-0.00028688579788027635,-0.0014843256069524413,0.9919884646441152,0.9975418811604609,
0.0003313922235083306,1.5515492258150227e-05,1.3519706522710497,,-7.272975821370764e-05,-0.008729561168784539,0.9949998291228076,0.9892431947683223,
0.00016569976736271894,2.7880675794865597e-07,1.4173136473936745,,4.18034282467783e-06,0.0009042086633344049,0.9991290952448588,0.9983086744426839,
0.0017500042188218936,0.0003777290230124992,1.0753218181044042,,-0.001400395783901387,-0.004438923064425726,0.983250168074905,0.9953274494058677,
0.0008570094955373133,0.0011222235695088894,0.1498840629294517,,-7.544634483330759e-05,-0.0007362533658666209,0.9984323195949902,0.9938249717701509,
0.0003463244465088077,4.90817065300067e-06,1.1660044902677116,,1.4627771297903713e-05,0.002293464165014192,0.9986997536624086,0.9962019064783204,
2.8009053129403135e-05,0.0004223064650243789,0.4380509464630641,,1.9421131490449106e-05,0.0026615918543237416,0.9985689692585985,0.9932814186201536,
0.0007325040744629321,0.000110826621507927,1.881203585728647,,-0.00041494918078688325,-0.01141091480826606,0.9882174923974095,0.987988510728141,
0.0010422011712079952,0.005982740430965258,0.35794431916451586,,0.0018146738260136352,-0.00034070468432095824,0.9921101137999407,0.998677862419053,
0.0008571780472689317,1.2732230464930197e-06,0.23764234616328186,,-0.0002629831900331503,0.0014273829772358804,0.99051765130829,0.9976361810568068,
