seriesCode,baseline_0,baseline_1,baseline_2,baseline_3,baseline_4,baseline_5,baseline_6,baseline_7,baseline_8,baseline_9,baseline_10,baseline_11,baseline_12,baseline_13,baseline_14,baseline_15,baseline_16,baseline_17,baseline_18,baseline_19,baseline_20,baseline_21,baseline_22,baseline_23,baseline_24,baseline_25,baseline_26,baseline_27,baseline_28,baseline_29,baseline_30,baseline_31,baseline_32,baseline_33,baseline_34,baseline_35,baseline_36,baseline_37,baseline_38,baseline_39,baseline_40,baseline_41,baseline_42,baseline_43,baseline_44,baseline_45,baseline_46,baseline_47,baseline_48,baseline_49,baseline_50,baseline_51,baseline_52,baseline_53,baseline_54,baseline_55,counter_0,counter_1,counter_2,counter_3,counter_4,counter_5,counter_6,counter_7,counter_8,counter_9,counter_10,counter_11,counter_12,counter_13,counter_14,counter_15,counter_16,counter_17,counter_18,counter_19,counter_20,counter_21,counter_22,counter_23,counter_24,counter_25,counter_26,counter_27,counter_28,counter_29,counter_30,counter_31,counter_32,counter_33,counter_34,counter_35,counter_36,counter_37,counter_38,counter_39,counter_40,counter_41,counter_42,counter_43,counter_44,counter_45,counter_46,counter_47,counter_48,counter_49,counter_50,counter_51,counter_52,counter_53,counter_54,counter_55
sdg1_320pov,0.9358566799913577,0.9358115005174681,0.9357659356040535,0.9357204670505116,0.9356746130573618,0.9356284699845637,0.935583579590396,0.9355379183170487,0.9354933170025945,0.9354453430917297,0.9353998745381813,0.9353526715065169,0.9353069138732708,0.9352614453197275,0.9352172294448559,0.93517522984758,0.9351349647284659,0.9350937360103873,0.9350492310557961,0.9350049188210233,0.9349634010232538,0.934920534186905,0.9348768001115133,0.9348345114345682,0.9347901991997798,0.9347464651243784,0.9347022492494987,0.9346589006136774,0.9346147810986932,0.9345711433831883,0.9345265420687129,0.9344802062761047,0.9344353158819408,0.9343901364080888,0.934346016893101,0.9343011264989393,0.9342568142641566,0.9342121165897945,0.9341679007149042,0.9341245520790883,0.9340800471245195,0.9340356385298444,0.9339920008143308,0.9339488448983139,0.9339041472239477,0.9338606058683339,0.9338155227543814,0.9337734267972254,0.9337292109223391,0.9336853804870401,0.9336391410543275,0.9335955996987167,0.9335507093045562,0.9335058189103942,0.933460543076647,0.9334159417621746,0.9358566799913577,0.9358136204351957,0.9357685373212639,0.9357217197291696,0.9356768293349859,0.9356314571413598,0.9355872412664695,0.935542350872297,0.9354983277172221,0.9354528591636706,0.9354071015304338,0.9353598021388715,0.9353159717035587,0.9352714667489835,0.9352280217532845,0.9351845767575572,0.9351413244816471,0.9350953741286305,0.9350511582537276,0.9350083877773042,0.9349660991003617,0.9349226541046313,0.9348794981886198,0.9348363422726053,0.9347937645159561,0.9347506085999363,0.9347060072854698,0.934660635091817,0.9346164192169366,0.9345722033420524,0.9345273129478857,0.9344798208365162,0.9344334850439049,0.9343899436882953,0.9343451496540299,0.9343009337791462,0.9342571997037443,0.9342123093095871,0.9341675152753169,0.9341240702796046,0.9340805289240025,0.9340375657277754,0.9339937352924708,0.9339488448983151,0.9339062671416726,0.9338639784647181,0.9338194735101466,0.9337763175941247,0.933732776238516,0.9336877894844576,0.9336443444887474,0.9335991650148934,0.933554852780114,0.9335099623859513,0.9334636265933405,0.9334183507595915
sdg1_wpc,0.9749876253448222,0.9749733842083432,0.9749584516635114,0.9749436393636176,0.9749289473086654,0.9749142853149297,0.9748994730150342,0.9748842999803464,0.974869367435521,0.9748545551356236,0.9748398029582117,0.9748249906583173,0.9748108397055433,0.9747958770995023,0.9747818463916632,0.9747679960512176,0.9747540855883294,0.9747399947580259,0.9747260842951153,0.9747114523626176,0.9746971811649292,0.974683120395856,0.9746692399941842,0.974654968796495,0.9746407276600239,0.9746265466460221,0.9746121251421693,0.9745977637607683,0.9745836729304622,0.9745691311816778,0.9745548900452092,0.9745405286638054,0.9745262875273474,0.974512076452118,0.9744979254993438,0.9744837144241085,0.9744693831039539,0.9744550217225499,0.9744411112596458,0.974427230857987,0.9744128394153508,0.974398387850251,0.974384717877221,0.9743708374755484,0.9743561454205839,0.9743428662435837,0.9743283846172514,0.9743144741543418,0.9743001428341845,0.9742859317589545,0.9742709992141225,0.9742572089961519,0.9742429077372328,0.9742283359271959,0.9742139444845649,0.9741994027357775,0.9749876253448222,0.9749738952493043,0.9749594136229667,0.974944601323073,0.9749297589619546,0.9749143454373945,0.9748992325251685,0.9748840594904815,0.9748691570068885,0.9748548557479526,0.9748405244278047,0.9748257121279098,0.9748104789707494,0.9747957267933369,0.9747808243097413,0.974766583173268,0.9747530334451724,0.9747387021250042,0.9747245211109957,0.9747100695458984,0.974695948654376,0.9746811062932453,0.9746667749730785,0.9746531651225181,0.9746390141697469,0.9746251638293071,0.974610652141753,0.974596140454188,0.9745812680318227,0.9745666060381072,0.9745529360650659,0.9745380335814674,0.974523672200078,0.9745088599001878,0.9744942279676859,0.9744798365250538,0.9744647236128406,0.9744499413741758,0.974435700237709,0.9744212486726223,0.9744065566176564,0.9743922553587212,0.9743778338548684,0.9743634424122343,0.9743490810308322,0.9743346294657487,0.9743200877169491,0.9743061471928071,0.9742911545255231,0.9742770636952252,0.9742625520076551,0.9742482507487231,0.9742333482651422,0.9742185660264758,0.9742036936041178,0.9741886708756039
sdg2_crlyld,0.06522499999999941,0.0653155015093095,0.06540508388043961,0.06549083650915483,0.06557475086150864,0.06566402685324563,0.06574977948195883,0.06583691081794223,0.06592480810240878,0.06601224581778531,0.0661022877580054,0.06619294245701253,0.06628359715601954,0.06637486461381345,0.06648191061036622,0.06658972255540237,0.06669845363861834,0.06680611239395752,0.06691361795959987,0.06701744697252149,0.06712342064119665,0.06722862836138846,0.06733414246097362,0.06743919699146872,0.06754685574680766,0.06765405493305664,0.06776324558536259,0.06787151709948863,0.06797932904452435,0.06808683461016662,0.06821088466305072,0.06833217730139457,0.06845729968215508,0.06857889869989187,0.06867751926312647,0.06877889724090122,0.06888471771987976,0.06898609569765497,0.06909543953965751,0.0692035578640865,0.0693141272236627,0.06941918175415801,0.06952117249071967,0.06962714615939526,0.06973281344867725,0.06983710203068932,0.06994031828482426,0.070045679194713,0.07014920182824132,0.07025333722055646,0.07034981312803783,0.07044858688096921,0.07054889253086746,0.07065195559530596,0.07074889107187712,0.07084521378966148,0.06522499999999941,0.06531197814628582,0.06539788396469559,0.06548501530068106,0.06557092111909162,0.0656588184035584,0.06574579654984508,0.06583108960946825,0.06592097835999171,0.0660104075414251,0.06609799844649827,0.06618742762793192,0.06627563129179206,0.0663627626277756,0.06646996181402517,0.06657976522511813,0.06668956863621084,0.06679676782245982,0.0669001372662918,0.06700090248527979,0.06710442511880797,0.06720978602869648,0.06731392142101147,0.06742112060726015,0.06753015806986928,0.06763505941066805,0.0677319948872394,0.06782954312259785,0.06792693816825912,0.06802586511088726,0.06812356653594184,0.06822525089311034,0.0683226459387713,0.06842034736382559,0.0685113084422261,0.06861100133333739,0.06870517939536833,0.06880793608041365,0.06891283742121246,0.0690189642795845,0.06912524432765367,0.0692289201508788,0.06933198321531732,0.06943198248582214,0.06953795615449747,0.06963933413227229,0.06973826107490029,0.06984362198478901,0.0699454595316539,0.070044386474282,0.07014132195085346,0.07023810423772797,0.07033289505854548,0.07042768587936339,0.070523395838361,0.07061711433130179
sdg2_obesity,0.8490000000000139,0.8478559428103899,0.8466803825922034,0.8455048223740345,0.8443213863987038,0.8431576398162514,0.8419781417194641,0.8407356375655329,0.8395482637116461,0.8384002686434737,0.8372089569109811,0.8360294588142128,0.8348499607174632,0.8336783383778669,0.8325894114882957,0.8314374785415283,0.8303012971090732,0.8291887429480737,0.8280210584870432,0.8269124422046107,0.8257959501650026,0.8246676444896935,0.823503897907244,0.8223480270819282,0.8212118456494729,0.8200914157312967,0.8189079797559691,0.8177678604449603,0.8166277411339355,0.8154639945514596,0.8143553782690084,0.8132782650151648,0.812205089639897,0.8110885976003163,0.8098933479892492,0.8087217256496282,0.8075422275528819,0.8064217976347299,0.8052659268094116,0.8041139938626546,0.8029463094016095,0.8018022522120251,0.8006542571438565,0.7994590075328001,0.7983070745860389,0.7971551416392983,0.7959520162711153,0.7948000833243709,0.7936284609847496,0.7924568386451256,0.7912930920626683,0.7901450969945047,0.788961661019176,0.787778225043833,0.7866262920970792,0.7854782970289185,0.8490000000000139,0.8478244397818034,0.8466803825922034,0.8454890708597412,0.8442859454915439,0.8430867580019318,0.8419072599051444,0.8406923209012264,0.8395128228044862,0.8384042065220466,0.8372404599395695,0.836041272449932,0.8348893395031963,0.8337059035278799,0.8326051630025885,0.8314650436915445,0.8302894834733524,0.8291611777980603,0.8279777418227362,0.8268297467545708,0.8256660001720836,0.8245219429824808,0.8233503206428845,0.8222298907247287,0.8211212744422884,0.8199654036169497,0.8187937812773428,0.8176615377234807,0.8164859775052956,0.8153301066799675,0.8141781737332093,0.8130026135150328,0.8118467426897251,0.8107105612572774,0.8095507525533696,0.808387005970896,0.8072390109027366,0.806102829470291,0.8049430207663998,0.8037517090339088,0.802631279115744,0.8014793461690133,0.8003589162508576,0.7992187969398283,0.7980117336930403,0.7968794901391658,0.7956724268924099,0.794433860617052,0.7932425488845639,0.7920630507877932,0.7909111178410567,0.789715868230014,0.7885521216475501,0.7873844371865014,0.7862206906040267,0.7850805712930139
sdg2_snmi,0.14680851063829514,0.14676822916442425,0.14672758868101282,0.14668457873464472,0.14664056356157146,0.14659733820948054,0.1465556206974536,0.14651304156253395,0.14647074963524373,0.14642831410414012,0.14638458613869454,0.1463431558342983,0.14630007408602583,0.14625778215873228,0.14622152159169363,0.14618518922274726,0.14614907225951765,0.14611453493826398,0.14607676653116244,0.14603942893550323,0.14600194773603262,0.14596331770603657,0.1459256929027491,0.14588864251472364,0.14585152032478976,0.1458154033615656,0.14577921459643095,0.14574295402939066,0.1457061908489974,0.14566942766859964,0.14563804963128513,0.14560832303784887,0.14557701680243768,0.14554599777466223,0.14550751134848275,0.14546622464789974,0.1454268047969201,0.14538795936120158,0.1453505499636368,0.14531285335844135,0.14527472594180005,0.14523767555377495,0.14519681966463865,0.14515768702128945,0.1451179799626792,0.1450809295746514,0.14504380738471867,0.14500524915663213,0.14496827057051193,0.14492885071953227,0.144889574472368,0.14485137525381728,0.14481173999711391,0.1447723201461337,0.14473139245509073,0.14469046476404776,0.14680851063829514,0.14676743934343928,0.14672565002950433,0.14668206566787442,0.1466384813062474,0.14659539955797204,0.14655195880015978,0.1465078000232702,0.14646378485019454,0.1464179028275204,0.1463751082868754,0.14633274455767867,0.14629109884756047,0.14624851971263605,0.14621491581618332,0.14617657299382045,0.14613866098289788,0.14610333384065943,0.14606520642401938,0.14602786882835986,0.14599153645941276,0.145952116608432,0.1459144918051444,0.14587543096370276,0.1458387395852152,0.14580247901817558,0.14576298736528573,0.14572407012765975,0.14568529649385026,0.14564652286003624,0.14560631318807227,0.14556574450656967,0.14552589384413947,0.1454855405683603,0.14544734134981174,0.1454075624892905,0.14536598858107944,0.14532649692819152,0.14529016455924224,0.1452518217368775,0.14521333531069772,0.14517614131885692,0.14513729588313687,0.1450993838722191,0.1450617590689328,0.14502269822748876,0.14498593504709473,0.1449483102438085,0.14490853138328696,0.1448696859475696,0.14482961987942003,0.1447895538112684,0.14475020576219602,0.14471035509976973,0.1446686375877413,0.1446264892642673
sdg2_stunting,0.8562545454545579,0.8564667357483057,0.856680968442363,0.8568940340505607,0.857099805372038,0.8573157886948847,0.8575294378459927,0.857752423684109,0.8579669481496419,0.858191101073611,0.8584178799407938,0.8586464094368008,0.8588772731045664,0.8590999671712084,0.8593480453555754,0.8595981659402313,0.8598512042395893,0.8601010330527906,0.8603476523798199,0.8605966058786033,0.8608449758344631,0.861093054018855,0.8613431746035072,0.8615947540455071,0.8618466252589838,0.8621017059586148,0.8623506594573973,0.8625966952414984,0.8628468158261634,0.8630995623540478,0.8633628126547805,0.8636275218128635,0.863891355656535,0.8641543141858148,0.8643948063120253,0.8646361737526244,0.8648746234785506,0.86511949217679,0.8653646526464936,0.8656173991743608,0.8658681033019583,0.8661193909725006,0.8663674691568892,0.8666105872263007,0.866858957182152,0.8671108283956293,0.8673551135509293,0.8676037752782444,0.8678530205484984,0.868095263303517,0.8683357554297274,0.8685733298412589,0.8688132384245169,0.8690519799219116,0.8692863448472887,0.8695221686300043,0.8562545454545579,0.8564731547206096,0.8566853450143885,0.8568998694799281,0.8571155610313295,0.857344090527315,0.8575571561354876,0.8577821843738824,0.8579993347826305,0.8582223206207258,0.858451725431123,0.8586770454409796,0.8589035325367192,0.8591343962044762,0.8593859756464618,0.8596360962311191,0.8598853415013884,0.8601404222010202,0.860386457985112,0.860635703255363,0.8608855320685657,0.8611350691103,0.8613843143805467,0.8616323925649259,0.861881054292251,0.8621259229904901,0.8623690410599041,0.862613034443727,0.8628564442846202,0.8631051060119455,0.8633420968805264,0.8635831725496712,0.8638189963323812,0.864065323887963,0.8643069831000473,0.8645495176265204,0.8647888426668527,0.8650296265645342,0.8652841237212254,0.8655313265911927,0.8657826142617285,0.8660304006746506,0.8662726434296716,0.8665204298425764,0.8667644232264021,0.8670049153526135,0.8672515346796602,0.8674929021202654,0.867737770818493,0.8679826395167283,0.86822488227175,0.8684677085697107,0.8687049912097542,0.8689416903068697,0.8691792647183992,0.8694104201576207
sdg2_trophic,0.8099999999999813,0.8099618025085019,0.8099216427707908,0.8098824979880409,0.8098417292773787,0.809802719821922,0.8097628307389012,0.8097255128749695,0.8096845411733632,0.8096443137719973,0.809604357025274,0.80956521224252,0.8095258644687503,0.8094883436138625,0.8094527173415141,0.8094192563063008,0.8093856599438076,0.8093522665722649,0.8093165726362299,0.8092820966461366,0.8092454554188241,0.809209896810142,0.8091754208200209,0.809142230439462,0.8091087017406284,0.8090753083690795,0.8090406970516452,0.8090055444249241,0.808969918152541,0.8089369307630024,0.8089075972111567,0.8088791432869202,0.8088491330984907,0.8088214911381794,0.808785864865834,0.8087490883112166,0.8087132590478541,0.8086772944572025,0.8086444423949465,0.8086092897682234,0.8085740694778346,0.8085402024606564,0.8085041702063412,0.8084688822522723,0.8084352182260932,0.8083994566264214,0.8083634243720688,0.8083295573549206,0.8082942017371999,0.8082572221915921,0.8082197013367222,0.8081834660913841,0.8081481781373374,0.8081109956007588,0.8080742867097933,0.8080362922092915,0.8099999999999813,0.8099615318538553,0.8099211014614978,0.8098802650872069,0.8098392933855598,0.8097992013115165,0.8097598535377888,0.8097192878180985,0.8096766245249513,0.8096367354418937,0.8095971846771403,0.8095577015760778,0.8095172035200604,0.8094769761187072,0.809445409666057,0.8094126929311214,0.8093789612413048,0.8093445529148379,0.8093081823421863,0.8092728267244921,0.80923747110675,0.8092029951166563,0.8091675041716089,0.8091344491183734,0.8090998378009524,0.8090648881651871,0.8090268936646706,0.8089896434644385,0.8089517842912202,0.8089164963371862,0.8088782988456664,0.8088416576183718,0.8088053547094095,0.8087691194640684,0.8087322752458155,0.808693739435995,0.8086583838182649,0.8086209306270543,0.8085860486549509,0.8085502870552717,0.8085133751733439,0.8084781548829308,0.8084423256196017,0.8084050754193459,0.8083689078376848,0.8083319282921042,0.8082945427645165,0.8082589841558315,0.8082227489105082,0.808186175346869,0.808146624582149,0.808109577372873,0.8080741540915006,0.8080396104377294,0.8080018189281754,0.8079626064817635
sdg2_undernsh,0.9313115022201907,0.9316980821812731,0.9320814428748545,0.9324567553997365,0.9328360920089442,0.9331993322807608,0.9335674014538008,0.9339233983737755,0.9342761760262699,0.9346490741005272,0.9350372636953307,0.9354294773744881,0.9358265199548711,0.9362122950990633,0.9366914290002573,0.9371520521134244,0.9376142848603336,0.9380821513253363,0.9385242636504779,0.9389655711587482,0.93941251238511,0.939865087329572,0.9403345634283179,0.9407549456979509,0.9412091302761476,0.9416705582061871,0.9421094512638448,0.9425708791938844,0.9430210396877293,0.9434752242659317,0.9439986230950148,0.9445196074734842,0.9450349581338592,0.9455760629340962,0.9459739103313507,0.9463757818129522,0.9468074315187756,0.9472519582945301,0.9476707309304218,0.948132158860456,0.9485710519181145,0.9490179931444802,0.9494528621177847,0.9498845118236056,0.9503097229944613,0.9507381534328012,0.9511754368567191,0.9516070865625391,0.9520467844370673,0.9524953352971759,0.952917327200549,0.9533288564846026,0.9537331424168211,0.9541422572502642,0.954529642028195,0.9549387568616384,0.9313115022201907,0.9316900340125658,0.9320661513543113,0.9324229530911681,0.9328119475028234,0.9331784070421218,0.9335344039621009,0.9339008635013964,0.9342785904768823,0.9346651704379417,0.9350372636953304,0.935398894333402,0.9357838646607226,0.9361511290168891,0.9366206051156347,0.9371045679180527,0.937576458467409,0.9380338623130952,0.9384936806093915,0.9389518892719466,0.9393988304983085,0.9398675017801834,0.9403281248933523,0.9407806998378125,0.9412195928954673,0.9416729726567982,0.9420981838276566,0.9425201757310305,0.9429630928730389,0.9434003762969563,0.9437901755255026,0.9441904373733672,0.9446293304310247,0.9450440789825633,0.9454548034497464,0.9458792098037293,0.946310859509553,0.9467312417791856,0.9471677203862323,0.9476041989932757,0.9480422872340628,0.9484860091929475,0.9489353648699226,0.9493710386600991,0.949803493182789,0.9502512392260268,0.9506828889318508,0.9511048808352218,0.9515518220615872,0.9519971536542112,0.9524030492201693,0.9528177977717063,0.9532566908293651,0.9536690249302909,0.9540733108625088,0.9544647197247932
sdg2_wasting,0.8172272727272579,0.8173125507869519,0.8173978288466636,0.8174810024433385,0.8175629922795399,0.8176481388102731,0.817731838522698,0.8178180372849817,0.8179020000552909,0.81798675199922,0.81807623898498,0.8181650683260512,0.8182581065931988,0.8183473305210922,0.8184470767641558,0.8185509004043484,0.818656302391826,0.8187609152056673,0.8188636866143537,0.8189667210809135,0.8190683087291335,0.8191697648484155,0.8192746407201373,0.8193772805998817,0.8194822880005395,0.8195836125908812,0.8196903298677554,0.8197945480947738,0.8198998185533126,0.8200069304170072,0.820121144843448,0.8202344385673056,0.8203510205146577,0.8204669448173143,0.8205666910603855,0.8206643328404201,0.8207642106124244,0.8208639568554874,0.8209662021484146,0.8210721302516502,0.8211725341394205,0.8212749109612787,0.8213780769567803,0.821478875431366,0.8215812522532284,0.8216848128355528,0.821785611310137,0.82188693590048,0.8219882604908225,0.8220898481390477,0.8221864376875658,0.8222872361621496,0.8223834311238457,0.822480283730235,0.8225758210472349,0.8226701746037732,0.8172272727272579,0.8173155759525658,0.8174001963675787,0.8174865266588072,0.8175704894291056,0.8176540576125613,0.8177376257960464,0.8178261920792452,0.8179106809653139,0.8179975373722802,0.8180837361345442,0.8181742753518322,0.8182624470482098,0.8183506187445871,0.8184547054426633,0.8185603704880078,0.818666298591246,0.8187718321076654,0.8188753926899918,0.8189785586854914,0.8190822507967438,0.8191859429080034,0.8192900296060863,0.8193980621723612,0.8195032011019591,0.819606104039575,0.8197065079273431,0.8198036235916142,0.8199031067768069,0.8200035106645757,0.820101020915666,0.820198005050997,0.8202952522442079,0.8203943408425786,0.8204922456804943,0.8205914658078035,0.8206918696955663,0.8207905637071131,0.8208904414791247,0.8209946597061459,0.8210999301646839,0.8212025700444222,0.8213011325270324,0.8214008787701005,0.8215031240630247,0.8216020811324559,0.8217023534912812,0.8218039411395041,0.8219055287877267,0.8220085632542902,0.8221055473896256,0.8222035837564764,0.8223001733049888,0.8223971574403196,0.8224888804180666,0.8225809979826302
sdg3_births,0.9800000000000123,0.9800968458779391,0.9801915676876969,0.9802841654292301,0.9803827105617461,0.9804727594214372,0.9805628082811351,0.9806494586317138,0.9807424811868983,0.9808384774375705,0.9809259774154233,0.9810245225479353,0.9811115977121468,0.981213116540146,0.981327804591006,0.9814569363056537,0.9815813950702516,0.9816977823756785,0.9818315870403762,0.9819560458049781,0.9820715834831228,0.9821956174340836,0.9823128543667895,0.9824241439085246,0.9825379823321049,0.9826526703829678,0.9827597117882948,0.9828820464846908,0.9829903623309432,0.983109723331856,0.9832282347054855,0.9833331520426105,0.9834401934479398,0.9835455355987065,0.9836525770040354,0.9837710883776646,0.9838798290375568,0.9839851711883232,0.984107930698361,0.9842306902083969,0.9843534497184315,0.984462190378324,0.984576453615547,0.984689867225488,0.9848075289718362,0.9849251907181855,0.9850377547008438,0.9851473449880163,0.9852645819207215,0.9853754466488172,0.9854765406631755,0.9855895294594755,0.9856995445602883,0.9858172063066367,0.9859140521845878,0.9860168454535074,0.9800000000000123,0.9800989699461435,0.9801992143332308,0.9802969098384532,0.9803844098163101,0.980475733116923,0.9805649323493388,0.9806575300908891,0.9807543759688409,0.9808516466604341,0.9809527406747928,0.9810555339437139,0.9811528046353039,0.9812517745814562,0.9813711355823669,0.9814811506831783,0.9816039101932141,0.9817275193305345,0.9818400833131934,0.9819573202459,0.9820847527059877,0.9821964670613642,0.9823192265714018,0.9824428357087192,0.9825613470823482,0.9826764599468497,0.9828026179660149,0.982910933812264,0.9830311444404588,0.9831492310004479,0.9832549979648538,0.983355242351932,0.9834656822663859,0.9835744229262802,0.9836959079953952,0.9838037990280064,0.9839172126379476,0.9840297766206073,0.9841431902305471,0.9842544797722826,0.9843717167049864,0.984498724351433,0.9846117131477334,0.9847281004531586,0.9848504351495562,0.9849642735731364,0.9850815105058459,0.9851953489294253,0.9853104617939277,0.9854170783856144,0.9855241197909438,0.985634134891757,0.9857394770425235,0.9858490673296959,0.9859518605986165,0.9860741952950139
