0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0.7933333333333368,0.7853955320629316,0.7777768145178127,0.7699808282364358,0.7621848419550596,0.7543179481791707,0.7468055918758034,0.7392932355724392,0.7317808792690832,0.7239494392404479,0.7160825454645544,0.7083574666776739,0.7005969341435487,0.6925882253786492,0.6844731553719859,0.6769607990686277,0.6690584515454882,0.6614751877476184,0.653643747718982,0.6457059464485869,0.6380517751562158,0.6302203351275819,0.622459802593451,0.6148410850483325,0.6071869137559563,0.5998872799361132,0.5920203861602263,0.5844371223623579,0.5766411360809748,0.5690224185358551,0.5610491635182089,0.5531113622478158,0.5453508297136831,0.5378384734103236,0.5299006721399261,0.5218919633750283,0.5145214220606774,0.5067963432737992,0.4991776257286815,0.49166526942531885,0.4840820056274539,0.47614420435705673,0.4683127643284218,0.4606585930360514
0.8459585273083294,0.8494835374308618,0.8418014055425272,0.8336575561930752,0.8261433215633412,0.8184611896750013,0.8107370834720298,0.8030549515836889,0.7953728196953648,0.7877326621216735,0.7801344788626438,0.7724523469743088,0.7645603435127419,0.7570041345683546,0.7494059513093168,0.7413460505891616,0.7335799700715303,0.7258978381832042,0.7182157062948678,0.7104496257772458,0.7032711856646804,0.695924848293529,0.6884525879784325,0.6805605845168674,0.6729624012578328,0.6654481666280869,0.6575981374811681,0.649957979907483,0.6420659764459171,0.6341739729843469,0.6267856612985476,0.6193973496127472,0.6118411406683582,0.6042849317239712,0.596644774150285,0.5889626422619547,0.5813224846882722,0.573766275743883,0.5660421695409023,0.5586538578551032,0.5510556745960673,0.5434994656516772,0.5358593080779945,0.5286388936507835
0.8537564318798604,0.8547329940482192,0.8451004971038373,0.835427507567423,0.8253900847027191,0.8157575877583454,0.8062060759980295,0.7967760420138201,0.7873865006216558,0.7778754814533735,0.7684454474691621,0.7593798468132552,0.7498688276449804,0.7402768232926331,0.7309682670845239,0.7213762627321827,0.7119462287479729,0.7021517614354603,0.6928027126353193,0.6831702156909487,0.6736591965226671,0.6641481773543931,0.654515680410019,0.644842690873608,0.6353721642973652,0.6255372043928221,0.6162286481847127,0.6064341808722031,0.5968826691118931,0.5874121425356487,0.5779821085514404,0.5687545375273981,0.5591625331750556,0.5496110214147478,0.5398165541022384,0.5302650423419297,0.5209969787258516,0.5115669447416425,0.5020559255733669,0.4927068767732227,0.48323635019697975,0.4737253310287033,0.4648217007409275,0.4553511741646852
0.8064179903604579,0.7997080281491261,0.7927133305891534,0.7857843411865543,0.77865822731182,0.7716854324709712,0.7641869723710927,0.7570170530581067,0.7501099663746359,0.7429838524999027,0.7356387114339065,0.7280526404575239,0.7210141374592963,0.7136689963933004,0.7062581471699273,0.6993291577673293,0.6918526003865768,0.6844855566014556,0.677118512816335,0.6696857608738346,0.6624939388417235,0.6549954787418443,0.6476065322375969,0.6402394884524754,0.6327629310717239,0.6255930117587379,0.6184011897266264,0.6107932160311167,0.6039518375050246,0.5971104589789311,0.5900500532615767,0.5828144257912133,0.5754911874443444,0.5681022409400966,0.5604285590872083,0.5531491261785925,0.5459354014273544,0.5385683576422333,0.5313984383292478,0.5243380326118935,0.5169709888267715,0.510173415738932,0.5031130100215783,0.4953736200113107
0.6100718305494114,0.6147668573702187,0.6185886542241331,0.6222970445888393,0.6260281162513892,0.6297365066160926,0.6334448969808018,0.6372099905901126,0.6408276557634573,0.6445133648303194,0.6483238210353162,0.6519868488043432,0.6557632830625713,0.6595850799164864,0.6633728548236385,0.6671152671351096,0.6710051078825451,0.6747475201940183,0.6785239544522502,0.6824931797421288,0.6863376578938848,0.6900914108542763,0.6937657792722226,0.6974174663923238,0.7011485380548725,0.7049816755577114,0.7086900659224161,0.7125572253720125,0.7163903628748494,0.7202008190798438,0.7239205500934689,0.7277990501919857,0.7316775502905086,0.7353405780595301,0.7393324846472535,0.7433357318838996,0.7471348474399729,0.7509566442938835,0.7547103972542741,0.7585435347571114,0.7624220348556279,0.7661417658692558,0.7700202659677751,0.7737626782792444
0.5566606149622788,0.5631188579522235,0.5680934504787623,0.5723262177736047,0.5767335321817898,0.5810681186260768,0.5852717947353577,0.589373651695195,0.5936355101755945,0.5980137333982195,0.602450138991956,0.6069010901784757,0.6111920398444314,0.6155266262887198,0.6198757583257856,0.6241667079917419,0.6283994752865829,0.632661333766983,0.6368941010618199,0.6412432330988906,0.6455923651359585,0.6500433163224759,0.6542469924317595,0.6583779405771515,0.6626979814286642,0.6669598399090619,0.6713380631316878,0.6757162863543121,0.680065418391379,0.6844000048356693,0.6888364104294097,0.692996449760357,0.6972292170551989,0.7015056211283748,0.7059420267221141,0.7102184307952901,0.7147857467240344,0.7192366979105527,0.7235858299476207,0.7276004133507843,0.7318186350528478,0.7361095847188023,0.7401823504930802,0.7446042104940397
0.7433032506412657,0.7431720138111136,0.7429498454455554,0.7427310955587618,0.7425027739313916,0.742276503391293,0.7420495491554473,0.7418301155728996,0.7416093145988356,0.7413714212309024,0.7411301093841999,0.7408997366695701,0.7406659454761619,0.7404321542827613,0.7401969956978517,0.7399638882002021,0.7397389850516107,0.7395147655987795,0.7392850765799092,0.7390622245185848,0.7388386887615048,0.7386014790893285,0.7383676878959264,0.7381386825728073,0.7379110446411975,0.7376669980114703,0.7374338905138227,0.7372007830161741,0.7369567363864452,0.7367318332378578,0.7365076137850256,0.7362731388958654,0.7360290922661381,0.73579871955151,0.7355772348816979,0.7353495969500892,0.7351130709736662,0.7348881678250784,0.7346448048911037,0.7344123810892117,0.7341840594618492,0.7339598400090162,0.7337246814241014,0.7334929413179653
0.21500000000000236,0.2278759581518462,0.24034361330953444,0.25231547197432214,0.26414150814118975,0.27585088630973154,0.28744360647993905,0.29880301065348464,0.31062904682035547,0.3220467799930671,0.3336978291624411,0.3451447268347363,0.35664995350619544,0.36806768667890827,0.37960207784995065,0.39087398852475075,0.4023500506966268,0.4141177578643317,0.42565214903537585,0.4367199082130949,0.4486917668778773,0.46013866455017377,0.47184804271871456,0.48317828239267524,0.4947710025628853,0.5062470647347638,0.5179564429032995,0.5292575180776836,0.5407919092487269,0.5526762744147626,0.5642106655858046,0.5758033857560134,0.587104460930394,0.5986971811006019,0.6099690917754028,0.621795127942272,0.6332711901141477,0.644688923286862,0.6561066564595738,0.6674952251327024,0.6795254127966512,0.6911181329668601,0.7025941951387377,0.7140119283114489
0.14000000000000046,0.1469772873754074,0.15427395117280426,0.1607301507018046,0.16735444308448577,0.17391149832569514,0.18045174428153493,0.1869919902373761,0.19385161261520786,0.2003582400003128,0.2070497695244644,0.21377491761935288,0.22061773071181665,0.2273260695213368,0.23395036190401727,0.24069231928427368,0.24743427666452963,0.253974522620371,0.2608005264274666,0.26734077238330595,0.2740491111928263,0.28048850143646065,0.28723045881671627,0.2938883697701327,0.300832038574804,0.3076412330965319,0.3144672369036266,0.3211419571424107,0.3277158216689882,0.3343737326224037,0.34108207143192426,0.3477063638146051,0.35461641404853933,0.3613247528580588,0.3679322359553721,0.3747414304770995,0.38161786214029886,0.38825896380834723,0.39491687476176357,0.40154116714444466,0.40833355238080465,0.4149242261927494,0.42171661142910905,0.4285762338069408
0.8352941176470522,0.8191003034124054,0.8040808938854191,0.7888720642443167,0.7738526547173391,0.7589847812816782,0.743813835663405,0.72841558590814,0.7133204083355148,0.6989450271966271,0.6835088934185486,0.6684515998687456,0.6528260459765125,0.6375414482897478,0.6222568506029718,0.6073132091216573,0.5919528433892247,0.5769713178850887,0.561724604221146,0.5466673106713467,0.531950973327009,0.5170073318456865,0.5020636903643743,0.4868927447460891,0.4718354511962932,0.45639931741820916,0.4414935599597243,0.4259437741131485,0.4104697563122304,0.39507150655697193,0.38016574909848966,0.36484326738889195,0.34940713361080455,0.3341604199468613,0.3190273583514029,0.30446255709837633,0.288874887228974,0.2740448978161498,0.2594800965631238,0.244460687036151,0.2289866692352372,0.21396725970826722,0.198947850181295,0.183890556631496
0.2822500000000022,0.29533750319395186,0.30605490130242624,0.31649162907182854,0.3265853153157002,0.33674137274603155,0.3466479454305251,0.35671044608116836,0.3664922763927405,0.37636766348400424,0.3863989785414175,0.3962743656326789,0.4066487222156207,0.4172725635444034,0.42708557944920666,0.4374599360321499,0.4470546527843422,0.45758493733343397,0.46761625239084603,0.47789705219409917,0.48758532572598223,0.4972424136646354,0.5073984710949682,0.5179287556440609,0.5274611012097923,0.5375859730468949,0.5476484736975377,0.5578357167211007,0.567898217371743,0.5782413883614561,0.5883350746053287,0.5992395862731809,0.6097698708222734,0.6200818562187554,0.6300819856829385,0.6408617549778689,0.6515479674931126,0.6625772215338849,0.6729203925235993,0.6829205219877807,0.6927959090790453,0.7026401105770762,0.7132327663126301,0.7236071228955713
0.5405381227550882,0.5476984902141716,0.5527214345505896,0.5572990824031164,0.5620370369898477,0.5666324967017317,0.5711745208355523,0.5756096738132364,0.5802407572438314,0.5848896525337836,0.589734478276646,0.594294314269821,0.5987294672475046,0.6034674218342336,0.6081519408428975,0.6130502021638271,0.6179128397660472,0.6224014283217978,0.6269078287369042,0.6316635951829901,0.6363837379103631,0.6410860687783833,0.6458774589431779,0.6507935321234636,0.6551752495230817,0.6599310159691663,0.6645264756810519,0.6692644302677814,0.6739133255577333,0.6785800327070408,0.6833001754344145,0.6881628130366326,0.6928295201859405,0.6976387222100919,0.7022876175000435,0.7066693348996627,0.7114429132051019,0.7163946101041009,0.7210435053940494,0.7256211532465813,0.7304481671300869,0.7351148742793953,0.7400309474596803,0.7448579613431879
0.4870472964132021,0.49523267845307334,0.5014410042841724,0.5074276041853086,0.513026183709019,0.5189019206451811,0.52479613474217,0.5306533945174959,0.5366399944186346,0.5425711628372856,0.5484284226126113,0.5543041595487723,0.5603277137715705,0.5661849735468979,0.5719868018397386,0.5780103560625363,0.5838860929986942,0.5896324898090459,0.5952680236544193,0.6011807149122367,0.6073336092608426,0.6133386863228083,0.6190850831331596,0.6247206169785332,0.630540922432202,0.6362688420817239,0.642255441982862,0.6479648844715516,0.653544986834436,0.6594392009314256,0.6655181866367106,0.67144935505536,0.677269660509029,0.6834225548576338,0.6894276319196023,0.6955066176248891,0.7014932175260258,0.7072950458188669,0.7133555543633219,0.7192682456211392,0.7253657084872563,0.7313707855492241,0.7372280453245548,0.7433994168339905
0.8374999999999936,0.8301407418790623,0.8219986859945494,0.8136391862868161,0.8050622427558577,0.7963983216956037,0.78825626581108,0.7797228110447721,0.7717112214541872,0.7634821880403807,0.7548617557447734,0.7464152785077425,0.7380122900353655,0.7299572116801343,0.7213367793845334,0.7128033246182165,0.7048787125569126,0.6963887465552466,0.6881162243767946,0.6800176572569195,0.6717886238431108,0.6632986578414384,0.6547652030751274,0.6461447707795241,0.6376113160132096,0.6288169286590317,0.6201095188341407,0.6116630415971167,0.6032600531247331,0.5948570646523493,0.5864105874153243,0.578051087707584,0.5693001891180517,0.5608102231163805,0.5524942121732843,0.5441347124655469,0.5358621902870949,0.5275026905793565,0.5188387695191099,0.5101748484588638,0.5015979049279058,0.4931949164555223,0.48518332686493526,0.47704127098041466
