0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.240809997429300093e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.250219772600800083e-01,5.893476566829349839e-01,0.000000000000000000e+00,-2.401755378376179806e+00,0.000000000000000000e+00,-1.487822020382169930e+00,0.000000000000000000e+00,-5.962577124776999860e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.817671280145609636e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.753861657833569454e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.841494983378400230e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.969916036186049935e+00
0.000000000000000000e+00,5.092835765279639555e-04,2.852827111700489949e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.124138746651120058e-03,0.000000000000000000e+00,-9.238332819396800552e-03,0.000000000000000000e+00,4.750166227516360029e-02,-5.511602587081459829e-03,-1.249238847028849991e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.746291939908370117e-01,2.986182412577429932e-02
0.000000000000000000e+00,3.057830804665270241e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.358222256342680014e-03,0.000000000000000000e+00,0.000000000000000000e+00,-5.626737439378099804e-04,-9.777141869210369957e-03,0.000000000000000000e+00,2.945510260305629902e-01,0.000000000000000000e+00,4.775426926505280112e-02,0.000000000000000000e+00,5.662759093907530211e-02,-3.673037340246499971e-01,1.183576404722989917e-02
0.000000000000000000e+00,-1.894441626263190015e+00,-2.275517082676269953e-01,0.000000000000000000e+00,2.107848677810010007e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.086185409908510202e+00,0.000000000000000000e+00,-2.529234030519469822e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.192342521203870048e-01,2.144260074864929866e-01,0.000000000000000000e+00,3.878295645701999861e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.013437638131410079e+00,0.000000000000000000e+00,2.024919697854219880e+00,0.000000000000000000e+00,-1.719929423786090039e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.620837124761700276e-01
0.000000000000000000e+00,9.128469358783619647e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.330673134812009849e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.078060317068739879e-03,8.403665931014230386e-03,-2.412165923681529878e-01,-6.931108132313379931e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.616652518182939910e-03,1.838584843019550052e-01,0.000000000000000000e+00,-9.524282044249919865e-01,8.689071318435169500e-02,-1.909148946874809905e-01,4.854619713404759868e-03,2.734817887226930200e-01,-1.313978516019939979e+00,0.000000000000000000e+00
