0.000000000000000000e+00,5.735946967819399722e-01,-4.384530542371890133e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.700957445583219929e+00,0.000000000000000000e+00,5.884376564183310121e-01,-1.853109330653589959e+00,-5.995070927837400365e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.479896021693119845e+00,0.000000000000000000e+00,-3.378854615853090215e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.673872326762369855e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.701945164262320009e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.881064912204479800e+00,0.000000000000000000e+00,-3.931083291594930085e+00,-1.512489095103290104e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.104292508485889890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.348249424867429949e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.395186342554460168e+00,7.424043250343760336e-01,-8.159165485082020552e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.664003528299480061e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.126033372758729501e-01,2.700210545528559880e+00,-3.459600172647919969e+00,5.517567553854260121e-01,0.000000000000000000e+00,7.575408727209970161e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.490120547455830002e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.470850129082559965e+00,2.498061310984650008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.087761513424339910e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.458193836059269666e-01,-1.802092975134250041e+00,4.171446505914119918e+00,0.000000000000000000e+00,2.874413827835550217e-01,-3.207791879831740078e-01,0.000000000000000000e+00,-7.396914560221989898e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.412702527988349610e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.507494699959060047e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.696567066400359813e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.840839029231890134e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.524217587547669783e-01,0.000000000000000000e+00,3.204989767905789821e-01,0.000000000000000000e+00,2.521467562772739868e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.065013028413360541e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.493506622674630080e-02,-4.866621951785379707e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.782880489965640081e+00,4.826590195550329865e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.213019940126289997e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.141261753986190008e-02,9.116184410917429690e-03,3.208233384282709877e-01,-1.829028593249079904e-01,5.189085444978960154e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.965500074120859919e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.020741179189339931e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.032926128418780287e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.528092872382429857e+00,0.000000000000000000e+00,1.406285261012949928e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.940602395454219753e+00,-3.823559211271629898e-01,4.150150596553720206e+00,1.619969490772320109e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.433204845683849871e-01,3.437551137868640194e-01,6.379724191122600196e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.644930048660619981e-01,1.215835972568069939e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.255887550983099954e-01,0.000000000000000000e+00,2.320307230700259904e+00,2.946858809715279914e+00,0.000000000000000000e+00,2.675757439012250050e+00,-1.237052948719999934e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.639042243416480193e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.204171622402490094e+00,1.204151774624760085e+00,-4.796830682824060332e+00,0.000000000000000000e+00,-3.514206514319039965e+00,9.332025041964530088e-01,-4.536404574402800094e+00,-2.747452261398089846e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.977163106315269925e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.495096723865720012e+00,-4.810281491231599982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.993347872306129975e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
