0.000000000000000000e+00,2.056153415518009897e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.950796812993909946e-01,-3.159204298739630157e-01,4.272878248638459914e-02,3.245532087401550164e-02,1.295436888550429988e-01,-2.242308821547359943e-01,9.332042904745430079e-01,0.000000000000000000e+00,6.396716190050929507e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.539530710091380428e-01,-2.561324335844120115e-01,0.000000000000000000e+00,3.114884316568510003e-02,-8.143231110165920564e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.542053222568630019e-02,-4.547242124831740034e-02,-4.394878185665659909e-01,4.965542043544490108e-02,1.618563093017590104e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.706368261261659816e-03,4.044851255369229931e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.616167822166179879e-01,0.000000000000000000e+00,-1.733362177054289968e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.445107889691220268e-03,0.000000000000000000e+00,7.345368013974229449e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.256076562641950067e-03,3.352135158998929999e-05,1.523333866197059905e+00,-5.036646702971280453e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-7.127135264423609673e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.650440892191559872e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.163177041537899914e+00,4.580483783961700195e-01,5.533885740693450517e-01,-1.976044178245729959e-03,0.000000000000000000e+00,-2.545353485044350023e-02,4.464758408266650269e-02,2.373717564223139842e+00,1.016412454108060054e-01,0.000000000000000000e+00,2.022579359051160028e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.036445103410130048e-01,8.856121763177149386e-02,3.591593154282170186e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.674257606547460142e+00
0.000000000000000000e+00,1.385749288223149911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.977740726664969584e-01,3.228074559164050061e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.227035152662799604e-04,2.558767294876980111e-02,1.114672363559540040e-03,0.000000000000000000e+00,-1.894215123791159971e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.354958279555480309e-03,-1.293528738897420094e-01,-1.191989981742160032e-01,-9.254356557043199594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.266300509735539537e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.232153239393540085e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.864557658259439879e-02,0.000000000000000000e+00,-6.903083702573530045e-02,-8.746062687905289956e-02,0.000000000000000000e+00,3.133598973680720157e-01,-9.634357998475640353e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.338411920030189772e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.333721343786100078e-01,1.225020046859599948e-01,5.763021447764789945e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.269179524400999903e-01,0.000000000000000000e+00,4.325410369205109906e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.064612389689670036e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.073776643292580039e-02,-8.833790695281279470e-01,-8.644392408284419516e-02,0.000000000000000000e+00,-9.281805020991820492e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.429258630612260106e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.925903771948950238e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.610461905727230025e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.853777080301320102e-01,0.000000000000000000e+00,1.209736044435709987e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326559049792310097e+00,0.000000000000000000e+00,3.252496029022949962e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.156969410904979928e-02,1.124881165346919981e-01,2.208476045414720090e-02,-5.444321673529950358e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.463184394857769577e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.120022470264619874e-01,0.000000000000000000e+00,2.282456392583850080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.005626348444380036e-01,4.754526980154309690e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.233285214317619616e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.312529197760709864e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.227385863281600001e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.322369448060229935e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.698628586523169825e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.200700386152230098e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.510333347664139847e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.475386926306829973e-04,0.000000000000000000e+00,0.000000000000000000e+00
